,carat,cut,color,clarity,depth,table,x,y,z,price
52122,0.7,Very Good,G,VS2,63.3,56.0,5.59,5.66,3.56,2464
6154,0.83,Ideal,D,SI1,61.3,56.0,6.04,6.06,3.71,3990
20481,1.5,Good,F,SI2,62.6,64.0,7.25,7.19,4.52,8820
50694,0.7,Fair,G,VS1,65.2,57.0,5.56,5.52,3.61,2290
34303,0.33,Ideal,G,VVS1,61.9,55.0,4.45,4.5,2.77,858
41436,0.55,Ideal,G,SI2,61.8,55.0,5.27,5.32,3.27,1228
30696,0.42,Premium,G,SI1,61.7,58.0,4.76,4.8,2.95,737
20761,1.05,Ideal,G,VVS2,60.4,54.0,6.6,6.65,4.0,9000
34188,0.33,Ideal,G,VS1,62.9,57.0,4.43,4.38,2.77,854
36095,0.32,Ideal,F,VVS1,61.7,56.0,4.4,4.42,2.72,926
4860,1.0,Premium,I,SI2,61.6,59.0,6.34,6.41,3.93,3712
20281,1.5,Good,I,VS2,57.8,60.0,7.54,7.5,4.35,8702
32148,0.4,Very Good,F,VS1,62.2,55.0,4.68,4.74,2.93,786
4624,1.19,Ideal,H,I1,61.5,57.0,6.79,6.83,4.19,3665
47805,0.64,Premium,F,SI1,60.1,60.0,5.62,5.57,3.36,1901
20122,1.23,Ideal,H,IF,61.3,57.0,6.92,6.87,4.23,8585
37490,0.35,Ideal,E,VS2,61.6,56.0,4.54,4.52,2.79,984
23435,1.55,Premium,H,VS2,61.7,59.0,7.44,7.4,4.58,11428
51019,0.71,Fair,F,SI2,60.1,68.0,5.8,5.72,3.46,2327
45562,0.52,Good,G,VS1,63.3,55.0,5.09,5.12,3.23,1689
50359,0.72,Premium,G,SI1,60.6,62.0,5.81,5.77,3.51,2246
9166,1.02,Premium,F,SI2,61.1,59.0,6.45,6.41,3.93,4541
48446,0.51,Very Good,G,VVS2,63.1,58.0,5.11,5.07,3.21,1974
17431,1.5,Very Good,J,SI1,62.7,58.0,7.22,7.26,4.54,6987
48176,0.54,Ideal,H,VVS1,60.4,55.0,5.32,5.27,3.2,1944
15190,1.29,Very Good,I,VS2,61.3,58.0,6.98,7.04,4.3,6099
19020,0.3,Very Good,E,VS1,63.6,54.0,4.28,4.33,2.74,620
24881,2.12,Premium,H,SI2,61.5,59.0,8.26,8.21,5.06,13307
22860,1.76,Ideal,G,SI1,62.1,56.0,7.69,7.77,4.8,10896
23006,1.7,Premium,I,VS2,61.7,59.0,7.63,7.57,4.69,11062
10494,0.76,Very Good,E,IF,61.9,56.0,5.83,5.85,3.62,4798
20063,0.31,Ideal,F,VS2,62.1,53.0,4.34,4.39,2.71,625
5856,1.0,Premium,J,SI1,58.7,58.0,6.55,6.51,3.83,3920
40718,0.44,Ideal,G,VVS1,62.0,54.0,4.89,4.91,3.04,1160
14479,1.2,Premium,G,SI2,62.4,58.0,6.77,6.73,4.21,5846
26763,2.01,Good,E,SI2,60.0,64.0,8.09,8.17,4.88,16582
32978,0.37,Ideal,F,VS1,61.1,57.0,4.61,4.65,2.83,811
49660,0.71,Very Good,I,SI1,58.9,59.0,5.78,5.84,3.42,2141
10190,0.95,Very Good,E,SI1,61.6,56.0,6.31,6.36,3.9,4738
26677,0.29,Very Good,G,VS1,62.1,59.0,4.22,4.25,2.63,426
51203,0.7,Good,H,VS2,64.2,58.0,5.61,5.58,3.59,2351
3339,0.7,Premium,E,VVS2,60.6,60.0,5.74,5.72,3.47,3377
13285,1.0,Premium,D,SI1,59.5,60.0,6.49,6.42,3.84,5488
22108,1.0,Premium,E,VVS1,60.3,54.0,6.59,6.47,3.94,10134
46083,0.6,Premium,E,SI1,61.9,58.0,5.39,5.43,3.35,1738
5256,0.9,Good,G,VS2,63.9,61.0,6.01,5.97,3.83,3792
35898,0.32,Ideal,G,IF,62.1,55.0,4.4,4.46,2.75,918
29204,0.33,Ideal,I,IF,61.8,55.0,4.46,4.47,2.76,694
13462,1.0,Very Good,F,SI1,63.3,58.0,6.28,6.39,4.01,5528
3393,0.35,Very Good,H,VS2,60.1,56.0,4.61,4.64,2.78,567
42963,0.47,Ideal,I,VVS1,61.6,55.0,4.99,5.01,3.08,1365
37916,0.41,Ideal,D,VS2,62.2,54.0,4.77,4.81,2.98,1007
27203,2.05,Premium,H,SI1,60.2,58.0,8.25,8.22,4.96,17521
52469,0.71,Good,H,VVS2,63.0,59.0,5.64,5.67,3.56,2517
27099,1.54,Ideal,F,VS2,61.8,56.0,7.36,7.39,4.56,17240
25674,2.01,Good,I,SI1,59.4,63.0,8.18,8.26,4.88,14597
6481,0.9,Fair,E,VS2,65.0,55.0,6.11,6.04,3.95,4057
19296,1.22,Ideal,H,VVS2,61.8,57.0,6.85,6.89,4.25,8014
494,0.73,Ideal,F,SI1,62.1,55.0,5.75,5.78,3.58,2822
30655,0.31,Very Good,D,VS1,62.3,56.0,4.33,4.37,2.71,736
9230,1.05,Premium,H,SI1,62.5,57.0,6.52,6.45,4.05,4558
45328,0.32,Premium,E,SI1,61.2,58.0,4.37,4.42,2.69,524
16073,1.21,Ideal,I,VS1,62.2,54.5,6.81,6.86,4.25,6418
20686,1.21,Very Good,D,VS2,62.6,59.0,6.72,6.79,4.23,8969
51275,0.72,Ideal,H,SI1,61.8,54.0,5.76,5.8,3.57,2359
3213,0.9,Good,H,SI2,61.3,61.0,6.11,6.16,3.76,3348
24889,2.0,Ideal,H,VS2,60.5,56.0,8.34,8.22,5.01,13320
45745,0.52,Ideal,D,VS2,62.0,53.0,5.17,5.21,3.22,1701
31081,0.33,Premium,H,VVS1,61.4,59.0,4.42,4.44,2.72,752
37301,0.33,Ideal,F,IF,61.8,56.0,4.42,4.46,2.74,978
16226,1.2,Ideal,H,VS2,59.9,57.0,6.91,6.87,4.13,6487
37841,0.33,Ideal,D,VS2,62.8,54.0,4.46,4.43,2.79,1002
13405,0.35,Very Good,H,VS1,60.0,57.0,4.57,4.6,2.75,603
16546,1.07,Very Good,G,VS1,58.6,60.0,6.65,6.76,3.93,6610
23756,1.52,Good,H,VS1,63.5,60.0,7.24,7.28,4.61,11804
15148,1.01,Good,F,VS2,62.5,62.0,6.32,6.38,3.97,6089
5931,1.1,Ideal,E,I1,61.9,56.0,6.63,6.59,4.09,3942
16056,1.08,Very Good,G,VS2,62.3,58.0,6.5,6.54,4.06,6415
6850,1.0,Ideal,I,SI1,59.8,57.0,6.44,6.5,3.87,4125
1041,0.74,Good,E,SI1,62.8,61.0,5.74,5.76,3.61,2906
46214,0.64,Premium,D,SI2,62.8,54.0,5.52,5.5,3.46,1751
29669,0.32,Ideal,G,VS1,61.3,55.0,4.45,4.43,2.72,707
8202,1.0,Fair,H,VS1,57.4,68.0,6.52,6.47,3.73,4368
25409,2.23,Premium,J,SI1,62.4,59.0,8.33,8.36,5.21,14129
7058,0.33,Very Good,E,SI1,60.7,57.0,4.43,4.47,2.7,579
19595,1.51,Very Good,H,VS2,63.1,57.0,7.24,7.21,4.56,8219
29960,0.31,Ideal,G,SI1,61.7,54.0,4.38,4.4,2.71,446
5231,1.04,Ideal,H,SI2,60.5,57.0,6.55,6.51,3.95,3786
35048,0.42,Ideal,I,VVS1,62.4,57.0,4.79,4.83,3.0,884
52690,0.74,Premium,G,SI1,61.0,60.0,5.85,5.76,3.54,2553
17682,1.16,Ideal,G,VS2,60.7,58.0,6.86,6.81,4.15,7128
5239,0.92,Good,F,SI2,63.7,64.0,6.13,6.08,3.89,3787
7916,0.81,Ideal,D,VS2,59.5,60.0,6.08,6.15,3.64,4315
46829,0.58,Ideal,E,VS2,60.6,56.0,5.43,5.47,3.3,1809
14489,1.33,Ideal,J,VS1,61.3,57.0,7.08,7.11,4.35,5852
34327,0.48,Ideal,J,VS1,62.2,54.0,5.01,5.06,3.13,861
2720,0.26,Ideal,E,VVS2,62.5,55.0,4.07,4.09,2.55,564
50933,0.7,Premium,D,SI2,62.1,60.0,5.73,5.71,3.55,2319
1259,0.74,Ideal,I,VS1,62.0,56.0,5.79,5.82,3.6,2947
21161,1.23,Premium,F,VS1,61.3,60.0,6.9,6.94,4.24,9319
48572,0.59,Very Good,E,VS1,61.6,61.0,5.34,5.37,3.3,1993
23248,1.7,Ideal,I,VS2,61.7,56.0,7.64,7.72,4.74,11257
37388,0.4,Premium,G,VVS2,61.7,59.0,4.73,4.76,2.93,982
1192,0.59,Very Good,D,VVS2,60.6,59.0,5.44,5.49,3.31,2933
7748,0.61,Ideal,D,VVS1,62.1,56.0,5.46,5.43,3.38,4279
33470,0.32,Ideal,F,VS2,60.3,55.0,4.45,4.4,2.67,828
40866,0.55,Ideal,F,SI2,62.3,57.0,5.22,5.27,3.27,1175
26650,2.03,Very Good,H,SI2,56.8,61.0,8.52,8.42,4.81,16442
21254,1.2,Ideal,G,VVS2,62.2,55.0,6.77,6.81,4.23,9407
42016,0.54,Ideal,E,SI2,60.4,57.0,5.27,5.3,3.19,1266
33524,0.35,Ideal,E,VS1,62.3,56.0,4.5,4.52,2.81,829
12630,1.0,Premium,F,SI1,61.6,60.0,6.41,6.31,3.9,5292
49038,0.56,Ideal,G,VVS1,62.3,55.0,5.25,5.31,3.29,2055
23910,1.7,Ideal,I,VS1,63.0,55.0,7.75,7.54,4.76,12030
22926,1.52,Premium,E,SI1,62.4,59.0,7.37,7.34,4.59,10963
14086,1.22,Ideal,G,SI2,59.6,56.0,7.05,7.02,4.19,5714
1194,0.75,Ideal,F,VS2,62.3,57.0,5.81,5.87,3.64,2933
20568,1.51,Fair,I,VS2,64.8,60.0,7.18,7.1,4.63,8879
14046,0.26,Ideal,G,IF,62.5,57.0,4.06,4.1,2.55,605
48845,0.53,Ideal,H,VS2,61.4,56.0,5.2,5.23,3.2,2031
16227,1.01,Premium,E,VS2,62.4,60.0,6.39,6.43,4.0,6488
39627,0.35,Ideal,E,SI2,61.4,56.0,4.51,4.55,2.78,491
6783,1.13,Fair,H,SI2,64.4,58.0,6.59,6.51,4.22,4113
31354,0.27,Ideal,F,IF,61.3,57.0,4.16,4.2,2.56,760
6376,0.25,Very Good,F,VVS1,60.7,59.0,4.07,4.1,2.48,576
2923,1.03,Premium,I,SI1,58.4,60.0,6.6,6.58,3.85,3288
41818,0.43,Ideal,F,VVS2,61.9,56.0,4.87,4.82,3.0,1250
23984,1.56,Ideal,H,VS2,60.7,57.0,7.49,7.53,4.56,12146
16719,0.31,Very Good,E,VS1,64.0,55.0,4.29,4.33,2.76,610
3770,0.9,Premium,J,VVS2,62.5,61.0,6.15,6.08,3.82,3459
53280,0.3,Good,D,SI1,63.1,55.0,4.28,4.31,2.71,552
8379,0.31,Very Good,F,VS2,58.3,61.0,4.44,4.48,2.6,583
6113,1.02,Very Good,I,SI2,62.8,56.0,6.42,6.38,4.02,3980
53775,0.81,Ideal,F,SI2,62.9,57.0,5.97,5.93,3.74,2726
16464,1.28,Premium,H,SI1,62.7,58.0,6.88,6.94,4.33,6580
48235,0.56,Ideal,F,VS2,61.8,55.0,5.3,5.34,3.29,1950
41541,0.42,Premium,D,VS1,60.8,60.0,4.87,4.84,2.95,1235
24607,2.02,Good,G,SI2,57.5,61.0,8.37,8.35,4.81,12929
52710,0.74,Premium,G,SI1,60.5,58.0,5.93,5.88,3.57,2553
26125,1.52,Premium,G,VVS2,62.9,59.0,7.29,7.25,4.57,15404
3270,1.0,Good,I,SI1,64.3,57.0,6.29,6.25,4.03,3360
48531,0.73,Very Good,G,SI2,62.6,56.0,5.77,5.79,3.62,1986
15907,0.92,Ideal,F,VS1,61.3,56.0,6.26,6.3,3.85,6360
8289,1.01,Very Good,F,SI2,62.3,59.0,6.31,6.37,3.95,4384
10355,1.04,Ideal,F,SI1,62.2,57.0,6.5,6.4,4.01,4770
34708,0.39,Ideal,H,SI1,61.8,55.0,4.68,4.71,2.9,874
27388,0.41,Premium,J,VS1,62.1,58.0,4.75,4.79,2.96,647
46838,0.51,Ideal,D,VS1,62.2,55.0,5.15,5.17,3.21,1810
4292,1.04,Ideal,E,SI2,59.0,57.0,6.65,6.6,3.91,3588
541,0.7,Ideal,D,SI2,60.6,57.0,5.74,5.77,3.49,2828
20298,1.2,Very Good,G,VVS2,62.4,56.0,6.68,6.74,4.19,8712
44690,0.5,Ideal,D,VS2,61.5,57.0,5.07,5.11,3.13,1612
21107,1.5,Good,I,VS1,61.2,62.0,7.26,7.32,4.46,9278
10034,0.24,Very Good,F,VS1,62.0,56.0,3.94,3.99,2.46,417
50428,0.73,Ideal,H,SI2,61.6,57.0,5.79,5.81,3.57,2260
17087,1.04,Very Good,G,VS1,63.4,59.0,6.46,6.38,4.07,6814
16366,0.33,Very Good,D,SI1,60.0,59.0,4.47,4.5,2.69,608
47745,0.54,Ideal,D,VS2,61.8,56.0,5.21,5.24,3.23,1892
16053,1.28,Ideal,G,SI2,61.5,57.0,6.93,7.0,4.28,6412
43542,0.52,Ideal,G,VS2,61.7,56.0,5.15,5.19,3.19,1428
12271,1.29,Very Good,J,SI1,61.2,58.0,6.97,7.02,4.28,5209
25854,1.53,Very Good,E,VS1,60.7,60.0,7.38,7.52,4.52,14931
12126,1.3,Ideal,G,SI2,61.9,57.0,7.01,6.95,4.32,5169
34790,0.4,Premium,G,VS1,60.3,59.0,4.76,4.8,2.88,877
42782,0.5,Ideal,H,VS2,61.3,56.0,5.12,5.16,3.15,1349
22698,0.35,Premium,H,SI1,61.0,62.0,4.56,4.52,2.77,630
12417,1.07,Premium,H,SI1,59.2,61.0,6.67,6.65,3.94,5237
49729,0.52,Premium,G,VVS1,61.9,61.0,5.13,5.11,3.17,2153
22706,0.35,Premium,I,VS2,62.9,57.0,4.53,4.5,2.84,630
31045,0.34,Ideal,D,SI1,62.0,55.0,4.53,4.5,2.8,750
31599,0.2,Ideal,E,VS2,62.2,57.0,3.76,3.73,2.33,367
1209,0.71,Very Good,H,VVS1,62.7,57.0,5.66,5.72,3.57,2938
35485,0.43,Premium,E,SI2,61.0,60.0,4.94,4.87,2.99,903
31835,0.34,Very Good,G,VVS2,61.4,59.0,4.47,4.52,2.76,775
24721,1.39,Ideal,G,IF,60.6,55.0,7.27,7.21,4.39,13061
43687,0.5,Good,F,VS2,63.3,58.0,4.98,5.03,3.17,1436
20813,1.08,Ideal,H,VVS1,61.8,57.0,6.55,6.59,4.06,9041
20296,1.21,Very Good,F,VS2,60.1,55.0,6.91,7.01,4.18,8711
4734,0.3,Ideal,F,VS2,62.5,54.0,4.29,4.32,2.69,573
38254,0.31,Premium,J,VS2,62.4,60.0,4.29,4.33,2.69,380
46006,0.57,Very Good,H,VVS2,60.2,56.0,5.41,5.44,3.27,1726
50367,0.75,Ideal,F,SI2,59.2,60.0,5.87,5.92,3.49,2248
18467,1.5,Ideal,J,VS2,61.6,58.0,7.33,7.38,4.53,7515
6579,0.9,Good,D,SI2,64.0,59.0,6.04,6.09,3.88,4078
31473,0.34,Premium,H,VS1,60.8,59.0,4.53,4.48,2.74,765
53450,0.7,Very Good,G,VS1,59.2,58.0,5.8,5.83,3.44,2676
10775,1.23,Premium,J,VS2,62.7,58.0,6.81,6.77,4.26,4856
11048,0.37,Good,I,VS2,64.0,56.0,4.58,4.45,2.89,595
27078,1.71,Ideal,G,VS1,61.4,57.0,7.72,7.65,4.72,17204
22259,1.14,Ideal,G,IF,61.1,57.0,6.7,6.76,4.11,10313
17966,1.23,Ideal,H,VS2,62.2,55.0,6.85,6.81,4.25,7260
46660,0.51,Ideal,D,VS2,61.9,55.0,5.11,5.13,3.17,1787
39567,0.44,Ideal,E,VS1,61.5,56.0,4.9,4.92,3.02,1081
18063,1.01,Good,E,VVS2,64.2,57.0,6.3,6.34,4.06,7293
25738,2.32,Premium,J,SI2,59.0,59.0,8.69,8.64,5.11,14666
35457,0.49,Premium,J,SI2,59.8,59.0,5.14,5.12,3.07,900
33282,0.31,Good,D,SI2,63.7,58.0,4.27,4.3,2.73,462
32951,0.35,Good,F,SI2,63.8,56.0,4.45,4.48,2.85,460
27978,0.3,Ideal,E,VS2,61.5,55.0,4.31,4.34,2.66,658
46813,0.51,Ideal,D,VS2,61.4,57.0,5.16,5.13,3.16,1807
19886,1.03,Very Good,D,VS1,60.5,60.0,6.52,6.57,3.96,8437
21342,1.21,Very Good,G,VVS2,60.4,56.0,6.88,6.92,4.17,9484
41175,0.4,Ideal,G,VVS1,61.2,56.0,4.79,4.75,2.92,1200
28325,0.33,Ideal,G,VS1,62.1,55.0,4.43,4.46,2.76,666
18316,1.01,Very Good,G,VS1,59.3,57.0,6.55,6.6,3.9,7451
32834,0.42,Ideal,I,VS2,61.0,54.0,4.84,4.87,2.96,807
36233,0.42,Ideal,G,VVS2,60.6,56.0,4.86,4.88,2.95,933
16325,1.27,Premium,I,VS1,62.2,59.0,6.92,6.87,4.29,6532
29601,0.35,Ideal,G,VS1,60.6,56.0,4.57,4.6,2.78,706
49526,0.71,Very Good,D,SI2,59.7,60.0,5.79,5.84,3.47,2123
41172,0.4,Ideal,G,VVS1,61.4,55.0,4.76,4.72,2.91,1200
52212,0.9,Very Good,J,SI2,62.9,55.0,6.13,6.17,3.87,2482
26689,0.28,Very Good,H,VS2,61.6,57.0,4.22,4.25,2.61,429
9318,1.09,Premium,H,SI2,61.7,60.0,6.59,6.57,4.06,4578
37238,0.4,Premium,E,VS2,62.5,58.0,4.73,4.65,2.93,975
37470,0.42,Premium,G,VS1,60.5,59.0,4.83,4.79,2.91,984
44501,0.6,Very Good,F,SI1,63.2,57.0,5.39,5.33,3.39,1599
2237,0.8,Very Good,E,SI1,62.9,60.0,5.87,5.89,3.7,3146
47830,0.58,Very Good,E,VS2,59.6,59.0,5.4,5.44,3.23,1906
51171,0.5,Ideal,E,VVS2,62.2,57.0,5.08,5.05,3.15,2346
11451,1.01,Premium,G,SI1,62.6,60.0,6.36,6.29,3.96,5006
8747,1.06,Very Good,I,SI2,61.4,56.5,6.55,6.58,4.03,4465
36148,0.33,Ideal,E,VS2,62.1,56.0,4.45,4.4,2.75,928
44092,0.51,Good,E,VS2,59.2,62.0,5.22,5.29,3.11,1554
16220,1.03,Premium,F,VS2,62.0,58.0,6.5,6.46,4.02,6484
23858,1.5,Good,E,SI1,63.9,54.0,7.26,7.2,4.62,11948
35473,0.39,Ideal,G,VVS2,61.9,56.0,4.68,4.7,2.9,902
4653,1.12,Premium,I,SI2,61.2,58.0,6.72,6.68,4.1,3669
28830,0.41,Very Good,H,SI1,60.0,61.0,4.77,4.83,2.88,683
8785,1.0,Ideal,H,SI1,62.6,57.0,6.4,6.37,4.0,4469
43686,0.5,Good,D,SI1,63.3,56.0,5.07,5.1,3.22,1436
9361,0.32,Very Good,D,SI1,62.8,56.0,4.37,4.42,2.76,589
6917,0.9,Premium,G,VS2,62.8,58.0,6.14,6.09,3.84,4137
53760,0.83,Very Good,G,SI2,61.6,57.0,6.02,6.06,3.72,2725
44892,0.5,Ideal,E,VS2,62.5,57.0,5.1,5.04,3.17,1629
31032,0.31,Very Good,F,VS2,63.5,55.0,4.32,4.31,2.74,749
45584,0.52,Ideal,G,VS1,62.7,57.0,5.12,5.15,3.22,1689
2284,0.9,Good,H,SI2,63.4,60.0,6.03,6.08,3.84,3160
17601,1.33,Ideal,H,SI1,62.7,56.0,6.99,7.04,4.4,7088
25130,1.51,Good,G,VS1,63.1,60.0,7.24,7.3,4.59,13686
12153,1.23,Ideal,I,SI2,62.1,56.0,6.84,6.88,4.26,5175
39357,0.44,Premium,E,VS2,62.3,59.0,4.91,4.81,3.03,1073
41468,0.41,Ideal,D,VS1,61.3,54.0,4.83,4.8,2.95,1230
30116,0.32,Ideal,G,VS2,61.5,57.0,4.41,4.4,2.71,720
38768,0.31,Ideal,F,IF,61.8,54.0,4.37,4.33,2.69,1046
16817,1.08,Good,G,VS2,58.9,58.0,6.69,6.75,3.96,6708
31891,0.3,Ideal,G,VS1,61.9,56.0,4.34,4.29,2.67,776
39320,0.37,Premium,D,VVS2,61.0,60.0,4.61,4.64,2.82,1071
35008,0.4,Premium,F,SI1,62.9,58.0,4.72,4.69,2.96,882
41872,0.38,Ideal,D,VVS2,61.5,56.0,4.66,4.64,2.86,1257
31879,0.3,Ideal,H,VVS2,62.8,57.0,4.25,4.22,2.66,776
31902,0.3,Premium,G,VS1,62.9,58.0,4.32,4.27,2.7,776
28034,0.3,Ideal,E,VS2,62.5,56.0,4.28,4.3,2.68,658
6139,1.02,Ideal,H,I1,62.1,56.0,6.45,6.4,3.99,3987
30763,0.25,Ideal,E,VVS1,61.2,57.0,4.12,4.08,2.51,740
51692,0.76,Premium,E,SI2,60.0,59.0,5.94,5.9,3.55,2399
50351,0.8,Good,G,SI2,64.2,55.0,5.89,5.83,3.76,2246
22256,1.4,Ideal,G,VS2,61.7,56.0,7.2,7.25,4.46,10311
15340,1.01,Very Good,F,VS2,61.5,57.0,6.4,6.48,3.96,6159
35487,0.43,Very Good,G,SI1,63.1,58.0,4.79,4.75,3.01,903
51757,0.65,Good,E,VS2,57.8,61.2,5.72,5.78,3.32,2406
41205,0.53,Ideal,H,SI1,62.0,54.0,5.17,5.22,3.22,1205
30856,0.33,Premium,G,VS2,60.6,61.0,4.49,4.46,2.71,743
3225,0.76,Ideal,D,VS2,60.2,56.0,5.92,5.95,3.57,3352
50436,0.77,Good,H,SI2,58.6,64.0,6.01,5.93,3.5,2262
28405,0.35,Premium,D,SI2,60.8,58.0,4.57,4.51,2.76,669
5242,0.7,Ideal,D,VS2,61.2,57.0,5.69,5.75,3.5,3788
35437,0.32,Ideal,E,VS2,61.5,55.0,4.43,4.38,2.71,900
31194,0.32,Premium,I,VVS1,60.1,61.0,4.45,4.4,2.66,756
6848,1.0,Good,H,SI2,62.7,58.0,6.31,6.33,3.96,4125
47709,0.57,Ideal,E,VS1,61.6,55.0,5.32,5.36,3.29,1884
29331,0.31,Good,H,VS1,63.6,55.0,4.32,4.29,2.74,698
3807,0.9,Good,H,SI1,64.4,58.0,6.04,6.08,3.9,3465
40352,0.43,Premium,G,VVS2,62.2,55.0,4.84,4.81,3.0,1129
47597,0.59,Very Good,G,VS1,62.0,56.0,5.35,5.39,3.33,1878
34206,0.34,Premium,F,VS2,59.8,59.0,4.55,4.51,2.71,854
14947,1.01,Ideal,G,VS2,60.8,59.0,6.52,6.5,3.96,6019
52334,0.7,Good,G,VS2,63.8,55.0,5.66,5.59,3.59,2496
52216,0.73,Ideal,J,VVS2,61.2,56.0,5.81,5.85,3.57,2482
44693,0.57,Ideal,F,VS2,61.3,57.0,5.35,5.39,3.29,1612
20728,0.31,Premium,F,VS2,61.7,58.0,4.34,4.38,2.69,625
27459,2.04,Premium,H,SI1,62.5,61.0,8.08,8.04,5.04,18115
6550,1.01,Premium,F,SI2,62.0,59.0,6.49,6.43,4.01,4072
25059,2.01,Premium,I,SI2,59.2,60.0,8.31,8.27,4.91,13574
50768,0.71,Premium,I,VS2,60.4,60.0,5.8,5.72,3.48,2300
28501,0.4,Ideal,E,SI1,62.2,54.0,4.74,4.78,2.96,673
18216,1.0,Premium,G,VVS2,60.5,62.0,6.44,6.39,3.88,7392
13647,1.22,Ideal,J,SI1,60.6,56.0,6.96,6.95,4.22,5586
12611,1.28,Premium,J,SI1,61.9,56.0,7.13,7.0,4.37,5290
36919,0.41,Ideal,G,VS1,59.8,57.0,4.86,4.81,2.89,961
11159,1.02,Good,F,SI1,63.3,58.0,6.35,6.39,4.03,4948
28057,0.38,Ideal,F,SI1,62.2,54.0,4.64,4.66,2.89,660
39747,0.5,Good,F,SI2,63.8,59.0,5.02,4.95,3.18,1094
19737,1.21,Premium,G,VS1,59.5,58.0,6.97,7.01,4.16,8305
49940,0.63,Very Good,G,VVS2,63.3,59.2,5.42,5.44,3.44,2188
21278,1.16,Ideal,F,VS2,61.4,56.0,6.83,6.78,4.18,9432
43072,0.5,Very Good,D,VS2,62.2,60.0,5.15,5.05,3.17,1378
37680,0.42,Ideal,H,VS2,62.5,57.0,4.81,4.76,2.99,992
7713,0.33,Ideal,G,VS2,61.2,55.0,4.46,4.49,2.74,579
41303,0.56,Ideal,I,SI1,61.9,57.0,5.25,5.29,3.26,1212
47471,0.75,Very Good,J,SI1,61.7,56.0,5.81,5.92,3.62,1859
37891,0.46,Very Good,F,SI1,63.1,56.0,4.9,4.87,3.08,1006
10045,0.31,Ideal,I,SI1,62.5,56.0,4.29,4.35,2.7,418
28768,0.31,Premium,E,VS2,61.0,59.0,4.35,4.37,2.66,680
33860,0.3,Premium,E,VS2,59.9,59.0,4.38,4.33,2.61,844
40077,0.33,Premium,E,VVS2,60.3,58.0,4.49,4.47,2.7,1114
11989,1.01,Fair,F,SI1,57.9,57.0,6.53,6.57,3.79,5144
37020,0.33,Premium,G,VVS2,61.2,57.0,4.44,4.42,2.71,965
20563,1.28,Premium,G,VS2,61.6,58.0,7.02,6.98,4.31,8874
35028,0.4,Good,E,SI1,63.7,57.0,4.69,4.66,2.98,882
46452,0.52,Premium,D,VS2,61.8,58.0,5.15,5.2,3.2,1774
16109,1.18,Ideal,H,SI1,61.5,57.0,6.78,6.82,4.18,6440
7813,1.01,Very Good,J,SI1,62.2,57.0,6.35,6.39,3.96,4295
53603,0.7,Ideal,F,SI1,61.3,57.0,5.75,5.71,3.51,2700
46653,0.51,Ideal,D,VS2,61.9,57.0,5.11,5.13,3.17,1787
43451,0.5,Very Good,E,SI1,63.3,59.0,5.03,4.99,3.17,1415
8357,1.02,Ideal,H,SI2,60.7,57.0,6.54,6.51,3.96,4398
26307,1.76,Premium,E,SI1,60.5,58.0,7.93,7.84,4.77,15805
22984,1.51,Ideal,F,SI1,63.0,57.0,7.29,7.25,4.58,11035
40744,0.51,Ideal,H,VS2,61.6,55.0,5.13,5.16,3.17,1163
43912,0.3,Good,H,VS1,63.2,59.0,4.31,4.27,2.71,512
36369,0.4,Ideal,E,VS1,61.2,55.0,4.76,4.79,2.92,940
39115,0.41,Ideal,G,VS2,60.9,57.0,4.84,4.79,2.93,1061
21689,1.24,Ideal,G,VVS2,61.2,56.0,6.92,6.88,4.22,9788
3479,0.73,Ideal,G,VVS2,62.1,56.0,5.78,5.81,3.59,3396
38654,0.42,Premium,D,SI1,60.8,59.0,4.85,4.82,2.94,1040
36107,0.42,Very Good,F,SI1,63.4,56.0,4.8,4.76,3.03,926
42041,0.53,Ideal,H,SI1,61.3,55.0,5.23,5.27,3.22,1268
23764,2.04,Premium,H,SI2,58.0,58.0,8.45,8.36,4.88,11820
44361,0.55,Premium,F,VS2,62.2,58.0,5.22,5.26,3.26,1580
37065,0.43,Premium,F,VS2,61.3,59.0,4.84,4.81,2.96,968
34463,0.31,Ideal,E,VVS1,61.3,56.0,4.38,4.4,2.69,865
5213,1.0,Premium,I,SI2,61.6,59.0,6.41,6.34,3.93,3780
46700,0.55,Premium,G,VS1,59.4,62.0,5.36,5.32,3.17,1792
35769,0.4,Premium,E,VS2,59.3,59.0,4.77,4.81,2.84,912
48850,0.56,Ideal,E,VS1,61.3,55.0,5.32,5.29,3.25,2032
51931,0.78,Good,H,VS2,63.7,60.0,5.77,5.73,3.66,2440
34185,0.33,Very Good,G,VS1,63.1,57.0,4.4,4.38,2.77,854
20667,1.33,Very Good,G,VS2,61.7,59.0,7.04,7.09,4.36,8953
7153,1.0,Very Good,E,SI2,63.7,60.0,6.24,6.32,4.0,4181
1392,0.32,Ideal,E,SI1,61.9,55.0,4.4,4.43,2.73,559
42117,0.5,Good,E,SI1,63.5,61.0,4.98,5.03,3.18,1279
76,0.26,Very Good,E,VVS2,59.9,58.0,4.15,4.23,2.51,554
32807,0.34,Ideal,E,VS1,62.1,56.0,4.48,4.5,2.79,805
12533,1.12,Premium,H,SI1,61.6,59.0,6.63,6.67,4.1,5266
45416,0.55,Ideal,E,SI1,60.7,57.0,5.3,5.27,3.21,1668
