,AT,V,AP,RH,PE
6061,22.31,61.45,1009.25,98.56,437.05
9221,12.05,48.04,1009.14,100.13,464.14
8681,22.32,48.41,1008.68,79.11,445.36
4334,27.37,69.23,1013.25,48.02,433.18
5097,22.69,54.2,1012.92,65.55,444.26
8335,17.95,49.21,1012.05,59.44,455.1
8648,17.11,49.78,1007.25,100.09,453.22
5425,28.36,68.08,1013.34,42.82,434.54
4880,23.32,69.13,1010.75,91.84,435.27
5101,27.35,77.95,1017.43,73.36,437.61
893,10.81,45.0,1023.45,85.89,482.63
201,25.56,50.05,1005.67,69.29,442.49
1669,13.67,41.48,1017.51,63.54,463.97
6034,16.69,40.56,1019.92,51.43,469.9
3955,19.13,59.21,1018.32,89.66,450.81
9540,29.45,64.96,1005.52,59.92,433.04
15,22.72,64.15,1021.14,60.34,453.13
6888,21.95,57.76,1018.02,67.72,452.27
6215,16.29,44.34,1019.49,59.36,468.8
1923,14.14,43.34,1017.1,81.77,464.36
7306,16.88,39.99,1007.08,74.29,462.83
7059,22.33,71.94,1011.06,82.85,441.85
3532,20.73,69.94,1009.9,82.12,445.91
1694,25.26,74.33,1014.79,79.56,433.49
3335,30.65,65.18,1012.51,42.32,436.79
8057,13.8,44.34,1019.43,66.74,468.8
2637,5.97,36.25,1029.65,86.74,487.03
806,15.67,38.62,1015.76,66.29,463.17
8433,29.7,57.19,1008.41,55.07,436.29
2295,17.81,37.2,1011.98,67.27,470.97
2158,22.92,58.62,1016.37,71.38,447.48
764,24.66,48.78,1018.39,71.79,449.11
3593,13.5,45.51,1015.33,86.95,469.08
7066,26.46,74.67,1016.65,84.44,431.65
4287,24.45,70.02,1010.75,71.37,445.8
1743,23.6,57.17,1009.84,74.27,446.05
6917,7.38,44.71,1020.27,70.55,486.91
6578,13.53,40.71,1023.83,61.59,474.7
1362,5.15,40.07,1012.27,63.31,495.35
7319,23.77,51.43,1006.67,84.09,441.54
737,14.07,42.99,1007.57,96.05,468.87
6684,19.31,43.56,1013.65,41.54,463.35
2415,18.68,53.29,1018.16,75.01,459.89
1734,30.18,61.5,1009.8,36.81,436.92
7588,24.14,41.1,1002.1,38.49,450.13
3099,15.28,44.58,1016.45,83.07,467.92
8884,25.59,62.39,1006.37,74.06,435.84
3035,26.68,68.08,1011.41,67.33,433.04
299,8.67,40.77,1011.81,89.4,479.23
6775,15.28,40.0,1016.65,65.0,458.76
4929,24.38,47.01,1015.17,68.96,454.85
6839,9.58,38.08,1019.49,67.54,478.5
7590,8.63,43.79,1016.08,83.25,483.91
8332,27.49,63.78,1015.43,47.45,445.66
494,24.54,65.46,1014.27,40.77,446.26
2052,15.45,61.27,1019.87,79.21,456.59
3139,20.98,42.23,1012.9,70.7,462.27
9362,20.07,42.23,1012.86,74.11,461.25
4669,16.34,47.45,1009.41,92.96,448.59
6743,11.49,39.22,1016.35,53.11,471.47
1872,29.78,73.42,1011.27,52.79,445.58
8587,30.96,69.82,1009.6,51.55,438.74
6325,7.22,41.01,1025.19,97.27,476.15
2086,14.13,40.75,1016.05,72.41,471.44
5710,8.66,40.11,1032.86,75.31,479.76
6712,15.79,49.21,1015.08,75.8,457.7
8580,23.38,48.78,1019.03,78.69,446.18
340,26.57,44.57,1007.76,50.39,445.49
2964,27.11,70.04,1009.76,71.25,431.96
9331,8.66,44.68,1022.99,95.45,479.62
7488,12.1,41.58,1014.41,90.22,462.28
3298,11.41,40.62,1015.56,57.62,466.83
2223,29.14,75.23,1010.15,54.87,434.82
7455,9.51,38.38,1022.77,73.82,474.93
2592,29.37,74.78,1009.47,55.65,434.2
6273,10.42,41.26,1008.48,96.76,472.54
6636,23.84,59.87,1019.11,59.59,441.94
7801,24.3,69.94,1007.02,62.14,438.92
4789,14.38,40.66,1016.34,92.37,463.1
2686,7.46,41.26,1009.63,96.51,482.83
7008,33.95,68.14,1002.33,48.98,427.25
3982,26.63,62.44,1010.86,70.82,438.25
5962,7.94,40.56,1023.25,80.84,488.01
3376,16.05,65.46,1013.92,87.99,456.94
7390,24.93,47.01,1014.28,66.04,455.06
9392,25.5,58.79,1016.02,64.4,440.01
6763,23.04,59.43,1010.23,68.99,442.99
1214,15.63,44.9,1009.38,82.8,457.44
6570,23.36,72.24,1010.99,94.41,434.15
8088,5.82,40.78,1024.82,96.01,470.02
8147,31.15,69.59,1007.82,64.96,431.37
4943,12.27,41.17,1019.41,58.1,475.13
7327,9.44,40.0,1015.62,81.16,471.32
1329,25.93,66.56,1004.97,76.35,433.25
370,26.39,71.25,999.8,89.12,430.34
8534,7.68,42.85,1012.51,91.51,479.16
4920,27.27,72.58,1009.25,89.31,428.93
3610,14.0,43.34,1016.37,85.51,463.99
5692,27.76,69.4,1004.27,72.25,430.68
4818,27.55,63.13,1012.92,71.29,440.75
7636,17.86,52.9,1015.71,67.99,457.42
1420,27.48,61.41,1012.2,45.06,452.24
3572,19.6,59.21,1017.65,86.29,449.23
2613,20.6,45.38,1014.93,75.78,460.24
3400,22.68,59.54,1004.32,95.44,437.96
2079,12.99,41.93,1020.25,74.64,472.95
2715,14.93,42.44,1012.65,86.8,471.24
5819,34.1,73.03,1014.01,41.26,437.65
3937,18.33,49.64,1025.36,62.57,468.14
1604,22.43,63.94,1012.76,93.24,444.53
4558,12.28,39.96,1011.76,77.07,468.0
829,24.59,60.37,1005.31,76.81,438.09
7395,11.92,43.8,1022.96,60.49,470.33
6627,13.56,40.75,1016.05,74.64,474.26
3429,19.05,55.5,1020.25,75.76,457.5
740,13.16,43.71,1024.44,85.68,469.06
3546,18.7,66.51,1015.14,79.23,458.73
7223,20.76,57.25,1011.01,90.31,444.85
8505,26.65,66.48,1005.7,65.09,436.65
2706,16.74,38.01,1022.63,69.19,463.61
3539,14.69,49.64,1023.43,78.17,434.12
4939,11.67,36.18,1016.03,61.44,472.76
8312,25.28,72.39,1002.28,89.43,432.52
9315,10.99,43.5,1021.1,93.64,469.34
951,16.72,53.82,1015.46,66.9,458.25
1012,31.41,76.09,1007.68,70.49,430.81
2786,32.06,69.88,1006.88,63.53,432.47
2829,14.48,46.18,1015.83,92.15,462.3
376,12.97,49.83,1008.69,91.49,452.07
3367,14.87,41.23,997.39,82.06,465.01
5444,19.8,57.25,1010.84,88.9,451.75
4250,13.78,40.1,1014.49,81.86,445.98
9339,25.18,65.06,1013.64,55.77,440.27
3133,15.83,45.01,1013.39,81.9,460.22
4828,16.47,38.01,1022.3,72.29,461.54
759,23.19,67.07,1005.67,65.19,442.45
3498,17.1,49.69,1005.53,81.82,457.32
413,9.8,41.82,1032.98,67.55,473.72
4192,11.23,41.17,1019.36,56.85,475.85
4952,12.93,45.51,1015.27,87.27,469.83
3515,23.28,60.84,1017.91,67.5,444.13
2778,12.85,40.92,1023.04,84.04,461.05
3630,11.61,40.81,1025.68,72.08,473.08
7745,26.77,64.45,1013.26,44.56,449.1
5891,28.5,73.77,1002.82,86.38,431.7
513,24.2,60.77,1016.92,71.65,439.13
9227,25.54,61.08,1013.77,69.64,448.57
2738,30.89,74.87,1008.99,56.58,432.68
5359,10.2,41.17,1019.56,82.46,479.7
3602,26.43,75.33,1004.09,86.48,431.79
4309,12.37,46.97,1013.95,90.76,464.4
6375,18.15,58.46,1017.42,88.24,449.48
5693,19.43,52.9,1018.35,61.12,456.08
5529,24.24,70.32,1009.38,82.83,436.45
559,8.83,36.25,1028.86,85.6,478.45
2650,17.31,58.49,1011.8,92.77,456.84
6534,25.72,74.67,1016.64,75.93,434.83
5137,20.82,57.76,1019.15,72.46,454.62
7681,7.82,40.72,1022.17,88.13,481.52
931,16.15,41.85,1016.54,81.58,466.56
8658,16.05,41.96,1011.82,96.05,463.72
7790,27.54,75.6,1018.26,57.89,440.87
5349,10.31,39.82,1012.87,88.71,480.61
1283,22.65,68.67,1006.67,77.42,447.01
7575,12.52,71.14,1019.49,76.11,463.22
3503,20.0,39.53,1007.59,62.09,456.28
9097,7.61,43.22,1014.8,86.92,478.55
4974,6.65,38.5,1014.01,87.6,491.54
652,4.15,39.9,1007.62,95.69,489.8
6619,12.29,40.03,1017.62,89.64,472.65
6776,18.47,62.1,1019.86,82.57,452.51
8448,15.77,58.16,1016.09,82.56,450.11
4475,22.67,60.77,1017.56,79.43,444.43
8962,32.13,74.34,1003.34,56.39,436.3
6789,20.77,69.51,1012.96,62.89,442.82
9264,30.09,64.96,1001.29,56.04,430.3
9161,13.61,40.71,1022.36,72.87,475.23
9307,8.23,43.79,1016.11,82.11,484.67
8645,33.37,73.88,1005.8,47.94,436.76
5264,18.09,48.92,1010.6,52.11,455.07
2813,22.1,68.63,1015.19,59.05,449.54
9454,8.74,40.03,1016.81,93.37,481.07
8127,19.14,56.65,1020.84,82.97,458.06
4121,26.8,68.31,1011.04,61.48,447.85
7533,22.43,63.21,1012.06,84.75,447.98
1928,19.95,57.25,1011.08,88.04,453.03
3385,16.96,44.9,1020.5,77.53,458.1
7623,19.64,56.53,1019.6,76.19,447.66
4873,30.75,71.25,1000.07,65.47,431.93
4172,11.02,40.81,1016.31,78.13,474.01
1124,14.45,43.34,1015.47,83.33,462.16
6033,23.86,52.84,1006.56,48.94,444.66
1367,8.73,41.92,1029.41,89.72,480.99
1479,19.22,62.1,1019.43,79.19,451.8
4673,9.47,36.54,1007.93,77.65,475.48
5757,19.96,56.03,1020.59,64.95,454.67
7189,18.31,42.23,1012.88,79.32,464.45
7042,7.19,40.81,1015.22,85.65,487.15
618,30.05,56.9,1007.02,41.96,437.55
6112,8.53,38.18,1017.54,76.49,480.86
355,21.32,49.02,1008.81,85.81,445.65
7746,19.05,44.06,1017.02,73.76,454.28
2203,19.66,59.87,1018.75,87.6,446.28
6267,23.88,54.2,1012.81,64.52,444.97
2515,17.72,39.99,1007.34,72.3,461.7
4713,19.48,39.72,1001.75,55.41,457.16
7603,21.93,61.45,1008.92,98.54,443.91
140,6.48,40.27,1010.55,82.12,486.68
8996,26.31,63.77,1014.15,69.36,440.1
4100,26.12,68.94,1007.12,67.08,434.11
5119,16.37,54.3,1017.94,63.63,459.97
3874,25.07,60.27,1018.13,70.33,439.52
4758,18.64,52.08,1004.24,99.9,451.3
8999,18.58,46.97,1014.25,74.09,454.26
4661,6.65,40.69,1020.11,89.84,479.35
7764,23.24,63.76,1010.1,79.16,441.35
2862,19.61,56.65,1020.64,63.74,457.41
63,33.4,70.8,1009.17,57.01,432.46
5878,26.71,68.3,1015.07,62.7,436.66
3664,25.71,52.84,1006.32,53.29,445.54
1985,22.86,66.48,1003.77,71.22,435.56
8409,24.96,60.27,1018.68,69.97,442.67
2855,17.55,43.14,1018.86,76.0,461.58
3323,11.72,40.55,1021.54,85.13,470.8
698,26.65,63.78,1015.32,53.95,440.26
2342,16.33,42.44,1013.98,84.9,462.44
4106,18.68,43.69,1016.68,48.88,463.02
5371,21.76,47.93,1005.34,86.28,444.77
4845,18.12,58.95,1017.82,86.16,449.28
7246,23.35,71.85,1009.32,73.48,441.28
4147,28.76,69.48,1008.62,55.86,430.14
7714,10.1,41.17,1019.18,84.87,479.95
4400,22.63,58.96,1013.62,56.67,451.41
6577,17.68,39.08,1002.77,74.24,454.18
341,34.33,69.05,1000.89,37.9,430.56
1814,32.5,73.68,1014.65,55.72,427.63
1068,27.54,74.22,1007.44,75.91,430.72
6082,26.31,68.51,1013.26,68.66,435.91
3053,28.41,61.47,1008.94,56.56,442.54
2389,18.28,41.1,1002.0,65.69,460.03
2551,33.58,77.54,1010.19,53.49,433.75
7512,24.97,50.23,1015.6,56.79,454.35
6679,15.63,41.79,1006.7,78.28,455.24
5389,23.83,64.15,1020.93,63.86,447.95
7452,18.38,62.1,1020.12,77.27,452.91
6029,30.09,69.48,1009.51,53.24,435.2
4709,14.41,40.83,1009.82,80.43,470.13
5194,32.09,69.4,1003.1,56.91,430.62
1946,27.71,75.23,1010.21,59.75,440.7
2884,14.2,38.62,1017.83,77.57,465.29
7802,8.27,38.56,1016.47,66.6,485.31
1064,22.08,55.5,1018.42,58.46,455.79
4512,14.64,42.77,1017.59,79.6,464.27
8392,16.39,41.67,1012.96,61.07,467.68
8770,14.1,41.16,1021.26,73.87,460.01
5825,28.18,64.84,1009.22,56.04,443.65
2394,14.85,45.01,1013.12,85.53,460.19
7563,30.26,59.22,1013.18,61.08,442.98
6125,26.01,74.33,1015.69,81.22,435.82
2727,9.84,40.22,1009.5,85.38,479.65
2965,23.75,67.9,1006.25,70.17,445.22
7812,26.71,59.39,1014.24,66.45,439.33
6107,9.42,39.64,1010.86,74.03,478.05
4324,11.09,42.44,1014.18,92.81,478.37
5243,5.96,36.25,1029.4,88.63,488.2
1886,30.2,71.8,1011.13,60.66,436.94
1507,10.09,37.14,1012.99,72.59,473.66
5464,10.23,42.07,1017.93,91.1,475.14
6193,32.4,68.14,1004.44,34.53,425.91
2830,19.5,65.12,1015.53,73.87,453.99
1390,27.77,62.26,1010.88,66.45,430.19
4222,28.62,63.77,1012.82,55.77,441.97
3084,8.53,43.14,1012.25,78.88,480.08
3519,24.6,49.3,1003.72,72.26,439.46
8387,24.05,67.83,1009.35,63.8,442.53
9271,18.18,44.63,1020.41,48.64,455.57
8177,11.17,44.77,1018.2,79.6,470.85
3237,22.2,51.19,1009.2,82.95,445.54
1997,27.6,69.05,1003.87,42.01,436.08
4023,32.73,69.88,1007.86,46.95,434.32
1810,17.28,65.94,1013.62,89.97,454.76
1937,24.88,49.16,1006.04,64.54,445.18
1273,26.8,72.58,1009.22,89.03,431.18
7916,10.29,40.0,1021.46,90.6,479.58
1854,29.19,70.32,1008.28,55.42,427.9
6615,27.37,63.31,1012.89,60.11,439.15
713,13.16,43.41,1016.43,79.47,465.6
5910,24.2,63.21,1012.25,79.86,449.03
3622,22.04,69.51,1013.25,56.15,446.34
7086,21.24,50.32,1008.54,84.83,447.32
7139,22.12,60.37,1008.75,92.13,439.18
2546,5.85,41.55,1001.95,99.41,484.47
9052,21.01,60.1,1010.93,78.6,450.99
7292,18.18,50.16,1010.22,99.73,451.14
1491,29.18,71.43,1011.65,59.49,443.75
727,24.82,71.94,1010.5,64.67,438.69
4837,24.13,48.98,1014.74,40.13,460.38
4947,25.6,58.46,1016.34,66.6,441.88
3409,17.94,63.07,1012.42,94.35,456.7
7446,21.43,63.94,1012.68,99.68,445.29
3313,10.02,39.82,1012.86,89.47,482.47
4084,12.8,39.16,1015.94,89.83,472.47
9348,13.49,44.47,1030.18,69.15,468.46
7755,8.14,36.24,1013.15,87.85,480.25
1087,33.26,68.51,1012.49,52.68,429.38
3152,24.12,51.43,1006.55,83.77,441.49
5161,26.42,71.06,1008.12,87.32,435.6
5036,7.26,41.22,1014.86,97.82,488.75
365,21.39,52.3,1009.2,79.77,446.87
8860,14.54,41.17,1015.15,67.78,470.19
6931,13.41,45.0,1022.31,76.29,475.9
3481,26.31,52.09,1013.39,53.59,447.04
267,29.12,67.83,1008.05,46.86,432.46
2995,6.93,43.13,1018.61,88.31,486.94
3366,17.74,44.2,1018.87,58.59,454.37
1663,4.84,38.5,1011.96,81.62,491.23
8473,24.26,66.44,1011.33,55.32,445.63
6400,12.41,41.16,1017.45,93.64,464.08
722,30.33,68.67,1006.0,54.99,435.53
1601,27.2,78.05,1010.15,90.2,430.55
1667,10.39,40.22,1004.95,91.65,476.49
5983,15.61,40.89,1010.48,80.26,467.3
2252,19.21,58.49,1011.7,91.29,452.82
7986,23.07,57.17,1009.84,76.8,444.08
3571,20.28,68.63,1012.42,70.31,454.36
8788,28.86,67.9,1006.29,57.19,432.97
7006,19.27,65.12,1015.63,73.48,449.42
2380,14.57,42.18,1015.13,74.89,465.75
3705,25.66,70.02,1010.89,68.14,442.2
8212,26.94,59.87,1011.66,58.34,448.6
8627,17.9,58.33,1013.6,85.81,452.28
3930,7.63,40.56,1023.13,81.01,486.7
1431,14.5,39.0,1017.04,75.75,465.32
9512,20.51,39.72,1002.25,47.97,452.39
3814,20.24,56.03,1019.78,59.8,460.76
8792,11.35,40.73,1019.37,96.05,472.32
4374,14.85,39.39,1013.93,76.27,468.84
7088,24.09,63.94,1017.59,51.02,442.92
896,29.23,72.99,1007.04,63.47,431.0
4402,17.33,53.16,1013.16,82.93,460.67
7234,20.9,67.71,1007.16,59.02,446.57
42,18.28,44.71,1016.99,33.71,462.28
3135,24.2,68.67,1006.72,78.08,444.09
2144,31.13,64.05,1011.51,61.27,439.24
7241,16.54,42.86,1014.85,78.0,465.26
7210,29.29,57.19,1008.3,60.11,435.69
5402,23.33,73.18,1012.51,91.29,436.33
35,15.83,52.75,1024.3,58.34,458.6
7199,21.57,66.49,1014.76,68.19,455.18
4158,19.69,56.65,1020.79,66.94,457.17
8318,9.37,44.77,1020.61,87.31,474.41
6312,9.45,41.4,1027.06,87.35,479.0
965,34.4,77.95,1009.83,57.86,430.87
5755,18.6,41.67,1013.07,64.23,458.91
3878,14.0,41.78,1010.96,48.37,465.62
1243,11.38,52.75,1026.19,72.71,469.9
8143,10.74,40.05,1015.45,87.33,477.93
1668,13.13,40.75,1016.05,80.87,472.5
9538,7.11,43.13,1018.96,87.82,486.11
1647,25.38,70.94,1007.87,73.59,446.31
339,18.31,62.1,1020.38,79.02,455.24
987,22.72,69.84,1005.96,83.9,436.7
5002,15.07,50.88,1014.33,100.12,464.37
2507,7.4,40.72,1022.56,87.67,484.29
7470,27.38,77.24,1008.25,82.49,435.81
3651,14.65,35.4,1016.16,60.26,469.61
5240,14.56,47.45,1009.52,91.14,451.95
3392,25.72,49.82,1016.19,60.1,452.33
5863,28.51,70.02,1010.58,54.68,441.66
225,20.66,41.54,1014.68,79.7,461.55
359,17.43,63.09,1019.87,92.77,449.36
8743,15.77,39.82,1013.01,79.1,468.78
4699,8.91,40.69,1015.11,89.65,481.59
6392,30.24,69.88,1007.9,61.46,436.37
1055,24.04,60.77,1017.62,75.23,442.25
5155,30.97,74.22,1007.93,49.74,431.58
2905,28.92,72.43,1007.03,66.14,431.5
961,27.17,61.02,1011.38,65.32,437.06
239,7.64,42.28,1008.46,84.29,484.78
6016,9.68,40.22,1007.6,89.97,479.56
643,11.06,40.64,1021.47,96.16,479.13
8474,25.74,59.07,1007.37,79.89,441.05
5643,26.76,71.94,1008.81,64.62,432.49
2186,27.64,75.6,1017.35,54.78,441.04
1995,11.11,40.55,1023.91,87.12,476.37
7149,18.0,52.08,1003.07,100.09,450.85
8720,12.58,43.67,1014.36,91.72,473.02
5896,7.64,40.81,1026.67,95.24,483.38
2896,25.45,75.23,1011.41,73.33,441.65
9282,13.73,41.78,1011.75,49.65,464.94
827,23.04,74.99,1005.44,92.86,437.65
352,24.86,44.05,1005.69,66.65,447.2
6844,12.04,43.69,1016.58,80.16,474.97
323,24.06,69.94,1005.47,60.46,436.88
1444,14.08,43.41,1015.59,54.15,466.99
2912,33.59,79.05,1007.79,63.55,436.51
448,21.05,63.09,1016.49,91.23,447.45
3840,12.25,40.75,1016.02,82.4,475.07
3051,12.49,38.25,1012.61,83.32,470.63
3660,25.35,71.98,1006.83,88.44,435.72
3609,23.68,59.27,1010.75,83.82,440.44
9445,5.68,40.77,1022.49,90.6,487.58
6846,15.0,50.88,1014.04,100.12,459.37
1463,15.69,37.87,1021.18,84.38,465.41
4783,20.94,44.58,1016.98,59.65,463.69
8047,20.27,56.65,1020.75,67.12,454.29
6155,21.39,63.9,1013.44,70.95,449.38
2157,18.96,44.58,1016.66,71.95,461.96
1784,29.3,73.67,1005.64,65.31,431.07
379,15.99,43.5,1021.34,73.22,460.7
4785,25.06,64.63,1020.66,54.93,446.57
9285,23.96,65.34,1015.52,56.82,449.23
6725,18.37,51.86,1018.8,74.3,461.14
6435,22.89,80.25,1006.38,80.25,446.15
481,25.45,74.33,1015.53,80.95,435.12
7547,18.58,63.78,1016.24,78.74,453.96
7058,9.18,42.18,1017.4,87.3,475.57
2803,23.89,70.04,1011.16,84.9,433.71
3229,14.87,41.76,1022.26,78.21,464.84
9207,26.82,65.27,1013.6,53.85,437.84
8879,20.32,49.16,1007.47,91.12,443.59
9203,16.96,46.36,1019.91,89.11,460.57
7915,22.83,41.1,1002.0,38.62,449.99
7054,28.99,68.24,1008.75,66.57,428.28
6346,24.12,58.66,1011.55,58.96,450.69
4364,30.22,74.9,1003.57,67.15,434.17
146,14.55,42.74,1027.29,66.64,457.77
3597,31.4,66.54,1003.55,57.73,425.91
2496,26.56,56.57,1013.73,63.9,442.74
4217,21.67,50.32,1008.41,85.99,445.31
6281,27.71,74.34,998.14,71.85,434.2
4802,8.02,41.92,1029.8,92.05,467.21
8416,25.89,59.22,1013.4,80.17,445.75
336,6.72,39.85,1011.84,84.66,489.09
142,23.77,61.87,1009.8,54.83,445.72
3318,19.58,50.12,1009.82,100.1,449.44
6358,14.39,44.84,1023.55,91.14,464.15
1175,9.83,38.56,1017.35,62.8,480.47
3948,20.34,69.45,1012.76,91.05,442.73
4300,20.3,56.53,1020.27,76.49,454.12
2968,9.27,39.64,1010.79,79.56,480.29
844,9.64,39.85,1012.9,83.82,478.37
6060,16.62,39.99,1007.07,77.14,463.74
4911,15.14,39.72,1002.96,72.52,460.15
5605,23.57,64.15,1020.95,68.19,450.08
383,21.68,64.15,1021.09,70.88,454.32
3445,17.3,42.24,1017.07,64.52,469.21
6279,10.82,44.63,1020.64,90.26,473.23
1516,21.4,44.57,1005.7,73.09,445.09
8684,28.36,69.88,1007.75,84.17,434.03
3371,14.44,42.32,1015.61,76.85,462.13
3094,16.02,44.21,1020.97,85.64,462.51
5912,6.17,41.31,1002.49,87.59,481.27
1730,25.66,61.08,1013.0,71.21,446.05
3997,18.36,56.65,1020.29,82.0,456.49
8449,19.02,47.45,1007.44,76.76,453.08
3129,11.64,40.22,1010.58,80.84,477.52
1287,25.76,71.06,1007.93,90.4,433.75
6096,9.64,39.35,1015.1,91.76,479.81
7121,24.35,58.79,1010.13,72.1,448.19
6720,14.31,42.86,1031.14,69.6,465.36
4608,22.35,54.42,1012.46,75.01,454.72
5144,28.31,70.32,1007.88,47.0,432.5
1436,14.22,45.08,1023.26,84.41,466.47
2506,12.65,44.03,1007.13,85.23,466.01
2290,13.34,40.8,1026.56,64.85,474.47
8819,31.33,65.18,1011.97,36.62,435.77
990,26.85,73.77,1001.2,90.13,431.24
7409,20.06,52.84,1004.21,82.12,447.47
9113,28.83,66.44,1008.47,77.49,430.01
6512,14.57,41.79,1007.61,82.85,457.21
670,20.92,49.15,1021.15,49.76,455.32
4807,26.5,66.75,1018.48,61.62,431.23
3268,12.7,39.72,1017.89,62.97,467.77
4316,23.45,66.48,1003.66,75.83,435.13
4631,19.81,56.65,1020.62,67.99,457.72
7842,23.07,65.27,1013.24,58.38,443.42
578,13.25,41.62,1010.8,77.81,457.64
1313,21.79,60.93,1006.44,87.68,443.01
976,17.69,44.34,1019.31,61.12,464.13
1128,19.7,52.84,1004.86,89.72,444.64
4131,14.1,44.92,1023.95,89.5,467.22
765,8.83,41.14,1025.37,94.36,474.51
4605,27.05,75.33,1003.88,82.94,433.57
4567,21.44,48.98,1014.4,54.22,454.5
6305,26.93,72.99,1007.33,78.85,433.18
7260,17.34,47.03,1013.36,98.13,463.89
55,15.99,39.63,1006.09,89.92,464.95
2466,30.17,75.08,1005.17,55.89,438.89
4021,10.75,40.81,1015.93,79.27,474.71
852,25.95,65.61,1014.36,52.54,443.88
5779,21.18,60.1,1011.02,78.19,452.39
7561,20.11,50.78,1008.73,93.24,447.42
9353,14.85,38.91,1014.48,60.98,467.42
7114,21.67,57.76,1018.32,68.21,452.56
6592,9.11,40.02,1031.1,83.02,479.03
5085,7.89,39.37,1016.28,84.66,483.82
2451,27.06,70.47,1007.0,72.37,430.82
1901,14.91,43.34,1015.15,81.56,461.27
4526,20.19,66.86,1012.97,64.7,454.84
5557,13.93,38.91,1013.04,73.51,470.39
5528,28.31,71.85,1009.0,77.56,429.57
7651,6.54,39.33,1011.54,93.69,491.16
9102,29.87,73.91,1004.53,74.3,431.8
4814,22.18,59.8,1016.77,73.16,453.24
3801,17.67,50.88,1015.64,90.55,456.16
4070,23.67,68.67,1006.71,77.22,445.32
1019,30.16,73.17,1010.74,58.99,434.43
4053,9.43,43.69,1017.28,91.8,478.48
1651,18.13,49.39,1021.29,82.52,458.53
5521,22.72,62.4,1010.28,80.79,445.22
4290,30.06,67.25,1017.63,53.59,435.02
5362,20.9,67.07,1005.43,82.85,443.46
3581,23.96,60.95,1015.01,65.24,446.4
902,17.34,44.06,1015.84,74.88,458.5
7299,14.43,38.28,1014.76,79.76,467.12
1594,28.62,79.74,1008.12,65.39,436.12
8703,9.14,37.36,1015.22,78.06,491.97
2257,28.4,59.27,1012.03,59.75,441.64
2299,14.02,42.86,1030.86,68.36,467.29
5826,8.09,38.5,1012.99,67.31,484.81
6654,26.11,62.44,1010.68,72.59,438.87
8993,25.91,67.07,1005.66,60.12,441.74
1803,19.32,52.9,1016.86,68.2,457.66
1834,17.39,42.44,1013.72,73.79,461.55
3996,13.42,41.74,1020.96,61.8,473.45
1775,21.42,43.79,1015.76,43.08,462.19
6498,17.7,43.69,1016.98,61.98,462.63
5358,22.75,58.86,1016.0,67.34,448.32
2838,11.2,42.02,999.99,96.69,472.27
8106,32.0,71.85,1008.44,53.59,427.95
5076,8.96,40.05,1015.91,89.4,467.24
2490,30.52,70.4,1003.9,64.33,438.29
8260,3.31,39.42,1024.05,84.31,487.19
5118,14.43,39.82,1012.56,78.52,470.17
4477,23.53,68.94,1007.53,69.17,437.48
5188,29.91,74.33,1013.22,39.76,430.26
7989,9.1,39.42,1025.28,68.78,471.85
4587,11.91,41.49,1019.69,96.39,470.07
6854,27.92,63.07,1010.75,45.26,442.87
4494,10.82,42.02,996.03,99.34,475.46
207,7.09,39.37,1020.07,73.26,487.0
3629,22.75,59.39,1015.4,81.41,440.26
2484,10.42,41.46,1021.04,89.16,479.24
4476,20.45,69.45,1012.53,91.81,441.83
4577,23.99,58.62,1016.91,66.36,449.4
7525,23.95,59.92,1010.15,86.37,435.92
8853,10.1,44.03,1008.11,90.29,471.59
4199,15.94,44.85,1014.29,67.57,462.54
6019,13.25,43.7,1013.61,76.05,472.22
8514,8.52,41.55,1002.09,86.81,483.63
8957,29.23,66.51,1011.11,53.12,439.61
1095,9.16,41.03,1021.3,76.08,484.96
5351,25.6,63.9,1013.16,53.19,451.44
8359,15.86,43.67,1011.11,82.24,465.46
3743,22.15,43.77,1010.81,60.08,448.46
5947,27.78,68.67,1005.59,59.17,439.92
2209,20.76,44.58,1017.09,57.47,462.01
8462,28.31,74.34,998.42,79.23,431.95
6624,25.1,61.47,1007.84,75.75,447.27
1893,26.74,59.87,1012.5,62.88,447.88
3566,7.29,39.37,1019.24,73.46,478.19
730,27.22,67.9,1005.73,57.29,441.22
924,12.02,43.69,1016.12,74.07,477.74
7459,12.75,39.85,1012.51,62.37,475.61
2895,29.39,71.14,1010.97,53.88,430.5
3263,29.77,69.48,1009.8,52.6,432.69
5492,31.07,73.5,1010.58,43.66,432.06
9127,12.47,38.25,1012.74,82.89,469.56
5406,22.66,68.3,1017.73,86.92,431.27
4336,17.32,45.0,1022.19,40.45,469.38
6709,17.18,63.09,1020.67,93.58,451.37
6949,9.28,40.22,1009.23,88.43,480.73
6127,24.01,46.93,1013.3,52.24,448.35
2505,12.57,39.18,1023.09,77.28,471.87
2790,23.02,63.47,1012.21,80.61,443.66
8028,12.19,40.75,1015.13,88.98,475.36
1929,9.33,42.49,1008.93,82.59,478.43
4666,32.91,73.56,1007.02,55.03,434.03
5555,15.39,42.28,1007.35,81.35,467.3
3296,23.69,73.67,1007.19,86.73,437.57
9199,14.85,40.69,1014.91,72.64,469.3
7321,14.77,41.39,1018.95,65.61,470.21
2571,21.97,58.12,1014.21,85.93,448.91
6431,17.57,46.21,1014.09,80.81,453.29
