,AT,V,AP,RH,PE
9198,32.42,75.08,1004.82,41.62,436.26
8388,17.19,37.2,1011.84,67.59,468.4
8613,24.13,73.18,1012.62,91.52,436.22
6592,9.11,40.02,1031.1,83.02,479.03
1096,2.64,39.64,1011.02,85.24,481.29
5278,31.0,71.77,1006.29,48.56,431.07
2670,12.02,41.92,1030.1,84.45,465.82
8192,16.98,43.7,1015.07,53.51,464.01
8899,10.93,39.16,1016.54,90.56,479.83
482,8.14,39.96,1023.41,88.86,477.05
9194,13.39,44.58,1016.5,79.26,474.7
4965,25.81,66.51,1016.53,62.19,437.57
4904,28.56,69.51,1012.45,46.59,434.35
1916,25.24,68.28,1000.26,78.17,435.9
7560,14.66,43.13,1014.97,46.31,467.87
6381,23.25,51.86,1013.54,78.34,450.22
1161,6.94,39.61,1017.74,81.43,480.07
3910,28.06,70.04,1009.89,66.07,431.7
7792,23.32,66.48,1003.92,72.25,436.26
1552,31.97,69.04,1008.5,47.69,441.18
9047,21.62,48.78,1020.06,85.09,448.52
8420,7.36,41.01,1024.9,97.88,476.8
6161,33.68,68.14,1002.75,56.05,427.53
1292,17.79,45.01,1015.71,67.13,454.4
7628,10.2,41.62,1016.52,98.09,462.87
1953,12.78,44.6,1013.64,77.56,468.67
1415,26.89,56.85,1012.27,43.84,436.44
4984,10.76,40.78,1023.81,87.96,469.97
1869,27.91,72.24,1010.74,70.8,430.73
5165,25.18,62.96,1020.04,59.08,444.37
8949,28.56,65.27,1013.28,49.95,437.45
2627,7.85,37.8,1020.9,59.19,478.68
4399,23.79,50.16,1005.32,75.82,435.49
4076,24.2,59.07,1009.25,88.25,441.93
951,16.72,53.82,1015.46,66.9,458.25
7211,4.15,39.9,1008.84,96.68,491.22
1137,13.53,42.86,1014.0,90.63,471.73
2236,21.69,44.57,1005.84,71.53,447.88
2036,31.68,73.68,1014.85,64.0,431.11
6610,18.9,56.03,1020.77,71.83,457.66
4225,20.62,68.12,1012.33,79.88,447.16
7053,14.8,40.2,1012.87,88.35,466.27
3920,19.65,51.3,1014.81,90.23,452.5
2099,25.64,68.08,1011.06,71.06,431.77
4491,25.09,65.46,1015.29,40.13,442.99
1071,21.8,51.3,1012.07,89.51,450.25
6579,10.59,38.38,1021.58,68.23,474.94
264,19.91,51.19,1008.0,90.23,449.23
695,32.09,70.4,1003.73,55.65,434.64
2058,18.21,41.23,993.11,62.29,457.53
8647,28.75,57.55,1004.77,57.55,435.33
7499,14.3,42.99,1007.32,73.72,467.9
7955,6.85,37.49,1011.01,84.53,483.12
5045,28.86,73.4,1011.37,58.76,439.33
6364,12.12,38.28,1013.7,91.27,469.59
2496,26.56,56.57,1013.73,63.9,442.74
1351,31.42,69.13,1009.34,57.16,425.98
5995,14.26,44.47,1028.81,72.19,465.77
9288,28.05,62.6,1017.01,46.46,449.73
3276,21.61,41.54,1014.5,75.62,458.47
4473,20.64,61.86,1012.81,99.97,447.14
7266,32.0,73.17,1009.94,40.48,428.69
160,12.75,40.64,1020.44,83.17,466.93
4198,14.08,39.31,1011.67,72.0,464.16
6747,16.53,53.29,1018.64,87.47,463.32
7834,14.22,45.01,1014.17,70.14,464.06
4556,12.09,40.6,1013.85,85.72,474.35
6925,22.11,59.8,1016.74,73.9,453.45
582,10.72,41.38,1021.6,63.77,478.29
2392,8.31,40.46,1020.07,78.18,476.72
5485,18.83,48.98,1016.33,74.23,453.28
1640,13.79,45.08,1025.02,84.36,469.55
6644,30.01,69.13,1010.11,62.42,425.75
8095,27.76,65.59,1010.8,67.29,439.03
2275,18.11,52.08,1002.51,100.09,449.99
8547,28.9,68.12,1011.87,46.56,438.53
361,20.74,59.8,1015.46,76.39,452.99
2968,9.27,39.64,1010.79,79.56,480.29
6857,22.87,74.22,1009.36,93.05,438.67
572,30.13,78.05,1010.99,61.5,434.14
5020,12.0,41.17,1019.48,58.71,474.4
199,10.46,37.5,1013.12,76.74,472.16
3787,12.1,41.17,1013.72,75.61,478.1
7797,28.93,74.78,1009.48,56.4,437.34
9317,25.91,68.08,1010.92,74.25,432.07
4980,14.87,35.71,1015.53,57.7,468.75
4693,19.88,44.6,1015.52,37.85,467.68
8286,8.68,39.61,1021.54,77.98,486.31
1758,28.82,71.8,1010.97,67.64,436.71
2831,10.27,38.38,1022.16,70.77,475.58
5135,28.97,73.5,1010.47,48.24,435.22
1780,28.53,68.08,1013.27,42.53,438.91
5100,23.15,66.48,1003.71,76.0,435.62
6179,21.45,60.84,1017.86,82.8,444.99
5523,13.57,39.39,1014.01,82.12,471.44
4658,18.53,39.72,1001.26,64.08,457.26
3425,27.05,67.79,1010.99,71.37,443.89
7891,30.05,73.68,1014.95,70.6,434.92
2024,28.33,78.92,1011.15,70.04,432.67
2953,11.02,43.02,1012.32,66.54,478.81
8217,21.38,60.84,1017.94,82.83,445.8
2185,11.77,40.71,1024.55,72.49,477.94
1414,20.36,57.5,1014.36,82.96,452.28
3526,22.63,45.61,1014.14,73.06,457.88
3574,26.88,60.96,1012.1,57.9,446.77
80,16.18,50.88,1014.06,100.09,455.14
8496,14.1,39.16,1008.19,74.05,464.07
9397,26.14,71.98,1005.98,82.45,428.91
3834,23.23,56.89,1012.87,75.43,441.85
5096,6.67,36.08,1022.31,83.51,486.52
3091,29.62,71.8,1011.05,63.13,438.55
5446,20.51,63.09,1016.39,92.99,445.86
6319,8.48,38.5,1013.5,66.51,485.29
8346,17.84,52.08,1006.65,100.09,450.67
7501,19.02,44.85,1014.57,43.37,465.42
6486,17.35,47.83,1006.71,80.57,453.96
8355,20.2,60.1,1010.66,84.24,451.17
3278,21.2,59.39,1014.04,85.06,444.57
5801,22.45,59.87,1018.92,72.73,445.34
5451,15.32,45.01,1013.3,83.72,459.31
257,8.25,41.26,1020.59,91.84,475.17
9075,21.61,64.63,1020.86,69.73,451.02
6341,14.71,44.0,1024.98,85.08,462.87
7852,7.65,41.01,1024.31,97.17,475.89
3653,6.91,36.08,1021.82,84.31,486.37
528,15.24,39.39,1013.01,74.24,469.79
7836,17.09,42.42,1009.03,72.01,464.11
2487,22.25,60.77,1017.8,82.19,444.05
8457,26.95,72.24,1011.16,73.14,435.65
2142,11.22,40.22,1011.01,81.67,476.7
6580,19.35,43.43,1009.4,66.11,454.02
7578,23.93,64.05,1013.09,86.02,440.66
8559,15.57,44.68,1022.01,90.02,460.91
3795,27.43,63.87,1017.6,43.33,442.71
4998,24.57,66.54,1004.44,83.15,432.41
9468,7.6,41.04,1021.82,88.97,475.32
4068,26.15,63.21,1012.31,76.44,441.23
7583,29.55,67.69,1004.88,48.68,428.77
4467,7.53,41.74,1022.45,90.85,487.25
6512,14.57,41.79,1007.61,82.85,457.21
4882,15.5,39.16,1016.24,78.13,469.52
7579,19.16,43.43,1012.36,72.59,451.0
3202,14.88,41.66,1009.4,67.15,468.55
4305,11.94,40.66,1016.61,96.11,467.99
7343,22.72,65.61,1014.64,70.53,449.04
8703,9.14,37.36,1015.22,78.06,491.97
6133,16.13,39.99,1007.04,80.49,465.25
5639,12.58,39.72,1018.08,64.25,469.38
4220,6.61,38.91,1015.77,92.31,484.32
101,28.92,61.02,1011.19,56.13,436.76
4999,19.95,50.59,1016.11,73.23,459.27
1201,16.74,41.16,1006.87,74.24,463.0
2938,13.85,48.06,1011.13,75.2,462.39
7854,13.74,43.71,1025.45,86.62,465.24
6624,25.1,61.47,1007.84,75.75,447.27
5713,31.99,53.53,1004.98,53.53,432.43
3922,26.48,66.54,1011.61,51.9,438.87
6032,9.08,36.71,1025.07,81.32,479.02
3932,14.14,39.59,1010.84,96.02,465.23
3494,12.81,44.34,1015.55,90.37,474.03
1325,14.32,44.6,1013.85,68.13,466.36
2739,14.3,53.82,1016.64,63.9,465.42
790,25.48,60.29,1017.55,51.22,443.77
3347,28.3,59.27,1010.92,61.83,445.19
6492,13.16,54.3,1017.33,82.43,468.4
7609,11.95,39.82,1013.4,92.51,474.56
1524,9.81,44.45,1021.19,90.55,471.32
5284,21.86,64.45,1015.83,63.36,457.8
8045,24.96,77.54,1008.25,80.6,433.4
1585,14.91,46.9,1019.59,98.1,461.73
5594,25.51,73.56,1006.59,96.63,437.07
7802,8.27,38.56,1016.47,66.6,485.31
4323,13.77,42.86,1030.72,77.3,471.38
7233,32.15,72.29,1010.13,50.19,435.71
7870,24.39,70.72,1009.78,82.25,442.04
2704,12.14,48.04,1011.8,100.13,465.08
4038,26.17,70.47,1010.25,68.96,434.56
3716,18.26,59.15,1012.04,86.01,451.09
7900,31.3,70.79,1004.3,54.37,428.75
6459,12.31,41.06,1021.19,74.38,475.76
6042,28.82,77.24,1008.35,78.93,433.69
6035,24.17,73.18,1011.72,86.1,437.27
3812,24.96,65.18,1012.68,76.19,436.24
8264,25.61,74.22,1010.26,75.15,438.45
8225,14.12,39.52,1016.79,75.89,472.32
2006,12.18,40.1,1016.67,91.87,471.49
8819,31.33,65.18,1011.97,36.62,435.77
1418,28.29,61.86,1011.87,64.17,438.25
5761,27.81,66.51,1016.11,48.48,439.48
8012,26.07,69.23,1013.32,54.03,436.94
8720,12.58,43.67,1014.36,91.72,473.02
4678,27.91,63.76,1010.27,65.67,435.21
2181,25.52,61.25,1012.84,75.98,435.48
6446,14.04,40.2,1013.29,89.54,465.25
4311,19.92,46.97,1014.32,69.17,459.39
3046,8.68,41.82,1032.83,73.62,478.61
4916,13.87,41.74,1021.42,64.02,472.12
7191,26.92,73.17,1011.42,76.94,431.29
6820,27.46,67.69,1004.7,70.15,432.64
4222,28.62,63.77,1012.82,55.77,441.97
3909,19.32,44.71,1015.3,28.81,464.38
4393,29.61,67.07,1005.91,39.28,434.14
1408,20.51,45.38,1014.29,69.14,461.87
1799,23.62,49.21,1014.1,49.54,443.53
5530,28.73,68.24,1008.31,56.85,430.63
6019,13.25,43.7,1013.61,76.05,472.22
2685,18.81,61.87,1009.71,70.47,448.49
398,21.47,60.93,1006.46,87.83,442.75
7527,24.94,67.69,1008.86,68.97,439.08
2571,21.97,58.12,1014.21,85.93,448.91
7284,22.98,51.95,1006.83,74.92,454.63
6954,5.94,39.9,1007.84,86.33,485.86
1760,11.48,36.18,1017.03,61.62,469.44
9083,18.92,62.26,1012.05,85.99,451.51
7905,30.07,70.04,1010.84,55.74,426.35
3582,28.17,63.13,1012.44,66.61,439.94
5035,29.5,72.86,1004.63,52.17,439.43
9192,10.03,40.96,1024.57,91.1,478.79
1810,17.28,65.94,1013.62,89.97,454.76
8971,19.06,56.65,1020.82,82.14,455.7
6958,22.08,45.61,1014.02,75.71,456.71
6027,15.86,43.5,1021.22,75.38,459.42
1719,9.78,40.03,1017.33,92.11,480.59
8540,22.54,51.95,1007.29,79.28,447.29
3274,13.58,39.28,1016.17,79.17,472.17
5,13.97,39.16,1016.05,84.6,470.96
4799,28.75,70.02,1010.33,46.55,440.31
8059,15.36,40.89,1007.59,86.08,464.12
6173,12.15,45.01,1018.89,90.02,468.07
8965,24.22,71.14,1009.38,64.53,438.88
7521,8.91,40.11,1022.87,78.39,475.43
64,31.92,68.3,1015.58,41.55,430.07
2339,21.88,59.39,1015.58,87.19,442.92
8590,17.3,57.76,1016.26,87.74,455.75
3233,25.18,56.89,1012.26,64.46,442.42
552,25.3,70.98,1007.22,95.1,440.86
2448,32.09,72.86,1003.47,54.59,434.78
3145,27.51,73.77,1002.42,90.88,436.91
5634,13.98,44.58,1016.48,77.59,473.01
3466,27.94,63.07,1010.75,38.57,441.0
4133,31.1,68.51,1012.99,54.3,428.68
6872,22.95,63.94,1013.87,80.37,447.13
4138,13.38,40.89,1010.48,92.55,472.15
4620,15.82,44.88,1018.59,78.88,461.9
5867,14.05,40.71,1016.36,68.58,465.74
4683,21.59,66.54,1004.88,90.54,441.71
1240,29.24,60.23,1009.62,59.71,438.24
1995,11.11,40.55,1023.91,87.12,476.37
9347,13.48,39.35,1014.56,81.25,470.66
3165,12.36,37.73,1021.36,65.45,470.39
7787,29.86,64.79,1017.37,44.8,439.89
855,17.48,46.21,1014.02,80.78,455.35
670,20.92,49.15,1021.15,49.76,455.32
8179,20.85,48.7,1007.11,87.2,449.57
2802,12.28,42.34,1019.19,95.8,467.03
2226,21.69,57.17,1011.75,82.63,446.61
1287,25.76,71.06,1007.93,90.4,433.75
975,32.23,69.13,1000.61,55.1,426.9
8686,22.78,59.92,1011.28,88.78,440.87
5215,22.82,60.08,1017.95,65.71,450.86
6643,31.82,73.68,1014.8,40.58,433.32
2391,10.33,40.0,1021.35,90.84,479.32
2458,12.89,48.14,1017.48,83.95,463.77
9418,9.66,41.06,1021.21,84.7,482.2
869,9.78,43.8,1022.25,69.64,477.22
6362,11.21,39.85,1013.01,75.55,480.61
3213,29.54,74.99,1005.0,69.69,432.94
8205,29.09,70.98,1007.86,80.35,439.34
7095,14.38,44.78,1010.8,66.58,459.66
6706,31.07,70.98,1007.24,72.03,432.96
1582,20.68,68.61,1011.2,84.81,446.33
598,21.41,62.39,1007.84,88.83,452.8
1607,14.02,40.1,1015.56,82.44,467.32
8416,25.89,59.22,1013.4,80.17,445.75
3437,32.37,68.67,1005.45,47.98,430.35
1114,24.46,68.61,1011.02,76.66,440.58
7530,8.43,40.6,1015.39,91.81,483.1
5928,14.56,53.82,1016.37,64.46,463.64
2669,32.31,68.94,1006.11,71.78,431.14
9226,31.55,69.75,1010.12,58.36,435.01
7254,21.9,66.54,1004.76,89.99,439.06
6474,25.96,63.77,1013.24,65.43,445.26
6255,16.64,39.64,1008.7,81.79,463.49
1900,27.69,69.71,1009.9,69.91,440.43
3416,15.33,52.05,1014.15,80.56,452.82
8437,27.84,71.32,1007.72,79.25,431.37
7086,21.24,50.32,1008.54,84.83,447.32
1128,19.7,52.84,1004.86,89.72,444.64
5040,20.24,58.41,1013.73,99.59,449.49
8530,19.08,46.93,1010.6,75.21,454.45
5929,29.0,77.54,1011.33,75.13,431.37
7023,9.91,39.64,1010.57,75.82,478.63
5610,17.53,44.9,1020.5,71.1,457.61
6317,25.61,58.86,1013.9,54.9,444.77
7683,11.42,41.54,1020.21,71.57,477.5
1508,26.72,65.61,1014.41,52.01,442.48
4108,10.33,44.92,1025.34,85.67,476.99
1605,10.1,41.4,1024.29,85.94,474.28
3041,6.04,41.14,1027.8,86.4,480.39
2666,24.74,63.87,1016.91,55.65,447.02
5683,30.11,70.8,1008.57,69.25,432.33
7124,20.79,68.28,1001.42,76.77,445.83
1384,13.56,49.83,1007.01,89.86,466.33
4377,24.54,60.23,1011.55,72.78,445.25
12,29.3,70.04,1010.95,61.23,426.25
6517,14.23,46.18,1017.39,87.29,463.86
8657,32.51,69.98,1011.92,49.45,428.37
8332,27.49,63.78,1015.43,47.45,445.66
5233,18.01,44.2,1018.84,55.72,456.36
5834,8.61,43.8,1021.9,74.35,478.25
4119,32.41,58.9,1003.26,45.33,439.11
5273,30.7,67.69,1005.92,51.58,429.58
6226,20.82,63.77,1014.28,86.37,448.9
5940,4.47,35.19,1018.78,92.68,487.43
925,14.74,43.71,1024.35,81.53,465.49
9274,13.32,44.9,1007.72,78.64,466.3
3672,19.5,52.72,1025.21,50.21,457.26
5889,18.32,65.94,1012.74,86.77,450.5
119,19.94,44.9,1008.52,74.69,459.47
5277,23.48,49.16,1002.7,70.22,445.72
294,25.35,74.33,1015.29,77.84,435.66
2444,17.99,43.79,1016.13,75.63,462.4
7697,26.9,66.48,1004.47,54.71,432.95
5159,25.18,47.93,1002.92,60.33,441.29
8411,14.3,54.3,1015.16,75.29,464.9
1904,25.57,44.05,1005.79,65.14,443.84
1119,24.79,59.21,1017.9,53.83,446.04
3408,9.99,42.07,1018.78,85.68,471.6
3,19.07,49.69,1007.22,76.79,453.09
3977,3.82,35.47,1016.62,84.34,489.04
2324,10.75,45.0,1023.68,89.37,481.96
1587,15.75,36.99,1007.67,93.8,464.38
9516,7.73,39.04,1018.61,68.23,482.39
5295,9.24,41.4,1018.34,84.91,477.65
306,30.65,71.98,1004.92,63.39,429.85
1981,21.99,57.5,1015.87,80.72,446.96
4049,33.15,68.51,1012.9,51.91,428.89
950,18.62,65.48,1018.45,73.39,451.94
7337,9.59,34.69,1027.65,75.32,478.88
3873,15.11,45.01,1014.35,65.03,460.91
9490,32.69,72.86,1003.57,56.84,431.76
2282,31.7,69.13,1000.29,46.27,427.95
1987,22.21,60.77,1018.21,84.96,444.57
3498,17.1,49.69,1005.53,81.82,457.32
6022,14.95,42.99,1008.75,90.76,468.61
8043,10.34,41.46,1017.75,89.73,478.03
4122,26.06,65.34,1014.07,57.63,444.55
7433,23.54,70.32,1010.89,80.76,434.45
9382,18.28,44.2,1018.83,52.88,458.59
490,30.91,79.74,1006.92,56.32,433.84
5155,30.97,74.22,1007.93,49.74,431.58
5591,29.12,58.84,1001.31,52.86,446.51
5107,27.1,52.84,1006.28,53.85,439.08
3917,33.43,66.44,1010.29,53.45,433.01
3797,15.92,40.56,1020.79,53.52,470.22
2695,16.52,44.88,1017.61,90.08,459.73
4483,10.73,25.36,1009.35,100.15,469.43
5077,22.31,70.32,1009.22,89.53,437.83
6132,10.55,41.26,1007.77,99.1,473.6
1634,23.76,61.5,1009.15,68.52,441.16
2467,21.55,60.27,1017.42,92.59,443.93
3857,10.05,40.23,1019.71,90.41,475.48
9076,10.4,40.43,1025.46,75.09,492.09
419,27.09,59.15,1013.02,55.18,438.9
5013,30.15,67.32,1013.83,32.8,436.92
7234,20.9,67.71,1007.16,59.02,446.57
9155,9.34,40.77,1012.14,90.81,477.36
2563,24.92,63.94,1017.7,44.92,441.07
5854,26.53,65.61,1014.29,50.9,442.64
5721,24.34,50.16,1004.78,74.0,445.33
1619,28.99,54.2,1012.79,41.9,442.6
5799,14.1,41.04,1026.11,74.25,465.89
4943,12.27,41.17,1019.41,58.1,475.13
9247,22.5,64.69,1007.03,74.92,440.73
8998,10.76,40.43,1025.98,79.65,490.78
2660,26.94,68.24,1010.49,76.58,430.34
1294,12.03,40.75,1015.93,85.07,474.97
6211,18.77,52.08,1004.02,99.86,449.62
7632,12.42,40.24,1016.59,90.01,469.59
1362,5.15,40.07,1012.27,63.31,495.35
3074,8.94,43.13,1014.82,76.66,483.63
1816,23.18,59.04,1011.44,79.28,443.12
5725,10.96,45.01,1017.97,95.82,468.64
7594,12.03,41.58,1015.09,90.43,464.02
1978,8.85,40.43,1025.68,80.42,491.81
3474,24.48,50.23,1017.03,66.89,456.02
3197,24.18,59.92,1009.88,79.54,438.85
7180,11.05,40.71,1024.91,76.42,479.59
4786,6.99,40.07,1014.83,54.36,490.11
2389,18.28,41.1,1002.0,65.69,460.03
2216,31.59,43.5,1005.12,43.5,429.96
8992,13.78,38.47,1015.2,57.8,466.41
6806,16.79,49.25,1021.21,68.8,458.42
4296,26.02,63.07,1010.94,53.96,446.82
7550,16.39,41.96,1011.7,94.85,463.99
3126,28.14,76.86,1000.7,70.17,434.68
7504,19.44,60.07,1014.8,69.06,452.89
692,16.78,58.95,1017.74,96.24,450.02
6900,29.91,76.86,998.59,72.41,432.6
9184,28.85,68.12,1012.05,46.31,436.15
2364,14.29,37.85,1009.98,92.81,468.63
6202,12.8,42.18,1016.27,83.9,467.69
5365,29.66,59.22,1013.25,61.2,441.58
9248,11.5,40.78,1023.91,86.31,467.74
3830,18.06,52.08,1003.73,100.09,452.19
3714,16.6,53.16,1014.5,76.75,457.26
2414,26.11,52.36,1013.9,59.62,453.76
4020,10.1,41.58,1021.26,94.06,468.19
1826,23.72,58.62,1016.32,71.17,447.13
1887,25.03,59.21,1017.28,56.96,446.33
1903,30.85,70.94,1007.47,54.79,431.77
9231,32.19,69.13,1000.45,48.22,425.21
1381,10.09,41.62,1015.21,96.56,463.86
7973,31.46,71.8,1010.75,54.88,434.96
5136,17.45,50.9,1012.16,83.8,458.67
784,20.36,60.1,1011.21,84.79,454.25
8741,22.58,43.79,1015.66,44.18,460.3
25,6.39,35.57,1025.53,77.23,487.69
7007,13.54,40.69,1015.85,77.55,471.05
5430,12.17,49.83,1008.05,96.44,469.52
423,23.6,60.08,1017.51,63.02,451.97
5668,24.66,58.86,1013.86,56.39,444.42
203,31.37,76.86,997.34,62.94,431.03
3000,21.74,70.32,1011.88,85.95,439.19
9219,5.81,45.87,1009.63,94.38,479.66
5313,13.74,41.16,1010.74,87.69,473.19
2942,28.87,72.58,1008.69,79.34,428.89
2479,27.49,71.94,1006.62,73.35,435.29
148,10.25,41.26,1007.44,98.08,476.03
5657,22.16,64.63,1020.81,68.47,451.86
113,22.36,58.79,1016.69,73.6,445.76
3980,28.09,63.31,1013.01,52.6,438.6
1769,22.95,67.79,1009.89,91.69,442.19
9414,13.12,52.75,1023.69,67.5,462.7
9278,15.27,39.54,1010.64,81.91,464.49
7708,14.56,40.89,1010.94,79.57,467.53
822,13.62,42.34,1017.87,89.67,464.79
8497,2.8,39.64,1011.01,82.96,482.66
1072,23.25,72.99,1009.17,89.85,438.51
794,26.85,74.16,1008.66,93.8,431.16
2045,24.44,72.99,1008.38,91.66,435.47
6403,28.13,68.12,1012.6,44.71,435.85
2062,27.01,43.21,1011.71,77.84,434.09
8551,26.79,77.95,1009.9,80.22,437.91
6883,13.52,39.3,1018.99,69.22,469.41
6692,22.76,57.5,1014.75,74.38,451.7
9396,15.85,49.69,1015.33,89.24,469.4
4563,16.76,48.14,1012.92,65.74,456.31
5416,26.33,60.06,1005.86,41.57,450.16
5664,13.78,42.03,1017.51,84.94,467.6
2692,22.12,49.39,1019.8,72.83,451.0
4073,12.05,49.83,1008.54,95.11,454.18
9422,11.97,45.51,1016.84,81.47,472.82
1060,5.25,42.85,1013.75,89.67,477.78
6101,5.35,35.79,1013.23,93.53,483.2
3136,24.86,63.47,1011.5,71.78,441.68
4753,29.77,69.98,1013.32,69.6,430.65
4321,23.77,64.15,1021.02,55.87,448.43
2556,20.92,70.02,1010.23,95.58,444.64
1592,29.96,67.83,1008.0,44.05,433.13
5254,13.1,40.03,1017.79,84.48,470.75
640,30.86,70.32,1011.88,62.68,433.71
4898,21.19,50.16,1005.81,84.27,450.33
1112,14.15,39.28,1013.5,77.63,471.23
1487,10.95,40.22,1010.04,78.96,477.23
6080,10.88,44.63,1020.52,86.81,469.57
6045,20.19,58.86,1014.3,71.64,450.67
6247,13.08,39.28,1012.41,77.98,474.13
5621,24.99,58.79,1016.37,67.16,439.2
2419,13.61,38.47,1015.1,54.98,466.51
9181,16.09,44.2,1019.39,67.24,460.56
8884,25.59,62.39,1006.37,74.06,435.84
54,31.12,69.13,1009.61,56.54,429.41
5347,28.77,75.23,1010.01,59.0,437.93
5486,13.41,40.89,1010.85,89.61,472.4
2705,30.26,71.77,1006.24,58.98,429.27
473,34.11,73.56,1006.77,45.92,432.78
3122,14.05,40.69,1015.66,74.39,470.9
7032,13.8,39.39,1013.85,81.95,471.7
2246,26.03,59.07,1007.3,82.52,440.6
7391,21.4,47.93,1005.16,88.44,445.2
8099,12.67,41.16,1016.92,92.8,462.35
1989,23.7,62.91,1012.26,57.89,444.99
6414,9.33,44.03,1011.73,86.04,474.15
5140,12.69,40.71,1021.62,80.19,477.14
1555,5.52,39.33,1009.74,95.25,492.39
1269,12.42,43.8,1023.13,79.8,466.59
3457,14.43,35.85,1021.99,78.25,464.6
4811,6.17,40.07,1013.7,58.99,495.21
6,22.1,71.29,1008.2,75.38,442.35
9100,21.43,60.95,1015.27,75.49,449.12
6693,7.97,38.5,1013.84,72.36,487.19
7476,12.04,38.25,1013.08,82.45,472.13
218,11.33,41.5,1013.58,88.7,475.01
8557,10.17,41.46,1019.34,83.04,480.13
4607,19.06,50.16,1011.36,99.64,449.74
1954,29.82,43.21,1011.52,63.54,433.31
8307,25.89,66.49,1013.08,63.16,434.67
1154,10.05,40.71,1015.51,84.21,471.68
8071,18.62,44.06,1017.76,64.59,452.82
8794,24.39,51.86,1014.92,59.98,447.7
6590,11.41,41.54,1019.94,66.49,477.89
2368,14.02,43.34,1016.06,85.8,466.38
6251,8.07,41.17,1019.4,86.43,484.54
742,16.94,50.59,1018.75,94.22,460.64
7382,23.48,51.43,1007.13,84.83,441.78
7710,21.53,52.84,1005.06,88.22,444.04
2169,25.21,60.37,1006.01,73.14,436.23
