,AT,V,AP,RH,PE
2324,10.75,45.0,1023.68,89.37,481.96
1587,15.75,36.99,1007.67,93.8,464.38
9516,7.73,39.04,1018.61,68.23,482.39
5295,9.24,41.4,1018.34,84.91,477.65
306,30.65,71.98,1004.92,63.39,429.85
1981,21.99,57.5,1015.87,80.72,446.96
4049,33.15,68.51,1012.9,51.91,428.89
950,18.62,65.48,1018.45,73.39,451.94
7337,9.59,34.69,1027.65,75.32,478.88
3873,15.11,45.01,1014.35,65.03,460.91
9490,32.69,72.86,1003.57,56.84,431.76
2282,31.7,69.13,1000.29,46.27,427.95
1987,22.21,60.77,1018.21,84.96,444.57
3498,17.1,49.69,1005.53,81.82,457.32
6022,14.95,42.99,1008.75,90.76,468.61
8043,10.34,41.46,1017.75,89.73,478.03
4122,26.06,65.34,1014.07,57.63,444.55
7433,23.54,70.32,1010.89,80.76,434.45
9382,18.28,44.2,1018.83,52.88,458.59
490,30.91,79.74,1006.92,56.32,433.84
5155,30.97,74.22,1007.93,49.74,431.58
5591,29.12,58.84,1001.31,52.86,446.51
5107,27.1,52.84,1006.28,53.85,439.08
3917,33.43,66.44,1010.29,53.45,433.01
3797,15.92,40.56,1020.79,53.52,470.22
2695,16.52,44.88,1017.61,90.08,459.73
4483,10.73,25.36,1009.35,100.15,469.43
5077,22.31,70.32,1009.22,89.53,437.83
6132,10.55,41.26,1007.77,99.1,473.6
1634,23.76,61.5,1009.15,68.52,441.16
2467,21.55,60.27,1017.42,92.59,443.93
3857,10.05,40.23,1019.71,90.41,475.48
9076,10.4,40.43,1025.46,75.09,492.09
419,27.09,59.15,1013.02,55.18,438.9
5013,30.15,67.32,1013.83,32.8,436.92
7234,20.9,67.71,1007.16,59.02,446.57
9155,9.34,40.77,1012.14,90.81,477.36
2563,24.92,63.94,1017.7,44.92,441.07
5854,26.53,65.61,1014.29,50.9,442.64
5721,24.34,50.16,1004.78,74.0,445.33
1619,28.99,54.2,1012.79,41.9,442.6
5799,14.1,41.04,1026.11,74.25,465.89
4943,12.27,41.17,1019.41,58.1,475.13
9247,22.5,64.69,1007.03,74.92,440.73
8998,10.76,40.43,1025.98,79.65,490.78
2660,26.94,68.24,1010.49,76.58,430.34
1294,12.03,40.75,1015.93,85.07,474.97
6211,18.77,52.08,1004.02,99.86,449.62
7632,12.42,40.24,1016.59,90.01,469.59
1362,5.15,40.07,1012.27,63.31,495.35
3074,8.94,43.13,1014.82,76.66,483.63
1816,23.18,59.04,1011.44,79.28,443.12
5725,10.96,45.01,1017.97,95.82,468.64
7594,12.03,41.58,1015.09,90.43,464.02
1978,8.85,40.43,1025.68,80.42,491.81
3474,24.48,50.23,1017.03,66.89,456.02
3197,24.18,59.92,1009.88,79.54,438.85
7180,11.05,40.71,1024.91,76.42,479.59
4786,6.99,40.07,1014.83,54.36,490.11
2389,18.28,41.1,1002.0,65.69,460.03
2216,31.59,43.5,1005.12,43.5,429.96
8992,13.78,38.47,1015.2,57.8,466.41
6806,16.79,49.25,1021.21,68.8,458.42
4296,26.02,63.07,1010.94,53.96,446.82
7550,16.39,41.96,1011.7,94.85,463.99
3126,28.14,76.86,1000.7,70.17,434.68
7504,19.44,60.07,1014.8,69.06,452.89
692,16.78,58.95,1017.74,96.24,450.02
6900,29.91,76.86,998.59,72.41,432.6
9184,28.85,68.12,1012.05,46.31,436.15
2364,14.29,37.85,1009.98,92.81,468.63
6202,12.8,42.18,1016.27,83.9,467.69
5365,29.66,59.22,1013.25,61.2,441.58
9248,11.5,40.78,1023.91,86.31,467.74
3830,18.06,52.08,1003.73,100.09,452.19
3714,16.6,53.16,1014.5,76.75,457.26
2414,26.11,52.36,1013.9,59.62,453.76
4020,10.1,41.58,1021.26,94.06,468.19
1826,23.72,58.62,1016.32,71.17,447.13
1887,25.03,59.21,1017.28,56.96,446.33
1903,30.85,70.94,1007.47,54.79,431.77
9231,32.19,69.13,1000.45,48.22,425.21
1381,10.09,41.62,1015.21,96.56,463.86
7973,31.46,71.8,1010.75,54.88,434.96
5136,17.45,50.9,1012.16,83.8,458.67
784,20.36,60.1,1011.21,84.79,454.25
8741,22.58,43.79,1015.66,44.18,460.3
25,6.39,35.57,1025.53,77.23,487.69
7007,13.54,40.69,1015.85,77.55,471.05
5430,12.17,49.83,1008.05,96.44,469.52
423,23.6,60.08,1017.51,63.02,451.97
5668,24.66,58.86,1013.86,56.39,444.42
203,31.37,76.86,997.34,62.94,431.03
3000,21.74,70.32,1011.88,85.95,439.19
9219,5.81,45.87,1009.63,94.38,479.66
5313,13.74,41.16,1010.74,87.69,473.19
2942,28.87,72.58,1008.69,79.34,428.89
2479,27.49,71.94,1006.62,73.35,435.29
148,10.25,41.26,1007.44,98.08,476.03
5657,22.16,64.63,1020.81,68.47,451.86
113,22.36,58.79,1016.69,73.6,445.76
3980,28.09,63.31,1013.01,52.6,438.6
1769,22.95,67.79,1009.89,91.69,442.19
9414,13.12,52.75,1023.69,67.5,462.7
9278,15.27,39.54,1010.64,81.91,464.49
7708,14.56,40.89,1010.94,79.57,467.53
822,13.62,42.34,1017.87,89.67,464.79
8497,2.8,39.64,1011.01,82.96,482.66
1072,23.25,72.99,1009.17,89.85,438.51
794,26.85,74.16,1008.66,93.8,431.16
2045,24.44,72.99,1008.38,91.66,435.47
6403,28.13,68.12,1012.6,44.71,435.85
2062,27.01,43.21,1011.71,77.84,434.09
8551,26.79,77.95,1009.9,80.22,437.91
6883,13.52,39.3,1018.99,69.22,469.41
6692,22.76,57.5,1014.75,74.38,451.7
9396,15.85,49.69,1015.33,89.24,469.4
4563,16.76,48.14,1012.92,65.74,456.31
5416,26.33,60.06,1005.86,41.57,450.16
5664,13.78,42.03,1017.51,84.94,467.6
2692,22.12,49.39,1019.8,72.83,451.0
4073,12.05,49.83,1008.54,95.11,454.18
9422,11.97,45.51,1016.84,81.47,472.82
1060,5.25,42.85,1013.75,89.67,477.78
6101,5.35,35.79,1013.23,93.53,483.2
3136,24.86,63.47,1011.5,71.78,441.68
4753,29.77,69.98,1013.32,69.6,430.65
4321,23.77,64.15,1021.02,55.87,448.43
2556,20.92,70.02,1010.23,95.58,444.64
1592,29.96,67.83,1008.0,44.05,433.13
5254,13.1,40.03,1017.79,84.48,470.75
640,30.86,70.32,1011.88,62.68,433.71
4898,21.19,50.16,1005.81,84.27,450.33
1112,14.15,39.28,1013.5,77.63,471.23
1487,10.95,40.22,1010.04,78.96,477.23
6080,10.88,44.63,1020.52,86.81,469.57
6045,20.19,58.86,1014.3,71.64,450.67
6247,13.08,39.28,1012.41,77.98,474.13
5621,24.99,58.79,1016.37,67.16,439.2
2419,13.61,38.47,1015.1,54.98,466.51
9181,16.09,44.2,1019.39,67.24,460.56
8884,25.59,62.39,1006.37,74.06,435.84
54,31.12,69.13,1009.61,56.54,429.41
5347,28.77,75.23,1010.01,59.0,437.93
5486,13.41,40.89,1010.85,89.61,472.4
2705,30.26,71.77,1006.24,58.98,429.27
473,34.11,73.56,1006.77,45.92,432.78
3122,14.05,40.69,1015.66,74.39,470.9
7032,13.8,39.39,1013.85,81.95,471.7
2246,26.03,59.07,1007.3,82.52,440.6
7391,21.4,47.93,1005.16,88.44,445.2
8099,12.67,41.16,1016.92,92.8,462.35
1989,23.7,62.91,1012.26,57.89,444.99
6414,9.33,44.03,1011.73,86.04,474.15
5140,12.69,40.71,1021.62,80.19,477.14
1555,5.52,39.33,1009.74,95.25,492.39
1269,12.42,43.8,1023.13,79.8,466.59
3457,14.43,35.85,1021.99,78.25,464.6
4811,6.17,40.07,1013.7,58.99,495.21
6,22.1,71.29,1008.2,75.38,442.35
9100,21.43,60.95,1015.27,75.49,449.12
6693,7.97,38.5,1013.84,72.36,487.19
7476,12.04,38.25,1013.08,82.45,472.13
218,11.33,41.5,1013.58,88.7,475.01
8557,10.17,41.46,1019.34,83.04,480.13
4607,19.06,50.16,1011.36,99.64,449.74
1954,29.82,43.21,1011.52,63.54,433.31
8307,25.89,66.49,1013.08,63.16,434.67
1154,10.05,40.71,1015.51,84.21,471.68
8071,18.62,44.06,1017.76,64.59,452.82
8794,24.39,51.86,1014.92,59.98,447.7
6590,11.41,41.54,1019.94,66.49,477.89
2368,14.02,43.34,1016.06,85.8,466.38
6251,8.07,41.17,1019.4,86.43,484.54
742,16.94,50.59,1018.75,94.22,460.64
7382,23.48,51.43,1007.13,84.83,441.78
7710,21.53,52.84,1005.06,88.22,444.04
2169,25.21,60.37,1006.01,73.14,436.23
1225,12.87,39.3,1019.26,71.55,471.48
9319,28.46,49.16,1004.61,38.1,438.02
2984,22.22,59.14,1017.32,83.41,442.31
789,30.68,71.8,1010.81,61.4,435.4
2014,26.52,43.77,1011.49,46.98,440.31
9438,16.02,71.14,1019.75,70.42,456.35
2133,6.63,39.42,1024.81,72.58,482.02
7872,10.14,42.02,1003.19,96.51,472.17
1174,5.28,42.07,1003.82,80.84,485.24
4419,22.5,59.43,1010.31,72.17,441.92
2333,14.85,43.13,1016.02,55.29,470.37
2429,12.32,41.26,1022.42,79.74,470.27
4635,32.66,73.68,1014.64,40.88,425.17
4764,30.75,73.88,1005.62,57.95,436.97
1306,30.58,65.18,1011.61,37.43,437.17
6328,23.04,48.06,1014.16,54.99,459.36
2933,22.58,52.3,1009.04,78.99,445.6
8526,18.32,66.51,1015.18,81.5,459.89
2194,10.42,43.79,1016.22,90.75,474.79
8940,14.56,39.39,1014.23,80.61,471.72
813,14.84,42.03,1017.47,79.27,466.2
1936,23.32,69.23,1011.75,75.59,436.18
7503,18.34,50.59,1018.42,83.95,457.17
4706,5.99,35.79,1011.56,91.69,484.82
7195,13.99,36.71,1013.43,83.13,473.2
1511,29.45,68.27,1007.96,61.63,432.96
6099,9.98,41.54,1019.7,80.79,480.26
5853,25.76,57.32,1011.93,43.61,440.26
8652,7.01,40.72,1024.0,86.37,489.64
6193,32.4,68.14,1004.44,34.53,425.91
8096,24.44,47.93,1003.13,67.04,440.53
8073,5.71,45.87,1012.04,93.42,482.49
7542,7.98,40.77,1008.69,98.65,480.72
6213,11.52,39.18,1023.43,83.29,474.35
8406,14.47,44.66,1016.33,93.52,464.41
782,26.38,44.89,1009.14,51.79,442.13
1108,20.89,67.71,1006.12,59.12,445.39
61,28.26,65.34,1014.56,43.4,441.03
7984,24.88,52.36,1014.45,68.39,452.31
3310,12.24,49.83,1007.9,94.28,466.83
785,13.55,43.48,1016.08,67.25,464.33
5018,28.76,60.23,1010.03,58.24,437.42
2396,23.37,65.46,1016.25,48.64,447.07
1674,8.42,40.64,1022.35,96.38,476.29
1668,13.13,40.75,1016.05,80.87,472.5
9379,25.55,71.64,1009.09,79.35,439.37
9262,21.62,50.05,1007.2,92.9,444.16
558,8.51,38.5,1013.33,64.28,482.39
3705,25.66,70.02,1010.89,68.14,442.2
2030,16.85,39.64,1008.82,80.81,464.2
1775,21.42,43.79,1015.76,43.08,462.19
1233,16.25,40.89,1011.09,62.7,464.33
7551,20.23,57.76,1016.84,81.26,452.5
2760,21.38,58.33,1013.05,72.75,446.8
6209,17.68,53.16,1013.09,82.79,456.86
1182,8.44,41.17,1019.9,70.72,486.15
401,17.46,40.22,1006.7,91.96,461.74
6598,18.0,44.06,1016.8,78.88,454.59
8579,11.61,41.17,1019.57,58.82,476.81
1830,23.75,61.5,1008.16,69.14,442.35
5093,24.82,59.27,1012.76,72.34,444.81
5684,20.55,48.98,1016.1,63.89,452.52
6382,16.65,49.69,1014.01,91.0,460.03
8442,24.99,60.37,1005.66,74.87,437.67
8271,28.07,64.09,1005.41,64.09,436.61
9233,24.38,58.2,1016.93,51.61,444.36
1808,24.27,74.93,1012.73,73.81,443.06
6901,12.68,45.01,1013.86,83.26,448.69
7978,11.48,37.5,1014.38,69.75,472.9
2678,31.9,69.4,1003.4,57.76,436.04
9185,6.81,37.49,1010.74,88.25,482.21
5211,24.11,68.63,1014.34,45.28,448.45
138,19.53,66.54,1013.72,81.46,451.19
8476,13.97,45.01,1017.44,89.15,461.96
8962,32.13,74.34,1003.34,56.39,436.3
1491,29.18,71.43,1011.65,59.49,443.75
2943,19.05,62.96,1020.48,83.04,454.26
3636,23.04,74.22,1009.52,90.93,440.32
8216,13.85,44.9,1019.11,76.79,467.2
2283,26.82,69.23,1013.28,50.86,436.36
6859,9.97,39.99,1010.09,95.0,477.31
4889,24.73,74.22,1010.15,79.83,436.55
4314,12.53,43.56,1014.8,74.05,469.23
1344,14.27,44.34,1018.95,71.44,470.98
5690,14.57,39.28,1015.1,76.94,469.27
7060,32.49,74.99,1002.19,34.58,435.43
4227,12.87,39.3,1020.64,74.38,467.54
5871,25.42,59.04,1011.98,68.78,444.51
6086,8.64,39.69,1001.57,98.27,473.55
8214,13.23,52.72,1026.4,75.78,465.26
5496,8.88,36.66,1026.61,76.16,480.2
6776,18.47,62.1,1019.86,82.57,452.51
6662,17.18,46.0,1002.74,100.1,454.02
9285,23.96,65.34,1015.52,56.82,449.23
1270,29.62,70.02,1010.09,43.1,439.35
493,22.96,68.61,1011.15,76.62,447.18
1591,14.59,35.71,1015.19,54.13,469.32
4432,21.54,69.48,1011.04,80.48,443.15
1243,11.38,52.75,1026.19,72.71,469.9
8782,27.69,73.91,1005.23,75.71,435.08
3947,15.08,37.85,1009.85,85.9,465.58
7305,29.56,51.43,1005.87,59.22,437.93
3105,29.42,56.9,1006.51,53.6,439.51
110,21.31,46.97,1014.08,62.57,455.76
9529,29.75,73.5,1011.13,67.31,433.63
8186,15.9,41.35,1006.28,78.2,464.03
7812,26.71,59.39,1014.24,66.45,439.33
1022,8.54,38.08,1019.75,71.24,478.31
6527,6.64,39.04,1018.84,74.94,481.53
4075,23.3,52.84,1003.97,72.16,439.49
4350,25.39,70.36,1006.76,73.62,436.5
5824,8.28,40.77,1011.55,89.79,480.15
1375,25.23,66.44,1011.37,51.3,438.28
3981,31.33,73.03,1014.18,49.28,438.49
4128,11.1,44.85,1014.27,65.08,477.03
1222,25.12,77.95,1009.26,82.95,433.4
13,8.14,37.49,1009.04,80.33,480.66
3686,13.65,41.58,1020.56,72.17,460.8
3798,5.02,45.87,1007.8,99.22,481.03
5937,16.41,44.92,1024.27,84.16,462.12
553,16.55,39.64,1009.07,77.8,465.29
3418,23.46,57.85,1012.7,65.54,444.66
2373,19.47,43.43,1011.66,69.93,451.38
2223,29.14,75.23,1010.15,54.87,434.82
6006,16.97,50.9,1012.31,82.65,463.28
4810,33.37,71.37,1003.75,45.26,432.67
2608,5.49,40.81,1014.43,90.41,487.36
1204,17.98,60.1,1009.61,84.11,452.57
4207,4.97,40.64,1020.91,94.28,485.43
659,24.4,60.32,1016.5,70.96,447.73
4930,29.16,55.68,1004.84,55.68,435.04
8009,15.27,41.16,1009.0,84.12,467.01
2605,18.64,43.79,1016.01,51.17,465.13
338,18.32,45.0,1022.67,46.38,471.43
6479,26.38,65.12,1016.1,47.57,441.07
1364,27.88,75.23,1011.33,58.91,439.33
4710,25.74,63.73,1010.88,70.87,441.9
8032,29.46,71.94,1006.96,62.26,428.54
1386,19.94,65.46,1017.7,68.94,448.67
6509,16.02,44.9,1009.3,82.62,455.48
2939,23.19,48.6,1002.38,61.19,445.52
8008,27.98,67.9,1006.3,73.53,436.08
2855,17.55,43.14,1018.86,76.0,461.58
5645,10.25,41.46,1020.65,87.07,481.94
9169,31.62,64.05,1010.94,58.93,439.09
3905,23.2,61.02,1009.63,79.45,443.23
4977,13.32,44.2,1020.02,78.78,465.57
3567,29.93,69.48,1009.21,54.59,430.75
5628,14.89,39.82,1013.23,82.49,470.19
6732,19.66,58.79,1017.17,84.16,447.93
3003,24.92,63.86,1019.19,59.24,440.93
6220,23.43,63.94,1010.64,89.29,440.16
9122,29.64,54.2,1013.0,39.56,438.12
3923,23.05,62.52,1016.5,65.65,449.98
4518,20.55,68.63,1012.5,67.07,453.47
1242,29.1,76.2,1006.28,60.22,435.97
705,23.27,64.15,1020.98,71.18,452.26
5381,29.01,70.04,1010.02,57.35,430.26
602,32.06,75.33,1001.96,63.15,432.92
8320,29.89,65.74,1012.95,51.36,438.24
2962,32.0,58.9,1003.48,51.38,437.81
9091,31.44,72.86,1003.74,61.45,433.59
8759,6.82,41.03,1022.12,87.63,489.64
3250,34.14,74.34,1000.19,43.56,434.23
6615,27.37,63.31,1012.89,60.11,439.15
2172,6.67,39.33,1011.07,91.96,490.03
8710,31.24,72.39,999.47,68.17,430.7
8928,24.7,50.23,1016.23,62.03,454.42
8242,5.19,40.78,1025.24,95.07,482.46
9446,7.98,39.61,1018.57,77.04,479.78
2897,27.88,62.66,1009.51,56.44,441.32
4517,28.94,62.26,1010.64,50.41,436.04
6412,20.62,43.43,1009.93,64.02,449.07
7695,29.73,67.25,1017.64,37.79,439.06
1855,24.16,60.29,1018.09,63.49,446.17
6374,11.38,39.22,1018.62,57.14,473.71
2672,14.1,44.84,1025.09,79.42,468.22
1199,25.03,47.93,1003.02,62.89,443.55
367,28.01,65.34,1014.68,46.86,440.77
1920,16.23,43.52,1020.13,76.3,464.74
895,25.32,61.25,1011.56,80.1,436.67
6342,9.75,52.72,1026.03,78.53,473.41
7276,29.05,75.6,1017.63,51.16,439.14
7253,10.37,40.03,1017.47,90.47,477.91
120,14.97,43.67,1011.13,87.33,465.54
6176,10.39,40.96,1023.51,84.73,479.0
478,10.15,43.41,1018.4,82.07,473.43
1940,27.26,66.56,1007.83,60.95,434.88
6754,29.65,71.25,1001.07,73.97,430.88
8100,27.24,66.75,1017.78,69.6,433.65
5186,18.26,60.95,1016.94,78.91,457.03
8507,22.59,59.43,1005.85,84.02,442.0
8816,10.12,40.0,1021.33,95.29,476.03
5843,9.22,40.92,1021.83,85.43,474.51
8500,27.02,71.25,1000.48,87.86,438.33
2256,11.02,40.0,1015.75,74.83,468.09
2513,29.7,57.35,1005.63,57.35,433.27
8516,13.41,54.3,1016.48,79.28,467.88
3401,26.93,59.54,1004.02,75.5,437.58
8787,29.01,66.56,1006.44,57.62,428.32
2641,8.05,40.8,1028.01,89.56,483.43
1083,26.05,65.27,1013.69,56.46,440.75
3335,30.65,65.18,1012.51,42.32,436.79
4167,28.43,63.31,1013.44,49.99,432.62
7569,8.09,43.02,1014.79,81.06,484.35
369,21.63,60.84,1018.16,77.53,445.93
5574,13.26,41.74,1021.89,63.32,473.44
8846,19.93,56.65,1020.7,62.82,456.53
5612,24.19,46.21,1010.79,62.04,440.87
4726,19.15,56.53,1019.95,84.1,456.4
2917,17.92,50.66,1012.62,93.0,456.84
5997,17.48,40.89,1011.39,62.45,462.59
9062,25.13,59.44,1012.38,77.92,445.59
379,15.99,43.5,1021.34,73.22,460.7
6916,26.63,73.68,1015.15,85.13,428.8
2781,12.93,41.39,1018.5,80.28,472.57
723,15.37,50.59,1019.02,98.2,463.35
6903,29.62,73.18,1012.21,61.6,427.22
730,27.22,67.9,1005.73,57.29,441.22
6166,25.69,59.07,1006.89,82.34,440.6
5832,19.51,50.16,1010.33,94.37,448.28
9470,23.71,60.23,1009.76,90.67,439.66
9385,8.6,36.66,1026.4,81.23,481.86
1654,25.35,72.99,1007.65,84.09,436.29
5039,9.18,39.42,1025.41,69.46,473.78
7828,32.91,73.68,1014.49,50.62,426.28
5517,23.17,62.39,1008.04,89.42,439.29
8975,26.75,69.45,1013.88,53.65,434.57
564,11.01,40.22,1011.13,83.09,476.69
5769,35.1,68.27,1006.96,43.51,426.3
4409,26.9,77.95,1017.47,75.58,434.18
3911,27.33,51.43,1006.18,67.6,439.12
8485,29.25,67.32,1013.88,38.57,437.94
443,10.02,52.75,1021.93,73.68,473.09
3461,19.73,69.51,1013.14,61.84,450.99
2381,9.87,41.82,1033.04,68.57,475.58
1889,18.87,43.43,1009.16,69.5,454.58
4476,20.45,69.45,1012.53,91.81,441.83
8037,10.72,39.35,1015.35,86.43,480.18
5983,15.61,40.89,1010.48,80.26,467.3
5124,16.55,41.93,1022.71,42.73,466.77
2751,13.13,50.59,1020.26,87.44,470.03
2385,29.05,64.84,1011.1,51.39,442.58
1980,30.39,71.8,1010.87,64.11,435.82
3761,18.13,39.72,1002.75,58.85,455.81
5116,20.04,49.39,1020.62,78.84,449.63
7297,10.27,52.75,1026.19,76.78,470.76
8413,4.99,39.04,1020.45,78.89,472.52
7439,9.55,38.08,1019.34,68.38,479.23
2348,10.15,41.17,1019.38,82.3,480.71
4847,17.62,43.52,1021.01,71.52,457.45
2359,14.46,53.82,1016.55,68.11,462.6
4685,25.45,72.24,1011.44,80.54,434.92
4344,20.14,65.06,1014.81,80.01,444.84
622,5.66,40.62,1015.87,84.97,485.18
5784,6.58,40.07,1014.22,55.44,493.72
3588,9.53,40.62,1015.57,75.49,469.9
4082,11.01,37.5,1015.08,73.36,474.36
4821,8.81,43.14,1012.46,73.99,481.56
7430,19.02,50.66,1013.04,85.25,455.42
368,30.51,70.94,1007.64,59.42,430.91
6912,18.71,54.9,1017.12,74.79,456.88
3933,16.43,48.06,1010.73,61.26,459.63
8306,9.65,44.68,1022.9,98.08,476.71
1982,16.48,68.28,1004.27,99.89,449.7
8062,30.09,76.2,1006.64,61.02,434.68
5697,14.64,39.58,1011.46,71.9,467.8
9307,8.23,43.79,1016.11,82.11,484.67
526,11.47,43.67,1012.68,72.51,475.72
3961,7.55,43.65,1019.09,61.71,481.61
4477,23.53,68.94,1007.53,69.17,437.48
7105,12.58,39.72,1017.85,57.74,471.24
352,24.86,44.05,1005.69,66.65,447.2
5768,18.71,39.39,1014.09,62.82,465.57
2935,30.63,74.22,1007.47,46.52,430.38
7408,20.48,51.43,1007.4,90.7,448.03
1157,7.31,42.18,1014.75,86.75,477.38
1911,23.84,63.47,1012.54,76.33,444.48
3471,20.88,59.8,1015.66,75.34,453.18
3839,11.23,43.7,1016.0,91.75,476.04
3898,15.11,40.71,1017.96,69.31,465.42
8243,11.76,40.96,1023.22,81.31,475.18
4407,18.58,49.25,1019.92,60.24,452.94
4996,15.75,39.0,1015.91,69.58,460.73
8376,20.94,68.12,1012.43,78.2,446.41
3238,20.05,42.48,1012.29,85.09,457.01
9563,15.12,48.92,1011.8,72.93,462.59
1357,23.75,66.54,1004.41,85.44,436.57
2065,23.22,63.07,1012.91,77.59,446.62
4700,12.32,41.62,1012.88,88.88,464.72
3386,27.55,65.59,1011.6,63.99,440.53
3373,15.96,41.66,1011.93,55.47,466.39
4845,18.12,58.95,1017.82,86.16,449.28
4721,29.95,73.42,1011.44,66.32,432.81
200,27.18,62.66,1009.89,52.83,442.16
8288,27.83,69.04,1009.69,63.79,443.24
6444,20.0,56.53,1020.43,75.94,454.86
9348,13.49,44.47,1030.18,69.15,468.46
4521,23.71,50.23,1017.55,73.24,458.59
8700,16.53,46.18,1010.2,95.42,458.67
6315,20.28,57.25,1010.12,88.42,452.03
860,26.73,68.84,1010.75,66.83,440.45
6058,21.71,76.86,1006.71,76.86,438.41
7230,28.67,69.14,1008.24,72.68,433.79
7604,29.38,73.42,1011.49,54.96,445.42
1550,16.89,49.21,1015.19,70.39,458.25
8792,11.35,40.73,1019.37,96.05,472.32
7240,22.95,66.54,1004.53,88.06,434.41
5301,28.22,51.43,1006.06,63.72,438.43
745,23.13,72.24,1010.92,92.3,437.67
9143,14.67,45.01,1014.28,67.91,460.47
6980,13.93,44.21,1022.26,82.4,469.12
1687,10.46,41.06,1021.41,82.34,481.47
2555,26.57,48.06,1013.23,40.24,439.54
3950,13.74,34.03,1018.69,67.34,470.49
6113,25.77,69.04,1009.66,65.49,445.35
1880,25.89,74.22,1007.43,81.55,433.73
6054,33.11,77.54,1010.36,50.99,431.77
4974,6.65,38.5,1014.01,87.6,491.54
2792,17.75,42.24,1016.86,61.52,468.86
1186,26.03,69.68,1011.61,60.75,449.54
9079,13.96,39.54,1011.05,85.72,468.82
9260,14.68,41.23,998.43,83.71,469.25
722,30.33,68.67,1006.0,54.99,435.53
5082,24.29,62.91,1013.04,65.85,442.18
9442,8.83,36.3,1027.08,72.69,479.86
1371,12.68,41.16,1020.09,83.32,464.93
6152,27.55,68.08,1011.42,60.71,432.59
5804,22.33,70.79,1006.02,93.35,436.74
3794,9.75,43.69,1016.81,82.42,481.34
6829,15.82,43.34,1014.52,79.07,460.4
3708,10.51,39.04,1023.95,85.35,479.15
9112,19.08,59.15,1013.1,81.82,451.33
6777,28.76,51.43,1011.88,49.79,449.98
1692,31.75,74.99,1003.25,53.33,430.82
5461,17.31,44.71,1017.43,35.4,463.05
1428,17.37,40.55,1001.19,71.42,460.97
3550,16.2,38.73,1002.14,75.03,467.89
6631,26.81,56.57,1013.68,61.6,442.94
3009,19.51,66.51,1015.28,80.75,448.04
2924,9.07,36.3,1015.26,56.81,479.98
5108,15.36,41.35,1002.4,91.67,465.01
2026,10.17,41.46,1020.01,84.86,482.36
3746,11.8,43.99,1020.86,98.44,466.75
1370,28.69,71.29,1009.22,68.35,433.07
2190,13.08,41.74,1020.75,64.44,474.81
8877,26.08,57.32,1012.2,47.06,441.32
849,20.75,60.77,1017.91,86.06,448.58
759,23.19,67.07,1005.67,65.19,442.45
5819,34.1,73.03,1014.01,41.26,437.65
9019,17.08,58.86,1016.04,87.46,449.98
400,17.29,44.06,1016.24,77.56,461.38
9261,20.08,58.79,1017.32,81.59,451.21
4547,21.31,50.78,1008.68,85.28,445.17
5276,28.57,69.84,1003.57,66.55,433.24
2020,21.67,62.39,1007.98,92.96,445.85
4621,15.66,41.7,1018.0,77.0,452.58
6151,27.39,67.07,1006.17,58.2,441.45
837,24.9,71.77,1006.24,85.25,427.77
5130,25.51,67.69,1004.53,80.03,433.02
7486,3.26,41.31,996.32,100.0,489.38
9197,17.04,56.03,1020.38,68.69,462.48
9229,9.02,38.08,1019.02,69.98,478.32
4088,21.75,45.09,1014.15,44.84,452.84
6204,30.28,58.9,1005.03,54.59,439.06
52,18.3,44.06,1017.95,63.24,456.32
6850,25.37,66.75,1017.94,79.26,434.16
578,13.25,41.62,1010.8,77.81,457.64
4086,24.18,66.48,1004.0,64.86,434.5
8510,10.01,43.7,1015.73,91.97,479.24
8508,12.64,40.69,1015.86,82.06,474.08
7538,15.33,43.13,1015.41,53.17,466.86
4964,23.41,74.99,1007.22,84.55,442.51
1188,21.67,61.45,1010.84,92.19,443.82
9139,13.98,40.71,1022.72,71.83,474.46
3290,31.76,66.54,1003.02,49.64,430.18
2575,24.88,63.31,1014.23,55.76,441.54
159,19.13,66.86,1012.95,71.24,453.31
3688,25.58,63.47,1011.44,66.81,443.66
5344,23.5,59.21,1018.29,63.0,443.31
2089,27.19,71.32,1008.97,88.43,437.92
2918,6.13,39.48,1005.17,53.5,484.12
5187,17.34,44.78,1007.81,56.38,454.97
3308,8.27,35.76,1020.11,75.25,480.8
3246,31.67,69.68,1012.38,46.52,439.72
9303,25.21,50.23,1016.0,56.58,454.64
2990,25.24,71.14,1008.73,79.39,435.09
7407,10.22,38.18,1018.01,70.7,474.07
6188,13.1,40.55,1007.59,95.46,472.37
1814,32.5,73.68,1014.65,55.72,427.63
8081,25.3,71.29,1007.86,62.98,437.17
6106,15.8,53.82,1015.87,68.48,463.09
313,16.0,40.66,1016.12,89.23,457.12
1286,24.51,51.95,1005.57,63.53,449.73
53,25.82,72.39,1003.4,86.33,432.98
2715,14.93,42.44,1012.65,86.8,471.24
3470,28.71,51.43,1006.4,64.79,440.17
2360,19.68,44.34,1019.49,49.5,468.27
5303,9.82,41.26,1007.71,96.69,478.02
9565,15.99,43.34,1014.2,78.66,465.96
5110,20.25,63.91,1009.27,97.97,448.37
8129,14.74,43.99,1023.13,86.31,461.82
7610,19.84,65.48,1019.54,76.6,449.85
9284,27.69,65.34,1014.31,46.59,442.84
5358,22.75,58.86,1016.0,67.34,448.32
8709,26.3,71.94,1006.64,85.12,428.83
4027,20.37,60.08,1017.44,76.33,454.47
