,0,1,2,3,4,5,6,7,8,9,y
4266,4266,2.33,Premium,J,SI1,61.1,58.0,8.6,8.56,5.24,11638
4267,4267,1.02,Premium,G,IF,61.8,59.0,6.41,6.46,3.98,8489
4268,4268,0.41,Good,I,VVS2,63.1,56.0,4.72,4.75,2.99,827
4269,4269,0.53,Ideal,G,VS1,61.5,57.0,5.26,5.21,3.22,1615
4270,4270,0.9,Premium,D,VS2,63.0,62.0,6.13,6.06,3.84,4586
4271,4271,0.32,Ideal,F,VVS1,61.1,56.0,4.42,4.45,2.71,827
4272,4272,0.9,Very Good,H,VS1,61.7,58.0,6.18,6.26,3.84,4466
4273,4273,1.09,Ideal,I,VS2,61.9,56.0,6.62,6.67,4.09,5421
4274,4274,0.92,Very Good,H,VS2,63.4,57.0,6.17,6.11,3.89,4173
4275,4275,1.56,Ideal,J,SI2,62.1,55.0,7.45,7.41,4.62,5766
4276,4276,0.24,Ideal,G,VVS1,62.2,56.0,4.0,4.04,2.5,559
4277,4277,1.3,Premium,I,SI1,58.1,59.0,7.19,7.16,4.17,6188
4278,4278,0.33,Ideal,I,SI1,62.0,53.5,4.46,4.5,2.78,456
4279,4279,0.3,Ideal,F,VVS2,61.6,55.0,4.3,4.33,2.66,751
4280,4280,0.7,Premium,F,VS1,60.7,60.0,5.78,5.75,3.5,2792
4281,4281,0.41,Ideal,D,VVS1,60.6,57.0,4.82,4.79,2.91,1582
4282,4282,0.7,Very Good,I,SI2,63.2,60.0,5.62,5.55,3.53,1672
4283,4283,0.94,Ideal,D,SI2,62.2,56.0,6.24,6.27,3.89,5155
4284,4284,0.78,Ideal,F,SI1,61.3,56.0,5.92,6.0,3.64,3362
4285,4285,0.4,Ideal,G,IF,61.8,55.0,4.76,4.79,2.95,1229
4286,4286,0.31,Ideal,G,IF,60.7,58.0,4.37,4.41,2.67,871
4287,4287,0.3,Good,G,VS2,63.5,58.0,4.24,4.29,2.71,456
4288,4288,1.15,Premium,E,SI2,61.7,60.0,6.78,6.7,4.16,4328
4289,4289,0.5,Ideal,D,SI1,61.8,55.0,5.11,5.15,3.17,1848
4290,4290,0.33,Ideal,D,VS2,62.3,56.0,4.43,4.46,2.77,781
4291,4291,0.33,Ideal,G,VS2,62.3,55.0,4.42,4.47,2.77,579
4292,4292,1.54,Premium,G,SI1,61.0,59.0,7.38,7.43,4.52,12044
4293,4293,0.51,Ideal,G,VVS1,62.6,57.0,5.08,5.14,3.2,2005
4294,4294,0.72,Good,I,VS1,61.3,63.0,5.67,5.75,3.5,2451
4295,4295,0.3,Good,D,SI2,60.8,65.0,4.26,4.29,2.6,414
4296,4296,0.3,Good,G,VS1,63.6,57.0,4.23,4.26,2.7,605
4297,4297,1.04,Premium,E,SI1,61.2,59.0,6.54,6.47,3.98,5894
4298,4298,0.4,Ideal,G,IF,62.2,55.0,4.76,4.73,2.95,1397
4299,4299,0.91,Very Good,E,SI2,62.8,59.0,6.13,6.16,3.86,3968
4300,4300,0.71,Ideal,G,SI1,60.6,57.0,5.72,5.8,3.49,2233
4301,4301,1.21,Ideal,I,SI1,62.4,55.0,6.81,6.78,4.24,5218
4302,4302,0.38,Ideal,G,SI2,61.7,56.0,4.64,4.67,2.87,587
4303,4303,1.07,Ideal,F,SI2,61.5,57.0,6.6,6.57,4.05,4764
4304,4304,0.5,Premium,F,VS2,62.3,58.0,5.02,5.06,3.14,1436
4305,4305,0.51,Premium,F,SI2,62.8,60.0,5.1,5.03,3.18,1036
4306,4306,0.31,Ideal,D,VS1,61.1,56.0,4.33,4.37,2.66,713
4307,4307,0.9,Ideal,G,SI1,62.4,57.0,6.15,6.19,3.85,4059
4308,4308,0.35,Ideal,G,SI2,61.2,56.0,4.56,4.59,2.8,517
4309,4309,0.31,Premium,F,VS2,61.6,58.0,4.35,4.38,2.69,625
4310,4310,0.9,Good,G,VVS1,64.0,55.0,6.05,6.02,3.86,4382
4311,4311,0.4,Very Good,J,VS1,63.5,56.0,4.7,4.69,2.98,756
4312,4312,0.52,Very Good,D,VS2,60.9,58.0,5.22,5.16,3.16,1555
4313,4313,0.91,Very Good,E,VS2,59.4,59.0,6.3,6.36,3.76,4795
4314,4314,1.01,Very Good,G,VVS2,63.0,59.0,6.25,6.38,3.98,7234
4315,4315,0.54,Very Good,E,SI2,63.4,56.0,5.18,5.14,3.27,1250
4316,4316,0.51,Premium,E,SI2,62.0,57.0,5.13,5.09,3.17,1205
4317,4317,0.53,Ideal,E,VVS1,62.1,55.0,5.18,5.23,3.23,2604
4318,4318,1.02,Very Good,F,SI2,60.0,57.0,6.53,6.57,3.93,4373
4319,4319,1.83,Premium,E,SI2,62.0,57.0,7.89,7.81,4.87,12492
4320,4320,0.53,Very Good,D,SI1,63.4,58.0,5.15,5.11,3.25,1636
4321,4321,1.0,Good,G,SI1,59.9,58.0,6.44,6.48,3.87,6437
4322,4322,0.73,Ideal,E,VS1,62.3,56.0,5.75,5.8,3.6,3370
4323,4323,0.34,Ideal,E,VS2,62.4,55.0,4.53,4.48,2.81,956
4324,4324,0.4,Premium,D,SI1,59.9,60.0,4.77,4.75,2.85,990
4325,4325,1.13,Good,F,SI2,64.0,58.0,6.58,6.52,4.19,4025
4326,4326,1.01,Premium,G,SI2,62.5,60.0,6.34,6.39,3.98,4249
4327,4327,1.01,Good,E,SI1,64.5,56.0,6.24,6.29,4.04,4563
4328,4328,1.58,Ideal,G,IF,62.2,57.0,7.45,7.51,4.65,17329
4329,4329,0.41,Premium,E,SI1,61.1,62.0,4.83,4.76,2.93,904
4330,4330,0.31,Good,E,SI1,63.7,57.0,4.29,4.31,2.74,544
4331,4331,2.01,Very Good,J,SI1,61.7,59.0,8.01,8.09,4.97,14125
4332,4332,1.55,Premium,H,VS2,60.7,59.0,7.46,7.5,4.54,11738
4333,4333,1.51,Good,E,SI1,63.6,56.0,7.34,7.23,4.63,12490
4334,4334,1.5,Very Good,H,SI1,61.6,57.0,7.26,7.35,4.5,9523
4335,4335,0.57,Premium,F,VS2,60.3,58.0,5.4,5.44,3.27,1754
4336,4336,0.7,Ideal,J,VS2,62.4,55.0,5.68,5.7,3.55,1874
4337,4337,2.08,Premium,I,VVS1,62.2,58.0,8.22,8.18,5.1,15654
4338,4338,1.22,Ideal,I,VS2,59.5,57.0,6.91,6.97,4.13,5761
4339,4339,0.59,Very Good,J,VS2,61.9,58.0,5.35,5.38,3.32,1287
4340,4340,2.14,Premium,J,SI2,61.5,59.0,8.3,8.25,5.11,13326
4341,4341,1.14,Ideal,G,SI1,62.2,56.0,6.66,6.69,4.15,5548
4342,4342,0.32,Ideal,F,IF,61.2,57.0,4.4,4.42,2.7,949
4343,4343,0.93,Premium,F,SI1,62.3,58.0,6.22,6.18,3.86,4297
4344,4344,1.54,Premium,I,VS2,59.8,59.0,7.61,7.53,4.53,9659
4345,4345,1.52,Good,G,VS1,64.0,58.0,7.22,7.18,4.61,13903
4346,4346,0.39,Premium,D,VS2,61.3,58.0,4.73,4.7,2.89,1024
4347,4347,2.01,Good,H,SI1,63.2,58.0,7.93,7.98,5.03,15919
4348,4348,1.28,Ideal,E,VS1,62.2,55.0,6.94,6.99,4.33,12465
4349,4349,0.9,Very Good,F,SI2,61.4,57.0,6.21,6.24,3.82,3519
4350,4350,0.8,Premium,J,SI2,60.2,59.0,6.07,5.95,3.62,2022
4351,4351,1.22,Ideal,H,VVS2,61.7,56.0,6.83,6.87,4.23,9366
4352,4352,0.53,Ideal,E,VS2,62.0,56.0,5.29,5.2,3.25,1956
4353,4353,1.01,Ideal,G,VS1,62.1,54.0,6.41,6.43,3.99,7262
4354,4354,0.54,Premium,I,VVS1,60.8,61.0,5.28,5.22,3.19,1637
4355,4355,1.55,Premium,J,VS1,62.6,59.0,7.4,7.35,4.62,8749
4356,4356,0.72,Ideal,H,SI2,61.5,56.0,5.8,5.75,3.55,2131
4357,4357,0.32,Ideal,H,VS1,62.7,56.0,4.39,4.42,2.76,524
4358,4358,1.09,Ideal,F,SI1,62.5,57.0,6.59,6.54,4.1,5527
4359,4359,2.03,Premium,F,SI1,61.3,59.0,8.15,8.22,5.02,17803
4360,4360,0.7,Very Good,E,SI1,63.4,56.0,5.7,5.6,3.58,2318
4361,4361,0.23,Good,E,VS1,56.9,65.0,4.05,4.07,2.31,327
4362,4362,1.21,Premium,H,VS2,59.3,60.0,6.93,6.99,4.13,6849
4363,4363,0.73,Fair,F,SI2,59.2,64.0,5.92,5.83,3.48,2164
4364,4364,0.41,Premium,E,VS2,59.8,60.0,4.87,4.83,2.9,999
4365,4365,0.26,Very Good,F,VVS2,61.4,56.0,4.14,4.17,2.55,657
4366,4366,0.31,Premium,D,SI1,61.1,57.0,4.36,4.35,2.66,732
4367,4367,0.9,Very Good,G,SI1,61.6,59.0,6.13,6.19,3.8,3597
4368,4368,0.71,Fair,D,VS2,64.4,56.0,5.63,5.58,3.61,2596
4369,4369,0.42,Ideal,I,IF,62.1,54.0,4.82,4.84,3.0,961
4370,4370,1.03,Premium,D,SI1,63.0,59.0,6.44,6.39,4.04,5653
4371,4371,1.02,Ideal,G,VS1,62.2,57.0,6.47,6.43,4.01,6683
4372,4372,0.26,Ideal,G,VVS2,62.0,56.0,4.12,4.15,2.56,545
4373,4373,0.34,Very Good,H,VS2,61.9,60.0,4.42,4.46,2.75,537
4374,4374,1.06,Ideal,F,VS1,61.9,57.0,6.55,6.53,4.05,7479
4375,4375,1.54,Premium,G,SI1,61.0,59.0,7.43,7.38,4.52,12592
4376,4376,0.5,Premium,E,VS2,61.3,60.0,5.07,5.11,3.12,1624
4377,4377,0.97,Good,H,SI1,62.1,60.0,6.24,6.29,3.89,4020
4378,4378,1.66,Premium,D,SI1,62.0,59.0,7.55,7.6,4.7,14224
4379,4379,0.42,Ideal,G,VS2,60.8,57.0,4.82,4.85,2.94,847
4380,4380,1.03,Very Good,G,SI2,62.2,56.0,6.46,6.49,4.03,4374
4381,4381,0.9,Very Good,D,SI1,62.5,63.0,6.11,6.14,3.83,4068
4382,4382,0.3,Good,D,VVS2,63.5,58.0,4.23,4.31,2.71,787
4383,4383,0.26,Very Good,F,VS1,60.5,59.0,4.12,4.18,2.51,453
4384,4384,0.31,Ideal,H,VVS1,60.9,56.0,4.4,4.42,2.69,671
4385,4385,0.39,Premium,G,VS1,62.4,57.0,4.68,4.62,2.9,1097
4386,4386,1.0,Good,H,SI1,63.9,56.0,6.31,6.28,4.02,4469
4387,4387,0.38,Ideal,G,SI2,61.6,55.0,4.64,4.68,2.87,602
4388,4388,0.7,Good,F,SI1,58.7,61.0,5.77,5.81,3.4,2264
4389,4389,1.2,Premium,F,VS1,61.6,61.0,6.86,6.81,4.21,9370
4390,4390,0.34,Ideal,D,SI1,61.2,57.0,4.51,4.48,2.75,803
4391,4391,1.52,Premium,G,VVS1,62.7,59.0,7.32,7.35,4.6,12498
4392,4392,0.91,Ideal,F,SI2,61.7,56.0,6.21,6.24,3.84,4642
4393,4393,1.2,Ideal,I,VS2,62.6,57.0,6.74,6.67,4.2,4844
4394,4394,1.21,Ideal,E,VS1,62.4,57.0,6.75,6.83,4.24,10351
4395,4395,0.7,Very Good,F,SI1,59.2,60.0,5.77,5.79,3.42,2453
4396,4396,1.5,Ideal,J,VVS1,62.2,59.0,7.3,7.32,4.55,9814
4397,4397,0.33,Ideal,G,VS1,61.5,56.0,4.45,4.48,2.74,699
4398,4398,0.31,Ideal,H,VS1,61.1,57.0,4.39,4.35,2.67,698
4399,4399,0.53,Ideal,D,SI2,61.7,55.0,5.2,5.24,3.22,1243
4400,4400,1.01,Premium,D,SI1,60.0,59.0,6.51,6.45,3.89,5780
4401,4401,1.16,Ideal,G,VVS1,60.5,57.0,6.78,6.83,4.12,9075
4402,4402,0.74,Ideal,D,VS2,61.9,56.0,5.84,5.79,3.6,3087
4403,4403,1.02,Very Good,E,SI1,63.2,60.0,6.33,6.42,4.03,5456
4404,4404,1.36,Very Good,G,VVS2,60.8,60.0,7.12,7.16,4.34,11774
4405,4405,1.09,Premium,I,SI2,61.3,55.0,6.66,6.62,4.07,4120
4406,4406,0.71,Very Good,E,VS1,63.4,58.0,5.64,5.68,3.59,3009
4407,4407,0.31,Ideal,D,VS2,62.0,55.0,4.38,4.36,2.71,942
4408,4408,0.36,Premium,J,SI1,61.3,60.0,4.59,4.52,2.79,541
4409,4409,1.03,Ideal,G,VVS2,61.2,57.0,6.48,6.52,3.98,8483
4410,4410,0.52,Very Good,I,VS1,61.5,56.3,5.16,5.19,3.18,1262
4411,4411,0.39,Ideal,F,VVS1,61.4,54.0,4.7,4.73,2.9,1129
4412,4412,1.0,Good,H,VS2,63.8,59.0,6.28,6.26,4.0,4028
4413,4413,0.38,Ideal,F,VVS2,60.3,55.0,4.69,4.79,2.86,1052
4414,4414,0.29,Very Good,H,VVS2,61.7,55.0,4.27,4.3,2.64,541
4415,4415,1.09,Ideal,E,VVS2,61.6,56.0,6.6,6.64,4.08,10314
4416,4416,0.7,Good,J,SI2,61.6,57.2,5.65,5.68,3.49,1699
4417,4417,0.91,Very Good,H,VS2,63.5,57.0,6.12,6.16,3.9,4012
4418,4418,0.32,Premium,E,I1,60.9,58.0,4.38,4.42,2.68,345
4419,4419,0.7,Very Good,E,SI1,61.3,61.0,5.66,5.7,3.48,2275
4420,4420,0.31,Ideal,G,VVS1,62.6,53.0,4.37,4.38,2.74,789
4421,4421,0.55,Ideal,F,VS2,60.9,57.0,5.3,5.34,3.24,1702
4422,4422,0.41,Fair,I,VS1,65.3,58.0,4.62,4.66,3.03,735
4423,4423,0.3,Premium,E,VS2,60.4,58.0,4.3,4.34,2.61,658
4424,4424,1.01,Ideal,H,SI1,62.1,56.0,6.38,6.47,3.99,4886
4425,4425,0.61,Very Good,I,VS2,62.7,57.0,5.39,5.42,3.39,1706
4426,4426,0.3,Ideal,D,VS1,60.8,56.0,4.37,4.39,2.66,885
4427,4427,0.51,Premium,F,VS2,60.7,59.0,5.16,5.19,3.14,1402
4428,4428,1.53,Premium,I,VS2,62.0,58.0,7.41,7.36,4.58,10196
4429,4429,0.4,Ideal,F,VVS1,61.7,55.0,4.77,4.79,2.95,1168
4430,4430,0.72,Very Good,F,SI2,58.5,60.0,5.86,5.93,3.45,2126
4431,4431,1.0,Good,E,SI1,57.6,65.0,6.47,6.44,3.72,3696
4432,4432,0.3,Ideal,F,IF,61.8,55.0,4.32,4.35,2.68,886
4433,4433,0.91,Good,G,SI2,63.3,57.0,6.08,6.12,3.86,3340
4434,4434,0.35,Ideal,E,VS2,61.6,55.0,4.54,4.49,2.78,984
4435,4435,0.7,Very Good,I,VS2,60.8,61.0,5.72,5.76,3.49,2360
4436,4436,0.32,Ideal,E,VS2,62.1,54.0,4.42,4.4,2.74,900
4437,4437,1.24,Ideal,E,VS2,62.9,56.0,6.84,6.79,4.29,9111
4438,4438,0.43,Very Good,F,VS2,61.3,59.0,4.81,4.84,2.96,905
4439,4439,1.54,Premium,I,SI2,62.4,59.0,7.33,7.35,4.58,6640
4440,4440,1.01,Ideal,E,SI1,62.4,56.0,6.43,6.39,4.0,5599
4441,4441,0.24,Ideal,F,VVS2,61.0,56.0,4.05,4.08,2.48,678
4442,4442,1.24,Ideal,H,VVS2,62.0,56.0,6.92,6.86,4.27,8069
4443,4443,0.36,Premium,D,VS2,59.1,58.0,4.63,4.68,2.75,852
4444,4444,0.96,Premium,J,SI1,60.3,59.0,6.4,6.36,3.85,3269
4445,4445,1.51,Premium,H,SI1,62.8,60.0,7.22,7.14,4.51,7759
4446,4446,0.3,Ideal,F,VVS2,61.4,56.0,4.32,4.35,2.66,694
4447,4447,0.76,Ideal,E,SI1,61.2,56.0,5.88,5.91,3.61,3401
4448,4448,1.25,Premium,E,VS1,61.5,59.0,6.95,6.91,4.26,11088
4449,4449,1.0,Very Good,I,VS2,64.0,54.0,6.28,6.34,4.04,4739
4450,4450,0.52,Ideal,F,VS2,60.3,57.0,5.2,5.24,3.15,1429
4451,4451,0.31,Very Good,H,SI1,62.4,60.0,4.32,4.34,2.7,446
4452,4452,0.53,Ideal,E,VS2,61.5,56.0,5.18,5.23,3.2,1676
4453,4453,0.61,Good,G,VS2,59.6,61.5,5.47,5.52,3.27,1821
4454,4454,0.72,Good,H,SI1,63.7,59.0,5.68,5.63,3.6,2398
4455,4455,0.4,Very Good,E,VVS2,62.1,59.0,4.67,4.7,2.91,1189
4456,4456,0.72,Very Good,J,VVS1,61.4,61.0,5.7,5.77,3.52,2093
4457,4457,0.37,Ideal,E,VS1,61.2,56.0,4.67,4.64,2.85,1124
4458,4458,1.26,Ideal,H,SI1,62.0,56.0,6.92,6.94,4.3,7701
4459,4459,0.31,Very Good,G,VS1,58.2,61.0,4.42,4.45,2.58,583
4460,4460,0.4,Very Good,G,SI2,63.1,59.0,4.7,4.65,2.95,765
4461,4461,0.32,Premium,H,SI1,62.6,55.0,4.38,4.37,2.74,591
4462,4462,0.72,Ideal,J,VS1,61.1,56.0,5.84,5.82,3.56,2177
4463,4463,0.31,Good,F,VS2,63.4,56.0,4.29,4.32,2.73,625
4464,4464,1.0,Good,J,VS1,58.1,64.0,6.63,6.51,3.82,3920
4465,4465,0.73,Fair,I,I1,70.8,55.0,5.51,5.34,3.84,1049
4466,4466,0.55,Very Good,F,VS2,62.1,55.4,5.25,5.27,3.26,1777
4467,4467,1.26,Premium,D,SI2,61.9,58.0,6.88,6.81,4.24,5412
4468,4468,0.7,Very Good,I,VS1,63.3,55.0,5.64,5.6,3.56,1995
4469,4469,0.6,Ideal,F,VVS2,62.0,55.0,5.37,5.4,3.34,2822
4470,4470,1.0,Good,H,SI1,61.2,62.0,6.32,6.36,3.88,4389
4471,4471,0.31,Premium,H,VVS2,61.9,58.0,4.33,4.3,2.67,802
4472,4472,0.57,Ideal,D,VS1,61.6,55.0,5.33,5.39,3.3,2043
4473,4473,1.33,Ideal,I,SI1,61.6,57.0,7.06,7.1,4.36,7526
4474,4474,1.01,Premium,H,SI1,61.8,59.0,6.41,6.37,3.95,4965
4475,4475,1.5,Good,G,SI2,57.5,63.0,7.53,7.49,4.32,6006
4476,4476,0.3,Ideal,D,VVS2,62.9,56.0,4.29,4.27,2.69,965
4477,4477,0.32,Ideal,D,VVS2,61.7,57.0,4.39,4.42,2.72,834
4478,4478,1.04,Very Good,D,VVS2,58.3,61.0,6.63,6.69,3.88,9254
4479,4479,0.31,Ideal,E,VS2,61.4,54.0,4.4,4.33,2.68,872
4480,4480,0.57,Very Good,J,SI1,60.6,61.0,5.36,5.4,3.26,1037
4481,4481,0.91,Premium,E,VVS2,61.1,61.0,6.24,6.2,3.8,7006
4482,4482,0.42,Ideal,D,SI1,62.4,57.0,4.84,4.77,3.0,1040
4483,4483,1.03,Ideal,G,VS1,61.7,54.0,6.49,6.52,4.01,7119
4484,4484,0.4,Ideal,G,VS2,62.1,58.0,4.68,4.72,2.92,859
4485,4485,2.02,Ideal,H,VS2,61.6,56.0,8.17,8.12,5.02,18050
4486,4486,0.33,Ideal,E,VS2,62.4,54.0,4.44,4.47,2.78,682
4487,4487,0.3,Good,G,VVS2,63.6,57.0,4.26,4.3,2.72,684
4488,4488,0.43,Ideal,F,VS1,61.9,56.0,4.84,4.85,3.0,774
4489,4489,0.75,Ideal,I,SI1,61.8,55.0,5.83,5.85,3.61,2871
4490,4490,0.36,Ideal,G,VVS2,62.3,56.0,4.55,4.57,2.84,776
4491,4491,1.01,Good,E,VVS2,63.9,58.0,6.37,6.31,4.05,8569
4492,4492,0.71,Ideal,F,SI2,61.6,56.0,5.73,5.67,3.51,2168
4493,4493,0.24,Very Good,E,VVS2,63.1,56.0,3.92,3.97,2.49,552
4494,4494,0.38,Ideal,G,VS2,62.2,56.0,4.62,4.64,2.88,766
4495,4495,0.3,Ideal,E,VS2,61.8,55.0,4.33,4.35,2.68,658
4496,4496,2.02,Ideal,F,SI2,62.2,57.0,8.07,8.03,5.01,16256
4497,4497,0.75,Premium,H,SI2,62.3,57.0,5.79,5.73,3.59,2234
4498,4498,1.59,Ideal,D,SI1,61.3,56.0,7.5,7.6,4.63,13298
4499,4499,0.52,Ideal,E,VS2,61.1,55.0,5.2,5.27,3.2,1689
4500,4500,0.58,Very Good,D,SI2,62.9,56.0,5.31,5.35,3.35,1438
4501,4501,0.92,Premium,F,SI1,62.1,60.0,6.22,6.21,3.86,4420
4502,4502,1.51,Good,H,VS2,64.0,59.0,7.19,7.25,4.62,9821
4503,4503,1.03,Premium,H,SI2,62.1,59.0,6.47,6.42,4.0,4038
4504,4504,1.62,Premium,F,SI2,61.6,60.0,7.52,7.55,4.64,9106
4505,4505,1.19,Very Good,J,SI2,63.4,56.8,6.7,6.79,4.27,4329
4506,4506,2.03,Premium,J,VS1,59.3,60.0,8.36,8.28,4.93,14588
4507,4507,0.4,Premium,F,VS1,61.4,58.0,4.75,4.73,2.91,1050
4508,4508,1.14,Premium,F,SI1,62.5,59.0,6.67,6.65,4.16,5228
4509,4509,0.5,Ideal,E,VS2,61.4,57.0,5.08,5.11,3.13,1624
4510,4510,0.5,Good,I,VS2,64.6,59.0,4.9,4.95,3.18,987
4511,4511,0.42,Ideal,F,VVS2,61.3,57.0,4.82,4.8,2.95,1221
4512,4512,0.6,Premium,F,VVS2,62.4,56.0,5.44,5.39,3.38,2316
4513,4513,0.31,Very Good,I,VVS1,62.8,55.0,4.33,4.36,2.73,571
4514,4514,1.3,Premium,J,VS1,61.6,56.0,7.06,7.0,4.33,6334
4515,4515,0.3,Premium,E,IF,60.1,60.0,4.32,4.3,2.59,1097
4516,4516,0.91,Ideal,I,VS2,62.2,56.0,6.22,6.18,3.86,3751
4517,4517,0.51,Ideal,D,SI1,60.4,55.0,5.48,5.18,3.16,1687
4518,4518,0.31,Premium,G,VS2,61.2,58.0,4.37,4.32,2.66,698
4519,4519,0.54,Very Good,G,IF,62.5,58.0,5.19,5.27,3.27,2128
4520,4520,1.2,Ideal,D,SI2,61.0,60.0,6.81,6.84,4.16,6636
4521,4521,0.3,Good,H,VVS2,63.4,57.0,4.21,4.24,2.68,605
4522,4522,0.73,Very Good,F,SI1,60.4,57.0,5.86,5.89,3.55,2549
4523,4523,0.4,Premium,J,VS2,62.5,60.0,4.71,4.67,2.93,765
4524,4524,0.53,Very Good,E,SI1,61.6,58.0,5.19,5.23,3.21,1395
4525,4525,0.26,Ideal,G,VVS2,62.3,56.0,4.07,4.1,2.54,545
4526,4526,0.8,Premium,E,SI1,61.2,60.0,5.97,5.95,3.65,2912
4527,4527,1.01,Very Good,G,VS2,63.5,57.0,6.36,6.39,4.05,6291
4528,4528,0.56,Premium,J,SI1,60.3,59.0,5.34,5.3,3.21,1050
4529,4529,0.9,Very Good,G,VS2,58.8,61.0,6.28,6.3,3.7,4400
4530,4530,1.11,Good,J,IF,58.3,62.0,6.77,6.84,3.97,5361
4531,4531,2.04,Very Good,I,VS2,60.3,59.0,8.18,8.2,4.94,17315
4532,4532,1.52,Very Good,D,SI2,60.6,62.0,7.37,7.42,4.48,9389
4533,4533,0.26,Very Good,E,VVS2,63.0,58.0,4.0,4.03,2.53,597
4534,4534,0.57,Very Good,F,VVS2,62.6,58.0,5.28,5.3,3.31,2290
4535,4535,1.22,Ideal,H,SI2,61.0,57.0,6.93,6.88,4.2,5602
4536,4536,0.31,Premium,D,SI2,62.1,59.0,4.35,4.31,2.69,593
4537,4537,1.18,Premium,G,VVS2,59.7,58.0,6.94,6.9,4.13,9537
4538,4538,0.32,Ideal,E,VS2,62.1,56.0,4.41,4.38,2.73,900
4539,4539,1.04,Very Good,G,VS2,61.1,56.0,6.54,6.56,4.01,6334
4540,4540,1.07,Ideal,E,VVS2,61.7,57.0,6.55,6.61,4.06,10104
4541,4541,3.5,Ideal,H,I1,62.8,57.0,9.65,9.59,6.03,12587
4542,4542,0.9,Very Good,I,VS2,62.0,63.0,6.13,6.03,3.77,3338
4543,4543,0.33,Premium,G,VS1,59.2,59.0,4.54,4.51,2.68,854
4544,4544,0.26,Premium,G,VS1,61.3,60.0,4.07,4.12,2.51,382
4545,4545,0.3,Ideal,G,VVS2,61.8,57.0,4.31,4.33,2.67,850
4546,4546,0.9,Very Good,G,SI1,62.7,59.0,6.12,6.17,3.85,4059
4547,4547,0.7,Very Good,G,SI2,60.7,58.0,5.74,5.76,3.49,2141
4548,4548,0.73,Ideal,G,SI1,62.1,56.0,5.74,5.79,3.58,2654
4549,4549,0.53,Very Good,F,SI1,62.5,57.0,5.19,5.24,3.26,1322
4550,4550,0.5,Very Good,E,SI1,62.4,58.0,5.06,5.01,3.14,1090
4551,4551,0.42,Very Good,F,VS1,60.9,58.0,4.84,4.88,2.96,910
4552,4552,0.57,Ideal,H,IF,61.0,57.0,5.35,5.38,3.27,2210
4553,4553,0.31,Premium,H,VVS2,61.4,58.0,4.32,4.35,2.66,625
4554,4554,1.16,Very Good,D,SI2,62.5,60.0,6.64,6.7,4.17,5044
4555,4555,0.35,Ideal,F,VS2,60.5,57.0,4.6,4.52,2.76,906
4556,4556,0.32,Premium,D,VS2,61.7,58.0,4.34,4.38,2.69,758
4557,4557,0.76,Very Good,H,SI1,61.4,57.0,5.89,5.94,3.63,2557
4558,4558,1.08,Good,E,SI2,63.7,57.0,6.54,6.49,4.15,4742
4559,4559,0.6,Ideal,G,VVS2,61.2,56.0,5.43,5.45,3.33,2190
4560,4560,2.32,Very Good,H,SI2,60.6,58.0,8.56,8.6,5.2,18508
4561,4561,0.7,Premium,G,SI1,62.0,61.0,5.71,5.68,3.53,2352
4562,4562,0.4,Good,I,VVS1,63.5,57.0,4.65,4.68,2.96,842
4563,4563,1.21,Premium,I,SI1,62.3,59.0,6.81,6.77,4.23,5556
4564,4564,0.36,Ideal,G,VS1,60.6,57.0,4.58,4.62,2.79,761
4565,4565,0.8,Ideal,E,VVS2,61.4,57.0,5.98,5.94,3.66,4493
4566,4566,1.52,Very Good,J,VS2,63.3,56.0,7.33,7.27,4.62,7504
4567,4567,0.3,Ideal,G,VS2,62.2,57.0,4.32,4.26,2.67,675
4568,4568,2.61,Ideal,I,SI2,62.1,56.0,8.85,8.73,5.46,18756
4569,4569,0.48,Good,G,SI1,64.7,58.0,4.84,4.93,3.16,914
4570,4570,0.71,Ideal,G,SI1,61.4,57.0,5.76,5.71,3.52,2386
4571,4571,0.57,Ideal,E,VS2,61.6,56.0,5.38,5.33,3.3,1949
4572,4572,0.31,Ideal,F,VS2,60.5,57.0,4.39,4.41,2.66,591
4573,4573,1.02,Very Good,E,SI1,62.7,60.0,6.45,6.4,4.03,6397
4574,4574,0.29,Ideal,G,VS2,60.7,55.0,4.31,4.35,2.63,525
4575,4575,0.27,Very Good,F,IF,59.4,61.0,4.23,4.26,2.52,567
4576,4576,1.04,Ideal,H,VS2,59.3,57.0,6.64,6.58,3.92,5416
4577,4577,0.5,Good,H,VVS2,61.9,64.3,5.01,5.03,3.11,1362
4578,4578,0.34,Premium,E,SI1,59.3,58.0,4.59,4.55,2.71,612
4579,4579,0.53,Ideal,G,VS1,61.7,55.0,5.18,5.22,3.21,1607
4580,4580,1.18,Ideal,I,SI1,62.1,56.0,6.79,6.77,4.21,5154
4581,4581,0.41,Premium,G,VVS2,61.4,58.0,4.75,4.8,2.93,1007
4582,4582,1.09,Premium,G,SI1,60.2,60.0,6.7,6.66,4.02,5402
4583,4583,0.47,Very Good,G,VS1,60.5,59.4,5.03,5.08,3.06,1203
4584,4584,1.01,Good,H,SI1,60.5,56.0,6.43,6.49,3.91,4475
4585,4585,0.32,Very Good,I,SI1,63.5,57.0,4.33,4.3,2.74,540
4586,4586,1.22,Ideal,I,VS1,62.3,57.0,6.81,6.85,4.25,6469
4587,4587,0.39,Ideal,D,VS1,61.9,57.0,4.71,4.69,2.91,1170
