,carat,cut,color,clarity,depth,table,x,y,z,price
15727,0.43,Ideal,F,VVS1,62.1,55.0,4.81,4.85,3.0,1358
15728,1.07,Premium,G,SI2,59.9,59.0,6.67,6.61,3.98,4278
15729,1.07,Premium,H,SI1,58.9,59.0,6.76,6.71,3.97,4235
15730,0.33,Premium,G,IF,60.8,58.0,4.46,4.42,2.7,1052
15731,1.37,Very Good,I,SI2,63.0,57.0,6.98,7.05,4.42,5584
15732,1.01,Very Good,G,VS2,61.6,56.0,6.4,6.46,3.96,5839
15733,2.01,Good,I,SI1,64.1,60.0,7.92,7.88,5.06,10184
15734,1.51,Premium,H,VVS1,60.6,60.0,7.4,7.42,4.49,12224
15735,0.3,Very Good,I,VS1,63.0,53.0,4.26,4.31,2.7,473
15736,1.04,Premium,D,SI1,61.5,58.0,6.53,6.48,4.0,5708
15737,0.52,Good,F,SI1,63.6,62.0,5.07,4.96,3.2,1357
15738,0.3,Ideal,E,SI2,60.9,59.0,4.29,4.32,2.62,401
15739,0.38,Ideal,G,VS1,61.5,57.0,4.66,4.71,2.88,794
15740,0.3,Good,J,SI1,63.8,56.0,4.26,4.23,2.71,450
15741,1.31,Ideal,H,SI2,62.2,57.0,7.0,6.96,4.34,6602
15742,1.5,Premium,J,VVS1,62.3,62.0,7.23,7.16,4.48,8568
15743,0.7,Good,H,SI2,60.2,63.0,5.7,5.73,3.44,1950
15744,0.3,Ideal,D,SI1,61.4,55.0,4.29,4.34,2.65,552
15745,1.51,Fair,H,SI2,65.4,60.0,7.06,6.96,4.6,6291
15746,1.11,Ideal,E,SI1,61.4,58.0,6.66,6.62,4.08,6291
15747,1.0,Premium,F,SI1,62.7,59.0,6.4,6.36,4.0,5292
15748,0.71,Ideal,G,SI1,61.6,57.0,5.72,5.76,3.53,2738
15749,1.01,Ideal,F,I1,62.2,54.0,6.44,6.42,4.0,3439
15750,0.33,Premium,G,VS2,61.9,59.0,4.4,4.46,2.74,579
15751,2.03,Premium,J,SI2,62.7,59.0,8.08,8.02,5.05,12380
15752,1.01,Good,D,VS1,63.1,59.0,6.34,6.37,4.01,7955
15753,0.83,Very Good,G,SI2,63.1,61.0,5.96,5.92,3.75,2259
15754,0.38,Premium,D,SI1,59.1,58.0,4.74,4.77,2.81,635
15755,1.25,Ideal,H,SI1,62.2,57.0,6.86,6.9,4.28,6661
15756,0.72,Ideal,F,VS1,61.0,55.0,5.77,5.81,3.53,3759
15757,0.55,Very Good,D,VS2,58.5,58.4,5.39,5.42,3.16,1975
15758,0.3,Premium,H,VS1,63.0,58.0,4.28,4.23,2.68,675
15759,1.01,Fair,D,SI1,66.3,55.0,6.22,6.17,4.11,4118
15760,0.42,Premium,G,VS1,60.9,58.0,4.84,4.81,2.94,984
15761,0.4,Premium,F,VS2,59.7,58.0,4.79,4.83,2.87,842
15762,0.57,Ideal,I,VS1,62.2,55.0,5.28,5.33,3.3,1448
15763,0.43,Premium,F,SI1,61.3,60.0,4.83,4.86,2.97,792
15764,2.06,Premium,I,SI2,62.7,60.0,8.11,8.06,5.07,13198
15765,1.3,Ideal,I,SI1,62.3,58.0,6.94,7.0,4.34,6451
15766,0.39,Ideal,H,VVS2,61.9,54.0,4.7,4.73,2.92,911
15767,1.0,Ideal,H,I1,61.3,57.0,6.41,6.44,3.94,3080
15768,1.04,Premium,H,VS2,58.7,62.0,6.67,6.65,3.91,4477
15769,0.35,Ideal,D,VS2,60.7,56.0,4.56,4.6,2.78,829
15770,0.32,Good,D,SI1,63.3,57.0,4.37,4.38,2.77,589
15771,1.28,Premium,I,SI1,60.0,60.0,7.08,6.99,4.22,6164
15772,1.0,Very Good,G,VVS1,57.8,59.0,6.59,6.63,3.82,7725
15773,0.4,Very Good,G,IF,61.2,57.0,4.77,4.79,2.92,1220
15774,0.5,Good,F,VS2,60.9,64.0,5.12,5.1,3.11,1409
15775,1.13,Ideal,I,VS2,62.3,56.0,6.73,6.63,4.16,5031
15776,0.52,Ideal,E,VS2,61.4,54.0,5.2,5.23,3.2,1576
15777,1.02,Very Good,E,VS2,58.4,57.0,6.59,6.64,3.86,6732
15778,0.3,Very Good,D,SI2,63.4,56.0,4.29,4.26,2.71,574
15779,1.25,Ideal,E,VS2,62.6,56.0,6.89,6.84,4.3,8400
15780,0.92,Very Good,E,SI2,62.1,58.0,6.18,6.22,3.85,4011
15781,1.4,Ideal,G,VVS1,60.8,57.0,7.21,7.23,4.39,15134
15782,0.3,Ideal,D,VS2,62.3,56.0,4.27,4.3,2.67,710
15783,1.2,Good,D,SI2,62.2,65.0,6.75,6.7,4.18,6344
15784,1.01,Very Good,E,SI1,63.1,58.0,6.4,6.31,4.01,5226
15785,1.01,Good,H,SI2,63.7,55.0,6.37,6.32,4.04,4072
15786,0.31,Ideal,F,VVS1,61.2,57.0,4.42,4.4,2.7,878
15787,1.27,Premium,F,VVS1,62.5,56.0,6.99,6.93,4.35,13320
15788,0.62,Fair,F,VS1,60.0,64.0,5.69,5.48,3.36,2083
15789,0.42,Very Good,D,VVS1,61.4,55.0,4.82,4.86,2.97,1197
15790,0.29,Very Good,F,VVS1,61.5,56.0,4.26,4.3,2.63,563
15791,1.07,Very Good,I,SI1,58.4,60.0,6.68,6.78,3.93,4001
15792,1.75,Ideal,I,SI1,61.8,56.0,7.67,7.71,4.75,13393
15793,0.64,Very Good,D,SI1,63.7,54.0,5.47,5.52,3.5,1910
15794,1.0,Very Good,E,SI1,63.1,58.0,6.34,6.2,3.95,4435
15795,1.0,Ideal,D,SI1,60.6,56.0,6.5,6.54,3.95,5775
15796,0.8,Premium,F,SI2,61.4,58.0,5.95,5.93,3.65,2447
15797,0.5,Very Good,E,VS2,63.3,57.0,5.1,5.07,3.22,1606
15798,0.3,Ideal,I,SI1,61.9,57.0,4.3,4.32,2.67,422
15799,0.91,Very Good,G,SI2,61.8,59.0,6.17,6.23,3.83,3388
15800,1.22,Premium,J,SI2,62.6,59.0,6.79,4.24,3.76,3156
15801,1.5,Very Good,J,VVS2,62.2,57.0,7.25,7.31,4.53,9306
15802,1.23,Premium,F,SI2,61.7,58.0,6.85,6.95,4.26,4876
15803,1.0,Good,G,VVS2,63.1,58.0,6.33,6.37,4.01,7453
15804,0.74,Ideal,F,VS2,60.8,57.0,5.85,5.87,3.56,3246
15805,0.38,Ideal,E,VS1,61.4,56.0,4.66,4.69,2.87,920
15806,0.5,Ideal,F,VVS1,62.6,53.1,5.08,5.11,3.19,2145
15807,0.4,Ideal,E,VS1,62.4,58.0,4.7,4.72,2.94,1250
15808,0.52,Ideal,D,SI1,61.8,56.0,5.18,5.15,3.19,1605
15809,0.9,Premium,G,SI1,61.3,60.0,6.17,6.14,3.77,3774
15810,0.52,Ideal,H,VS2,62.2,56.4,5.09,5.16,3.19,1391
15811,0.61,Ideal,I,VS2,62.0,57.0,5.43,5.46,3.37,1627
15812,0.81,Premium,E,SI1,60.8,59.0,5.99,5.95,3.63,3213
15813,0.7,Very Good,D,VS2,60.6,60.0,5.71,5.75,3.47,3668
15814,0.33,Premium,G,VS2,62.6,58.0,4.4,4.36,2.74,743
15815,1.01,Very Good,H,I1,63.2,58.0,6.39,6.33,4.02,3167
15816,0.88,Very Good,H,VS2,63.2,57.0,6.08,6.15,3.87,3472
15817,1.11,Fair,H,SI1,65.7,61.0,6.42,6.39,4.21,5178
15818,0.41,Ideal,F,VVS1,60.3,56.0,4.85,4.8,2.91,1356
15819,0.51,Premium,E,SI2,60.3,56.0,5.22,5.19,3.14,1205
15820,1.0,Premium,H,SI2,61.0,60.0,6.42,6.36,3.9,3472
15821,0.34,Ideal,E,VS1,61.2,57.0,4.45,4.51,2.74,805
15822,0.52,Ideal,G,VVS2,61.7,55.0,5.15,5.2,3.19,2238
15823,2.05,Premium,G,SI2,58.7,60.0,8.4,8.32,4.91,17988
15824,0.54,Premium,D,SI1,62.1,58.0,5.23,5.21,3.24,1786
15825,0.91,Ideal,J,VS1,60.7,57.0,6.26,6.23,3.79,3296
15826,1.03,Very Good,G,SI2,63.0,60.0,6.35,6.39,4.01,3755
15827,0.41,Ideal,G,VVS1,62.4,53.0,4.79,4.8,2.99,1068
15828,0.71,Ideal,D,VS2,62.4,56.0,5.74,5.7,3.57,3372
15829,0.27,Premium,E,VVS1,60.6,58.0,4.2,4.18,2.54,799
15830,0.84,Ideal,J,SI1,61.8,56.0,6.04,6.07,3.74,2493
15831,0.36,Premium,E,VS2,59.3,59.0,4.68,4.6,2.75,1013
15832,0.42,Premium,G,VVS1,62.7,58.0,4.79,4.74,2.99,1235
15833,1.51,Very Good,G,SI1,60.3,57.0,7.44,7.48,4.5,11836
15834,1.04,Ideal,G,VVS2,62.1,55.1,6.5,6.51,4.04,8012
15835,1.12,Premium,J,SI1,62.3,57.0,6.72,6.61,4.15,4064
15836,0.4,Ideal,E,VS1,61.6,56.0,4.78,4.73,2.93,1125
15837,0.4,Good,D,VVS2,60.2,63.0,4.74,4.8,2.87,1135
15838,0.4,Premium,D,VS2,59.1,57.0,4.87,4.81,2.86,1050
15839,0.31,Ideal,F,VS2,62.3,55.0,4.33,4.37,2.71,625
15840,1.26,Ideal,F,VVS1,61.1,57.0,6.96,6.98,4.26,15247
15841,0.73,Ideal,D,VS2,60.7,57.0,5.84,5.88,3.55,4134
15842,1.37,Ideal,J,VS2,63.0,57.0,7.11,7.05,4.46,5831
15843,0.33,Very Good,H,VVS2,61.8,57.0,4.43,4.46,2.74,614
15844,0.56,Very Good,H,SI2,62.0,63.0,5.26,5.21,3.27,956
15845,1.52,Premium,G,VS1,61.9,58.0,7.38,7.35,4.56,14424
15846,0.33,Ideal,F,VS2,61.9,55.0,4.46,4.43,2.75,854
15847,0.32,Ideal,D,SI1,61.3,55.0,4.42,4.39,2.7,756
15848,0.31,Premium,G,VVS2,62.9,58.0,4.3,4.28,2.7,907
15849,0.41,Very Good,F,SI1,63.0,56.0,4.71,4.78,2.99,705
15850,1.32,Very Good,J,SI2,61.7,60.0,6.95,7.01,4.31,5513
15851,1.53,Ideal,I,VS1,61.5,55.0,7.4,7.42,4.56,10560
15852,1.51,Premium,E,SI1,63.0,58.0,7.33,7.27,4.6,11873
15853,1.3,Ideal,F,SI2,62.2,56.0,7.0,6.96,4.34,6559
15854,2.01,Ideal,I,VS1,62.5,56.0,8.0,7.96,4.99,17523
15855,0.34,Premium,G,VS2,61.2,59.0,4.49,4.43,2.73,765
15856,0.5,Ideal,E,VVS2,61.8,53.6,5.1,5.13,3.16,2297
15857,1.01,Premium,H,SI1,61.3,58.0,6.47,6.39,3.94,4513
15858,0.7,Good,J,VVS2,64.3,56.0,5.57,5.63,3.6,1922
15859,0.7,Ideal,G,VVS1,62.6,57.0,5.65,5.7,3.55,3247
15860,0.91,Good,F,SI1,63.7,58.0,6.09,6.02,3.86,3924
15861,0.51,Good,D,SI2,63.8,56.0,5.07,5.09,3.24,1180
15862,0.41,Premium,E,VS1,62.0,57.0,4.77,4.74,2.95,1153
15863,0.92,Premium,H,SI1,62.0,60.0,6.27,6.21,3.87,3555
15864,1.02,Premium,H,VS2,62.4,58.0,6.39,6.43,4.0,5356
15865,0.9,Ideal,H,SI2,62.0,57.0,6.17,6.19,3.83,3578
15866,1.59,Premium,H,VS2,62.1,58.0,7.48,7.42,4.63,11437
15867,0.9,Ideal,D,SI1,62.6,55.0,6.1,6.16,3.84,4819
15868,2.03,Fair,H,I1,64.4,59.0,7.91,7.85,5.07,6002
15869,1.02,Ideal,J,SI1,62.8,54.0,6.46,6.43,4.05,3856
15870,0.73,Ideal,D,VS2,61.5,57.0,5.81,5.83,3.58,3346
15871,0.72,Premium,D,SI1,60.5,57.0,5.89,5.85,3.55,3048
15872,0.43,Very Good,H,VVS1,60.2,55.0,4.92,4.95,2.97,1220
15873,1.01,Good,E,SI1,63.7,58.0,6.36,6.32,4.04,5226
15874,1.71,Ideal,J,SI2,60.8,57.0,7.69,7.64,4.66,7695
15875,0.41,Very Good,G,SI2,59.9,60.0,4.82,4.86,2.9,656
15876,1.29,Ideal,D,I1,61.3,56.0,7.05,6.99,4.3,5158
15877,1.01,Premium,D,VS1,62.4,58.0,6.38,6.41,3.99,8265
15878,1.0,Very Good,D,VS2,63.4,57.0,6.36,6.32,4.02,6115
15879,1.29,Ideal,G,VS2,62.9,57.0,6.91,6.89,4.34,7080
15880,0.51,Premium,E,VS2,61.3,60.0,5.16,5.11,3.15,1781
15881,1.01,Ideal,H,SI1,62.2,57.0,6.43,6.37,3.98,4836
15882,0.37,Premium,F,VS2,61.0,58.0,4.63,4.61,2.82,957
15883,0.36,Premium,G,SI1,61.8,60.0,4.57,4.53,2.81,689
15884,0.9,Very Good,H,VS2,63.3,59.0,6.05,6.01,3.82,4082
15885,0.7,Ideal,F,SI2,62.1,57.0,5.65,5.69,3.52,2398
15886,1.02,Premium,D,SI2,61.3,62.0,6.46,6.42,3.95,4044
15887,0.32,Ideal,E,IF,61.9,55.0,4.38,4.41,2.72,1018
15888,0.75,Fair,D,SI1,65.1,57.0,5.64,5.6,3.66,2376
15889,0.3,Premium,G,VS2,59.3,59.0,4.42,4.38,2.61,630
15890,0.7,Ideal,I,SI1,62.6,56.0,5.66,5.69,3.55,2187
15891,0.39,Premium,G,SI2,62.7,54.0,4.71,4.64,2.93,746
15892,0.31,Fair,E,VS2,55.9,62.0,4.6,4.56,2.56,581
15893,1.0,Ideal,F,SI2,61.2,57.0,6.39,6.48,3.94,4372
15894,0.91,Ideal,J,VS2,61.9,58.0,6.18,6.22,3.84,3299
15895,2.18,Ideal,F,SI2,62.6,55.0,8.27,8.22,5.16,14277
15896,0.42,Good,H,SI1,63.6,57.0,4.79,4.74,3.03,838
15897,1.51,Very Good,F,SI1,62.4,55.0,7.28,7.34,4.56,11190
15898,0.46,Fair,G,VS1,58.0,66.0,5.08,5.03,2.93,1035
15899,0.31,Very Good,H,VS2,63.0,57.0,4.32,4.34,2.73,489
15900,1.23,Good,H,SI1,63.9,56.0,6.81,6.77,4.34,5889
15901,1.3,Ideal,H,SI2,61.1,57.0,7.09,7.04,4.32,6552
15902,0.31,Ideal,G,VS1,61.9,56.0,4.38,4.34,2.7,695
15903,0.41,Ideal,F,VVS1,62.3,56.0,4.79,4.77,2.98,1236
15904,0.37,Very Good,E,VS2,63.0,58.0,4.53,4.58,2.87,811
15905,0.55,Premium,E,VS2,60.5,58.0,5.32,5.26,3.2,1881
15906,2.1,Ideal,I,SI2,61.9,56.0,8.22,8.2,5.08,15653
15907,0.38,Very Good,I,IF,59.5,57.0,4.72,4.76,2.82,988
15908,0.5,Good,D,SI2,57.1,63.0,5.23,5.27,3.0,1141
15909,1.11,Premium,G,SI2,61.5,58.0,6.67,6.6,4.08,4755
15910,1.41,Ideal,H,VS1,60.7,56.0,7.31,7.22,1.41,9752
15911,0.23,Very Good,D,VS2,61.6,58.0,3.96,3.99,2.45,402
15912,0.7,Premium,H,VS1,61.9,56.0,5.7,5.67,3.52,2367
15913,0.72,Ideal,F,SI2,62.0,55.0,5.75,5.79,3.58,2224
15914,0.91,Fair,E,SI1,65.0,62.0,6.09,6.04,3.94,4256
15915,0.52,Very Good,G,VS2,63.0,55.0,5.13,5.16,3.24,1369
15916,0.71,Very Good,H,SI2,63.3,58.0,5.65,5.69,3.59,2055
15917,0.32,Ideal,H,VS2,62.0,55.0,4.4,4.38,2.72,648
15918,1.52,Very Good,I,VS1,62.2,63.0,7.26,7.23,4.51,9576
15919,1.03,Very Good,G,VS2,61.0,58.0,6.5,6.54,3.98,6931
15920,0.33,Ideal,F,VVS1,61.7,55.0,4.42,4.46,2.74,880
15921,1.01,Premium,G,VS2,61.9,59.0,6.38,6.34,3.94,5864
15922,0.71,Very Good,J,SI1,59.2,58.0,5.86,5.9,3.48,1932
15923,0.56,Ideal,D,VS2,60.9,56.0,5.32,5.35,3.25,1963
15924,0.35,Very Good,F,VVS1,61.6,56.0,4.53,4.55,2.79,966
15925,0.31,Ideal,D,VS2,62.1,54.0,4.4,4.36,2.72,804
15926,0.81,Good,G,VS2,62.9,58.0,5.88,5.94,3.72,3250
15927,1.05,Ideal,H,SI1,62.5,56.0,6.43,6.52,4.05,4937
15928,0.8,Very Good,J,SI1,61.6,56.0,5.94,5.98,3.67,2224
15929,0.31,Ideal,D,VS2,62.2,56.0,4.32,4.36,2.7,734
15930,0.35,Premium,E,VVS2,60.2,58.0,4.66,4.61,2.79,1024
15931,0.33,Very Good,D,VS2,60.8,60.0,4.52,4.46,2.73,615
15932,2.0,Premium,J,VS2,61.5,59.0,8.06,8.11,4.97,13552
15933,0.27,Ideal,E,VS1,61.6,56.0,4.14,4.17,2.56,470
15934,1.03,Ideal,G,SI1,61.1,57.0,6.58,6.54,4.01,5241
15935,1.17,Ideal,H,IF,61.0,53.0,6.89,6.85,4.19,8266
15936,0.75,Very Good,H,VVS2,60.6,57.0,5.86,5.89,3.56,3002
15937,0.72,Ideal,E,SI1,62.3,57.0,5.7,5.76,3.57,2831
15938,0.44,Ideal,E,VVS2,60.9,57.0,4.95,4.9,3.0,1334
15939,0.3,Very Good,G,VS1,62.1,55.0,4.28,4.31,2.67,585
15940,0.31,Ideal,I,VVS2,61.6,57.0,4.35,4.39,2.69,544
15941,0.81,Very Good,E,VS2,62.8,57.0,5.9,5.95,3.72,3839
15942,1.57,Good,G,VS2,57.8,60.0,7.66,7.6,4.41,12547
15943,1.01,Very Good,F,SI2,62.2,58.0,6.33,6.38,3.95,4332
15944,0.52,Good,D,VS2,63.5,57.0,5.08,5.13,3.24,1701
15945,0.27,Ideal,E,VVS2,61.9,56.0,4.16,4.19,2.58,760
15946,0.99,Very Good,F,SI1,62.5,58.0,6.36,6.38,3.98,5112
15947,0.9,Good,G,VS2,63.9,61.0,5.97,6.01,3.83,3859
15948,0.41,Premium,G,SI1,60.3,59.0,4.76,4.79,2.88,719
15949,0.42,Ideal,I,VVS1,62.7,55.0,4.8,4.77,3.0,945
15950,1.9,Very Good,J,SI1,59.2,58.0,8.1,8.21,4.83,9540
15951,0.72,Ideal,I,VVS2,61.7,55.0,5.71,5.76,3.54,2530
15952,0.33,Ideal,G,VVS1,61.8,59.0,4.45,4.48,2.76,802
15953,0.41,Ideal,D,SI2,62.6,55.0,4.8,4.76,2.99,876
15954,1.2,Ideal,G,VS1,61.7,56.0,6.84,6.77,4.2,5766
15955,1.01,Good,G,VS2,57.5,62.0,6.58,6.53,3.77,5701
15956,0.8,Good,E,VS2,64.5,56.0,5.8,5.86,3.76,3273
15957,0.42,Ideal,D,VS2,62.2,55.0,4.8,4.75,2.97,1103
15958,0.71,Ideal,G,SI2,61.5,55.0,5.74,5.78,3.54,2264
15959,0.54,Ideal,E,VS2,61.8,55.0,5.26,5.22,3.24,1684
15960,0.56,Very Good,D,SI1,59.9,60.0,5.33,5.39,3.21,1723
15961,0.44,Ideal,E,VVS1,61.4,55.0,4.92,4.95,3.03,1868
15962,0.58,Premium,E,SI1,62.1,58.0,5.35,5.31,3.31,1812
15963,1.59,Very Good,H,VVS2,63.0,58.0,7.43,7.48,4.7,12297
15964,1.01,Good,G,SI1,64.2,56.0,6.38,6.26,4.05,4138
15965,1.01,Very Good,G,VS2,59.1,58.0,6.56,6.63,3.9,5919
15966,0.41,Very Good,F,SI1,63.2,59.0,4.72,4.68,2.97,969
15967,2.01,Good,F,SI2,64.1,57.0,7.82,7.78,5.0,16231
15968,0.51,Very Good,G,VS2,62.4,62.0,5.07,5.09,3.17,1438
15969,0.93,Good,G,VS1,63.8,59.0,6.15,6.21,3.94,4503
15970,0.4,Very Good,E,VVS1,62.8,57.0,4.65,4.71,2.94,1333
15971,1.32,Premium,I,SI1,62.3,58.0,6.98,7.01,4.36,6171
15972,0.4,Very Good,F,VVS1,61.9,57.0,4.69,4.71,2.91,1263
15973,0.7,Very Good,F,VS2,62.4,56.0,5.63,5.66,3.52,2473
15974,0.56,Ideal,F,VS2,62.3,55.0,5.32,5.28,3.3,1729
15975,0.36,Premium,F,SI1,61.1,59.0,4.59,4.55,2.79,770
15976,0.3,Ideal,E,VS2,62.4,57.0,4.33,4.29,2.69,844
15977,0.4,Very Good,E,VS2,62.2,58.0,4.67,4.72,2.92,912
15978,0.3,Ideal,D,VS1,62.0,54.0,4.34,4.3,2.68,848
15979,0.41,Good,F,I1,63.8,57.0,4.69,4.72,3.0,503
15980,0.32,Ideal,G,VVS2,61.7,57.0,4.41,4.44,2.73,730
15981,0.5,Very Good,E,VS2,63.2,57.0,5.06,5.03,3.19,1629
15982,0.88,Premium,F,VS1,60.7,55.0,6.28,6.22,3.79,3921
15983,0.55,Very Good,D,SI1,61.2,58.0,5.24,5.29,3.22,1692
15984,0.57,Very Good,F,VVS1,61.9,56.0,5.31,5.34,3.29,2591
15985,0.51,Premium,F,SI2,62.9,59.0,5.11,5.07,3.2,956
15986,0.74,Ideal,H,IF,60.9,57.0,5.83,5.85,3.56,3760
15987,1.5,Very Good,F,VS2,59.7,56.0,7.42,7.46,4.44,13537
15988,0.53,Premium,D,VS2,61.5,58.0,5.24,5.2,3.21,1956
15989,1.53,Ideal,I,SI2,63.7,58.0,7.31,7.27,4.64,8062
15990,2.15,Premium,H,SI2,62.2,56.0,8.29,8.2,5.13,12458
15991,0.39,Very Good,I,VVS2,63.0,56.0,4.62,4.68,2.93,787
15992,0.3,Premium,D,IF,62.1,59.0,4.27,4.29,2.66,1130
15993,0.31,Premium,D,VS2,62.6,59.0,4.3,4.33,2.7,734
15994,0.25,Very Good,F,VVS2,61.6,57.0,4.05,4.08,2.5,633
15995,1.01,Ideal,E,SI2,62.1,56.0,6.39,6.43,3.98,4355
15996,0.3,Ideal,D,VS2,62.3,56.0,4.32,4.29,2.68,911
15997,0.65,Very Good,F,VS2,64.0,55.3,5.5,5.57,3.54,2241
15998,0.56,Premium,F,SI1,61.0,58.0,5.36,5.33,3.26,1646
15999,1.7,Good,J,VS2,63.6,59.0,7.53,7.48,4.77,8282
16000,1.05,Ideal,G,VS1,61.0,56.0,6.62,6.56,4.02,7526
16001,0.4,Ideal,D,VS1,62.2,57.0,4.71,4.74,2.94,1043
16002,0.7,Premium,D,SI2,60.8,61.0,5.69,5.64,3.45,1987
16003,0.56,Ideal,G,SI1,62.3,53.0,5.31,5.28,3.3,1591
16004,0.4,Ideal,D,VVS2,61.4,56.0,4.75,4.8,2.93,1078
16005,0.79,Ideal,I,SI1,61.6,56.0,5.95,5.97,3.67,2756
16006,0.72,Ideal,G,SI1,63.0,56.0,5.71,5.68,3.59,2385
16007,0.55,Very Good,G,VVS2,57.1,63.0,5.39,5.47,3.1,1879
16008,1.22,Very Good,E,SI2,63.3,56.0,6.78,6.75,4.28,5739
16009,0.35,Very Good,E,VS1,59.7,59.0,4.59,4.62,2.75,790
16010,0.6,Premium,F,VVS2,61.1,58.0,5.41,5.45,3.32,2560
16011,1.03,Good,I,VS2,60.0,62.0,6.51,6.55,3.92,4819
16012,0.9,Good,G,SI1,63.7,58.0,6.12,6.09,3.89,3669
16013,0.91,Very Good,E,SI2,62.4,58.0,6.11,6.14,3.82,3936
16014,1.13,Ideal,F,VS2,60.1,56.0,6.76,6.84,4.09,8157
16015,0.72,Very Good,H,SI1,61.5,56.0,5.77,5.8,3.56,2277
16016,0.5,Ideal,F,VVS2,61.6,56.0,5.11,5.08,3.14,2160
16017,1.0,Premium,H,SI1,62.7,58.0,6.41,6.32,3.99,4724
16018,0.8,Premium,H,SI1,62.0,59.0,5.91,5.96,3.68,2699
16019,1.53,Very Good,I,VS1,62.8,55.0,7.35,7.4,4.63,10602
16020,0.4,Ideal,F,VVS1,61.7,57.0,4.72,4.75,2.92,1128
16021,0.3,Very Good,J,VS1,63.4,55.0,4.3,4.25,2.71,506
16022,0.66,Good,G,VS1,59.6,60.2,5.66,5.71,3.38,2275
16023,0.82,Ideal,I,VS1,61.6,56.0,6.05,6.01,3.72,3071
16024,0.3,Ideal,F,VVS1,62.1,55.0,4.31,4.35,2.69,802
16025,1.24,Very Good,H,SI1,60.8,60.0,6.9,6.94,4.21,7050
16026,1.51,Ideal,I,SI2,61.8,57.0,7.43,7.36,4.57,7577
16027,0.38,Very Good,F,SI2,60.1,60.0,4.7,4.75,2.84,644
16028,0.9,Very Good,E,VS2,63.4,59.0,6.19,6.11,3.9,3894
16029,0.32,Premium,G,VS2,61.5,60.0,4.4,4.42,2.71,561
16030,0.4,Ideal,E,SI1,62.2,55.0,4.71,4.75,2.94,737
16031,1.12,Very Good,H,SI2,61.8,58.0,6.62,6.68,4.11,4624
16032,1.32,Very Good,F,IF,62.4,58.0,6.97,7.01,4.36,14842
16033,0.41,Premium,H,SI1,60.0,61.0,4.83,4.77,2.88,876
16034,0.54,Very Good,H,VVS1,62.0,57.0,5.2,5.25,3.24,1846
16035,0.76,Premium,E,SI1,62.2,59.0,5.86,5.81,3.63,2814
16036,0.31,Good,E,SI1,63.4,55.0,4.31,4.33,2.74,544
16037,0.78,Ideal,H,SI2,61.6,54.0,5.94,5.88,3.64,2332
16038,0.37,Ideal,G,VS2,62.5,53.0,4.6,4.61,2.88,668
16039,1.23,Good,G,SI1,63.1,56.0,6.78,6.81,4.29,6545
16040,1.61,Premium,H,VS1,62.5,58.0,7.57,7.46,4.7,12242
16041,0.31,Premium,F,VS2,61.2,58.0,4.35,4.37,2.67,625
16042,1.01,Premium,H,SI2,60.8,59.0,6.51,6.46,3.94,3733
16043,1.5,Good,H,SI1,64.3,60.0,7.14,7.23,4.62,9768
16044,1.51,Ideal,G,VS2,60.8,54.0,7.45,7.43,4.52,12210
16045,0.3,Premium,D,VS2,62.9,61.0,4.29,4.27,2.69,911
16046,0.31,Premium,G,VS2,61.5,59.0,4.33,4.35,2.67,544
16047,1.03,Premium,H,SI1,60.7,60.0,6.61,6.53,3.99,4384
16048,1.52,Ideal,H,VS2,61.8,54.0,7.42,7.43,4.59,11379
16049,1.57,Fair,H,VS1,67.3,66.0,7.85,5.75,3.87,8133
16050,0.51,Ideal,G,VVS2,62.6,57.0,5.12,5.1,3.2,1974
16051,0.72,Premium,J,VS2,61.4,58.0,5.76,5.74,3.53,1944
16052,0.41,Good,D,SI1,63.4,55.0,4.68,4.72,2.98,738
16053,1.0,Good,G,VS2,63.7,59.0,6.38,6.33,4.05,5645
16054,1.03,Ideal,D,SI2,62.5,55.0,6.41,6.48,4.03,5021
16055,1.06,Very Good,F,SI1,61.2,57.0,6.58,6.68,4.06,5142
16056,0.28,Very Good,H,VVS2,62.7,54.0,4.16,4.19,2.61,522
16057,0.3,Premium,E,VS2,62.4,59.0,4.3,4.26,2.67,844
16058,0.41,Ideal,I,VS1,61.9,55.0,4.78,4.82,2.97,685
16059,1.21,Ideal,D,VS1,61.0,57.0,6.88,6.85,4.19,10335
16060,0.7,Premium,I,SI2,63.0,56.0,5.71,5.63,3.57,1715
16061,0.41,Premium,I,VVS2,62.4,60.0,4.73,4.7,2.94,1061
16062,0.7,Premium,G,VS1,62.6,60.0,5.66,5.58,3.52,2535
16063,0.53,Ideal,E,VS2,62.5,57.0,5.16,5.18,3.23,1607
16064,0.54,Ideal,G,VS1,62.3,55.0,5.24,5.2,3.25,1847
16065,0.35,Ideal,G,VVS2,61.8,55.0,4.54,4.56,2.81,756
16066,1.63,Ideal,J,VS1,61.8,56.0,7.53,7.58,4.67,9819
16067,0.3,Ideal,F,VVS2,62.3,54.0,4.32,4.35,2.7,684
16068,0.74,Ideal,E,SI1,62.6,56.0,5.74,5.7,3.58,2489
16069,0.32,Premium,H,SI1,60.9,60.0,4.43,4.4,2.69,591
16070,0.5,Good,E,SI1,62.5,59.0,5.04,5.07,3.16,1293
16071,0.42,Very Good,D,SI2,63.2,57.0,4.77,4.75,3.01,838
16072,0.7,Good,E,VS1,61.2,58.0,5.66,5.72,3.48,3148
