,carat,cut,color,clarity,depth,table,x,y,z,price
14196,0.32,Very Good,D,VS2,62.9,59.0,4.36,4.39,2.75,657
14197,0.35,Ideal,H,VVS1,61.7,56.0,4.55,4.53,2.8,1024
14198,0.31,Ideal,E,VS2,61.8,54.0,4.36,4.41,2.71,680
14199,0.91,Good,E,SI1,64.0,61.0,6.01,6.06,3.86,3973
14200,0.53,Ideal,E,VVS2,62.0,58.0,5.16,5.2,3.21,2230
14201,0.42,Very Good,G,SI1,61.6,61.0,4.79,4.82,2.96,687
14202,1.09,Premium,I,SI1,61.6,61.0,6.64,6.57,4.07,3968
14203,0.37,Ideal,I,VS2,61.2,56.0,4.62,4.66,2.84,603
14204,0.53,Ideal,D,VS2,60.9,57.0,5.17,5.24,3.17,1783
14205,0.35,Ideal,E,VVS1,60.7,57.0,4.53,4.57,2.76,1044
14206,1.5,Premium,H,SI2,62.5,60.0,7.32,7.25,4.55,8333
14207,0.7,Good,G,VS2,63.1,58.0,5.66,5.69,3.58,2282
14208,0.76,Premium,E,VS2,60.5,56.0,5.98,5.95,3.61,3447
14209,0.3,Very Good,G,VS1,62.9,57.0,4.28,4.31,2.7,605
14210,0.32,Ideal,E,VS2,62.0,55.0,4.39,4.41,2.73,702
14211,0.77,Very Good,I,VS2,62.4,63.0,5.8,5.84,3.63,2054
14212,1.0,Good,F,VS2,63.7,59.0,6.32,6.27,4.01,6037
14213,0.7,Very Good,F,VS1,62.8,59.0,5.65,5.69,3.56,3053
14214,0.43,Premium,F,SI1,61.3,60.0,4.83,4.86,2.97,792
14215,0.57,Ideal,F,VVS2,62.1,56.0,5.31,5.35,3.31,2339
14216,0.4,Ideal,G,VVS1,61.5,59.0,4.71,4.75,2.91,1051
14217,1.01,Ideal,G,VS2,59.6,59.0,6.52,6.57,3.9,6295
14218,0.35,Premium,D,SI1,60.9,58.0,4.55,4.52,2.76,827
14219,0.55,Ideal,F,SI1,61.0,56.0,5.28,5.34,3.24,1390
14220,0.6,Premium,D,SI2,62.0,57.0,5.43,5.35,3.34,1196
14221,1.11,Premium,H,SI1,62.8,61.0,6.63,6.56,4.14,5315
14222,0.32,Ideal,G,VS1,62.1,55.0,4.4,4.42,2.74,645
14223,0.71,Very Good,E,SI1,63.1,59.0,5.75,5.62,3.59,2441
14224,0.71,Ideal,I,VVS1,61.2,57.0,5.79,5.76,3.53,2450
14225,0.56,Ideal,H,VS2,62.4,56.0,5.27,5.23,3.28,1687
14226,0.7,Premium,J,IF,60.5,59.0,5.73,5.67,3.45,2264
14227,0.55,Ideal,F,SI1,61.9,55.0,5.25,5.29,3.26,1700
14228,0.7,Ideal,E,VS1,62.6,55.0,5.66,5.69,3.55,3167
14229,1.07,Very Good,H,SI2,62.1,58.0,6.53,6.57,4.07,4716
14230,0.51,Ideal,G,VVS2,62.0,57.0,5.1,5.13,3.17,1750
14231,0.57,Ideal,E,VVS2,62.3,54.0,5.3,5.35,3.32,2615
14232,0.34,Ideal,F,SI2,60.1,56.0,4.54,4.55,2.73,447
14233,0.41,Ideal,H,VVS2,62.0,56.0,4.74,4.78,2.95,899
14234,2.06,Very Good,I,SI2,62.3,57.0,8.12,8.2,5.09,14298
14235,0.57,Ideal,E,VS2,62.5,56.0,5.3,5.33,3.32,1853
14236,0.54,Ideal,F,VS2,60.3,55.0,5.26,5.32,3.19,1662
14237,0.41,Fair,D,VVS2,64.5,57.0,4.68,4.65,3.01,1089
14238,1.26,Ideal,F,SI1,60.6,56.0,7.05,6.98,4.25,6922
14239,0.4,Ideal,H,SI2,62.2,56.0,4.71,4.75,2.94,596
14240,0.39,Very Good,F,IF,59.9,59.0,4.78,4.84,2.88,1183
14241,0.32,Ideal,E,VS1,61.0,57.0,4.4,4.42,2.69,898
14242,0.43,Ideal,G,SI2,61.3,56.0,4.89,4.87,2.99,935
14243,1.06,Ideal,F,SI1,62.1,57.0,6.51,6.53,4.05,5655
14244,0.4,Premium,D,SI2,61.9,58.0,4.71,4.73,2.92,666
14245,0.7,Ideal,F,SI1,62.6,56.0,5.69,5.66,3.55,2200
14246,0.8,Good,E,VS2,63.3,59.0,5.82,5.87,3.7,3365
14247,1.04,Ideal,D,SI1,61.7,57.0,6.55,6.51,4.03,5952
14248,1.33,Ideal,H,SI1,62.7,56.0,6.99,7.04,4.4,7088
14249,1.29,Very Good,I,VS2,61.8,58.0,6.94,6.98,4.3,6537
14250,1.41,Good,H,VS2,63.8,60.0,7.04,7.12,4.52,9088
14251,0.91,Premium,G,VS2,60.8,56.0,6.28,6.21,3.8,4357
14252,0.53,Very Good,F,SI1,60.9,56.0,5.21,5.23,3.18,1291
14253,1.01,Fair,F,VS2,65.1,59.0,6.17,6.21,4.03,5784
14254,1.0,Premium,F,SI1,59.0,59.0,6.55,6.5,3.85,4144
14255,0.71,Ideal,E,VS2,62.7,56.0,5.71,5.75,3.59,2891
14256,0.9,Fair,H,VS2,64.8,58.0,6.07,6.03,3.92,3538
14257,0.71,Ideal,F,VVS1,62.0,56.0,5.72,5.77,3.56,4454
14258,0.4,Good,F,SI1,63.6,56.0,4.68,4.63,2.96,882
14259,1.25,Ideal,G,VS2,61.5,58.0,6.88,6.93,4.25,9282
14260,0.3,Ideal,E,VS2,61.5,55.0,4.31,4.34,2.66,658
14261,0.5,Very Good,D,VS1,62.3,57.0,5.04,5.07,3.15,1847
14262,1.01,Very Good,E,VS2,63.4,60.0,6.37,6.31,4.02,6787
14263,1.0,Premium,F,SI1,61.2,58.0,6.44,6.4,3.93,5292
14264,0.86,Fair,E,SI2,55.1,69.0,6.45,6.33,3.52,2757
14265,1.5,Very Good,D,SI1,62.8,58.0,7.28,7.31,4.58,12342
14266,0.52,Ideal,G,VS1,61.2,56.0,5.19,5.22,3.18,1662
14267,1.01,Ideal,E,SI2,62.1,56.0,6.39,6.43,3.98,4355
14268,0.32,Premium,I,VS2,62.2,59.0,4.37,4.35,2.71,576
14269,0.36,Ideal,G,IF,61.7,56.0,4.57,4.6,2.83,985
14270,1.58,Premium,E,SI2,61.0,60.0,7.54,7.51,4.59,7963
14271,0.9,Premium,G,VS2,61.0,58.0,6.2,6.13,3.76,4022
14272,0.3,Ideal,I,VVS2,61.8,56.0,4.31,4.33,2.67,529
14273,0.78,Ideal,H,SI2,61.6,54.0,5.94,5.88,3.64,2332
14274,0.31,Premium,G,SI2,63.0,57.0,4.35,4.32,2.73,523
14275,1.51,Very Good,F,VS1,62.6,57.0,7.25,7.29,4.55,14976
14276,0.28,Ideal,F,IF,62.0,53.0,4.23,4.29,2.64,825
14277,1.02,Ideal,H,VVS2,62.1,56.0,6.5,6.45,4.02,6797
14278,0.52,Very Good,H,VS1,63.5,58.0,5.08,5.13,3.24,1572
14279,0.3,Very Good,D,VS2,62.0,59.0,4.22,4.27,2.63,710
14280,0.52,Very Good,G,SI1,63.1,58.0,5.11,5.13,3.23,1343
14281,1.01,Very Good,E,VVS2,61.5,58.0,6.4,6.44,3.95,9002
14282,0.92,Premium,H,VVS2,62.5,58.0,6.25,6.16,3.88,4637
14283,0.41,Ideal,J,VS1,62.8,56.0,4.73,4.79,2.99,707
14284,0.3,Premium,F,VVS2,61.5,58.0,4.31,4.29,2.64,945
14285,0.31,Premium,D,IF,60.2,59.0,4.39,4.42,2.65,1167
14286,0.7,Ideal,H,VS2,61.1,57.0,5.71,5.74,3.5,2862
14287,1.19,Ideal,G,VS1,61.9,55.0,6.81,6.87,4.22,8034
14288,0.7,Premium,H,SI2,60.5,61.0,5.75,5.72,3.47,1808
14289,2.05,Premium,G,SI2,62.1,56.0,8.18,8.1,5.04,12857
14290,0.5,Ideal,E,VS2,62.9,54.0,5.14,5.1,3.22,1629
14291,1.14,Premium,H,SI1,59.3,59.0,6.8,6.76,4.02,5458
14292,0.32,Ideal,G,VVS1,62.4,55.0,4.38,4.37,2.73,1080
14293,2.09,Very Good,I,SI2,63.0,57.0,8.09,8.13,5.11,14704
14294,0.33,Premium,I,VVS2,61.0,59.0,4.41,4.44,2.7,579
14295,0.39,Ideal,E,IF,61.1,57.0,4.73,4.76,2.9,1333
14296,2.01,Ideal,I,SI2,62.3,57.0,8.06,8.08,5.03,13796
14297,0.4,Very Good,D,VVS2,62.2,62.0,4.68,4.71,2.92,1010
14298,0.27,Premium,E,VVS1,60.6,58.0,4.2,4.18,2.54,799
14299,0.31,Ideal,I,VVS2,61.6,57.0,4.39,4.35,2.69,698
14300,0.7,Very Good,D,SI1,63.7,60.0,5.57,5.61,3.56,2565
14301,0.37,Ideal,H,IF,61.8,55.0,4.65,4.67,2.88,936
14302,0.3,Ideal,H,SI1,62.2,57.0,4.27,4.28,2.66,450
14303,0.27,Ideal,H,VS2,60.5,57.0,4.17,4.19,2.53,397
14304,0.52,Ideal,H,VVS1,60.4,57.0,5.23,5.2,3.15,1872
14305,0.74,Fair,E,SI2,66.7,62.0,5.49,5.43,3.64,2617
14306,0.57,Very Good,G,SI1,61.9,59.0,5.28,5.31,3.28,1340
14307,0.5,Premium,F,VS2,61.1,60.0,5.12,5.1,3.12,1654
14308,0.31,Ideal,G,SI2,61.6,55.6,4.34,4.37,2.69,429
14309,0.41,Premium,G,VS2,62.6,58.0,4.71,4.74,2.96,827
14310,0.32,Ideal,D,VS2,62.6,57.0,4.41,4.37,2.75,972
14311,0.55,Premium,G,VS2,60.3,62.0,5.33,5.29,3.2,1556
14312,0.52,Ideal,D,VS2,61.5,56.0,5.15,5.19,3.18,1822
14313,0.58,Ideal,F,SI2,61.8,56.0,5.42,5.39,3.34,1279
14314,0.96,Good,H,VS1,63.9,54.0,6.27,6.22,3.99,4456
14315,0.7,Premium,G,VS1,63.0,60.0,5.64,5.57,3.53,2838
14316,1.0,Very Good,F,SI1,61.0,60.0,6.38,6.43,3.91,5804
14317,0.26,Ideal,H,VS1,62.1,55.0,4.07,4.11,2.54,482
14318,1.5,Very Good,D,SI1,61.0,61.0,7.28,7.32,4.45,11756
14319,0.56,Ideal,H,IF,61.3,55.0,5.31,5.33,3.26,2157
14320,0.57,Good,E,SI2,58.5,61.0,5.4,5.43,3.17,1214
14321,0.3,Premium,H,VS1,62.6,59.0,4.26,4.3,2.68,526
14322,0.56,Very Good,G,VS1,60.5,59.0,5.26,5.31,3.2,1819
14323,0.61,Ideal,I,VS2,62.0,57.0,5.43,5.46,3.37,1627
14324,0.84,Ideal,D,SI2,61.8,56.0,6.04,6.06,3.74,3246
14325,1.51,Ideal,F,SI2,62.6,55.0,7.39,7.35,4.61,9471
14326,0.51,Ideal,E,VS2,61.0,57.0,5.21,5.12,3.15,1662
14327,0.33,Premium,G,VS2,61.9,59.0,4.4,4.46,2.74,579
14328,0.36,Premium,D,VS2,60.5,58.0,4.6,4.63,2.79,852
14329,0.72,Ideal,I,VVS2,62.2,54.0,5.73,5.78,3.58,2420
14330,0.33,Premium,H,VS2,62.4,58.0,4.42,4.39,2.75,668
14331,1.0,Fair,G,VS2,66.1,61.0,6.08,5.99,3.99,4838
14332,0.59,Premium,E,SI1,58.7,57.0,5.53,5.47,3.23,1550
14333,1.01,Good,G,SI1,63.6,58.0,6.29,6.35,4.02,4195
14334,0.51,Ideal,E,VVS2,62.4,59.0,5.07,5.12,3.18,2559
14335,0.3,Very Good,G,VS1,62.5,59.0,4.32,4.25,2.68,629
14336,1.08,Ideal,I,SI1,62.6,54.0,6.56,6.51,4.09,5141
14337,0.72,Very Good,E,VS2,63.0,57.0,5.69,5.73,3.6,2923
14338,0.42,Ideal,F,VS1,61.9,57.0,4.79,4.81,2.97,1031
14339,0.58,Ideal,G,VS2,61.2,56.0,5.37,5.41,3.3,1760
14340,0.36,Ideal,I,IF,62.0,55.0,4.59,4.61,2.85,735
14341,0.33,Ideal,G,VVS1,61.6,55.0,4.46,4.47,2.75,838
14342,0.77,Good,E,VS2,63.4,57.0,5.8,5.84,3.69,3291
14343,1.06,Ideal,G,VVS1,61.6,57.0,6.55,6.53,4.03,8643
14344,0.55,Ideal,E,VS1,61.1,55.0,5.33,5.3,3.25,2079
14345,1.0,Very Good,D,SI1,62.1,61.0,6.3,6.32,3.92,5390
14346,1.02,Premium,E,SI1,59.2,56.0,6.63,6.57,3.91,5655
14347,0.4,Ideal,E,VS1,62.0,54.0,4.77,4.74,2.95,1125
14348,1.07,Very Good,I,SI1,58.4,60.0,6.68,6.78,3.93,4001
14349,0.32,Premium,H,VVS1,60.9,58.0,4.4,4.43,2.69,730
14350,2.01,Premium,G,SI2,62.3,60.0,8.04,7.97,4.99,15147
14351,0.73,Ideal,E,VS2,62.4,57.0,5.75,5.79,3.6,3201
14352,0.5,Very Good,E,VVS2,59.3,56.0,5.25,5.3,3.13,2168
14353,0.33,Ideal,E,VS2,61.5,55.0,4.47,4.5,2.76,738
14354,0.38,Ideal,E,VS2,60.1,56.0,4.72,4.69,2.83,1112
14355,0.71,Ideal,I,VS2,63.1,57.0,5.66,5.71,3.59,2265
14356,0.43,Very Good,F,SI2,60.5,59.0,4.88,4.91,2.96,679
14357,0.26,Very Good,E,VVS2,62.6,58.0,4.07,4.11,2.56,597
14358,0.7,Good,F,VVS1,59.9,62.0,5.69,5.74,3.42,3206
14359,0.31,Ideal,G,VS2,63.0,54.0,4.37,4.33,2.74,698
14360,0.7,Ideal,F,VS1,62.2,55.0,5.72,5.69,3.55,2381
14361,1.21,Premium,F,VS1,60.1,58.0,6.98,6.89,4.17,9448
14362,0.34,Ideal,D,VVS1,61.7,57.0,4.49,4.52,2.78,1133
14363,1.0,Good,F,SI1,60.1,65.0,6.4,6.44,3.86,4679
14364,1.11,Ideal,J,SI1,62.1,56.0,6.64,6.67,4.13,4259
14365,0.91,Good,J,I1,63.1,57.0,6.06,6.12,3.84,1945
14366,0.5,Ideal,E,SI2,60.7,56.0,5.16,5.19,3.14,1359
14367,1.51,Ideal,H,SI2,62.3,58.0,7.27,7.33,4.55,7990
14368,1.49,Fair,H,I1,66.9,61.0,6.93,6.89,4.62,6425
14369,1.21,Very Good,I,SI1,62.9,56.0,6.73,6.79,4.25,5245
14370,1.27,Ideal,H,SI1,59.8,57.0,7.08,7.01,4.22,7297
14371,0.38,Ideal,D,VS1,62.4,56.0,4.64,4.68,2.91,1095
14372,0.52,Ideal,H,SI1,61.9,56.0,5.16,5.22,3.2,1098
14373,0.43,Very Good,G,VS2,62.4,56.0,4.84,4.87,3.02,852
14374,1.12,Premium,G,IF,61.2,58.0,6.7,6.67,4.09,9612
14375,1.0,Fair,I,SI1,66.0,56.0,6.31,6.24,4.13,2912
14376,0.31,Ideal,G,IF,62.7,57.0,4.31,4.34,2.71,924
14377,0.31,Very Good,G,VS2,62.9,57.0,4.31,4.34,2.72,544
14378,0.51,Good,G,VS2,63.5,57.0,5.05,5.06,3.21,1343
14379,0.9,Ideal,I,SI2,61.9,57.0,6.19,6.13,3.81,2909
14380,0.32,Ideal,I,IF,61.7,55.0,4.4,4.42,2.72,655
14381,1.01,Ideal,E,VS1,62.7,55.0,6.4,6.45,4.03,7528
14382,0.63,Ideal,F,IF,60.9,57.0,5.53,5.57,3.38,3749
14383,1.15,Ideal,I,SI1,61.8,55.0,6.73,6.76,4.17,6300
14384,0.47,Very Good,F,VS2,59.6,58.1,5.07,5.11,3.03,1226
14385,0.41,Ideal,E,SI1,62.5,55.0,4.77,4.73,2.97,969
14386,0.3,Premium,D,IF,62.1,59.0,4.27,4.29,2.66,1130
14387,0.86,Ideal,G,VS1,62.2,57.0,6.05,6.1,3.78,4420
14388,0.44,Premium,E,VS2,60.4,59.0,4.9,4.93,2.97,1003
14389,0.7,Good,H,VS1,59.4,62.0,5.71,5.74,3.4,2421
14390,0.54,Ideal,I,VS2,61.1,55.0,5.27,5.31,3.23,1259
14391,0.59,Good,E,SI2,57.4,62.0,5.53,5.49,3.16,1327
14392,0.53,Ideal,D,VVS1,62.0,57.0,5.16,5.2,3.21,2732
14393,1.07,Ideal,E,SI2,61.2,56.0,6.63,6.66,4.07,4799
14394,0.31,Very Good,H,VS1,63.1,57.0,4.34,4.31,2.73,698
14395,0.4,Very Good,F,SI1,62.7,57.0,4.68,4.7,2.94,737
14396,0.9,Ideal,G,SI1,61.6,57.0,6.24,6.17,3.82,3931
14397,0.4,Fair,D,SI1,65.1,55.0,4.63,4.68,3.03,644
14398,1.51,Very Good,H,VS2,61.9,57.0,7.32,7.36,4.54,10090
14399,2.09,Ideal,I,VS2,62.5,56.0,8.13,8.17,5.1,17999
14400,1.11,Premium,I,SI1,60.6,59.0,6.73,6.66,4.06,4911
14401,0.77,Premium,E,SI2,61.7,61.0,5.93,5.9,3.65,2614
14402,0.55,Premium,D,VS2,61.6,56.0,5.33,5.28,3.27,1894
14403,2.14,Premium,I,SI2,60.1,58.0,8.41,8.37,5.04,15915
14404,0.5,Premium,G,VS1,60.3,60.0,5.1,5.08,3.07,1629
14405,2.08,Ideal,H,SI1,61.7,58.0,8.13,8.21,5.04,17469
14406,1.5,Good,I,VS2,61.3,61.0,7.31,7.38,4.5,8920
14407,0.34,Ideal,G,VS2,61.5,57.0,4.47,4.51,2.76,596
14408,1.51,Very Good,E,SI2,63.1,61.0,7.25,7.3,4.59,9343
14409,1.0,Premium,H,SI2,61.0,60.0,6.42,6.36,3.9,3472
14410,1.2,Premium,E,I1,62.3,60.0,6.78,6.71,4.2,3871
14411,0.53,Premium,F,VS2,61.4,60.0,5.18,5.21,3.19,1631
14412,0.32,Premium,F,VVS2,61.8,59.0,4.42,4.38,2.72,793
14413,0.41,Premium,E,SI2,62.8,58.0,4.73,4.69,2.96,818
14414,0.7,Premium,E,VS2,61.5,59.0,5.73,5.68,3.51,2822
14415,1.34,Very Good,F,VS1,59.7,60.0,7.17,7.2,4.29,10771
14416,1.15,Ideal,H,SI2,62.5,58.0,6.65,6.69,4.17,5306
14417,0.73,Very Good,I,VS1,62.4,56.0,5.72,5.76,3.58,2288
14418,0.56,Ideal,D,VVS1,61.8,56.0,5.28,5.31,3.27,3270
14419,0.92,Good,E,SI1,63.7,57.0,6.11,6.14,3.9,4258
14420,1.01,Very Good,G,SI2,62.0,58.0,6.41,6.46,3.99,3682
14421,1.21,Premium,G,SI2,60.9,59.0,6.87,6.82,4.17,4472
14422,0.38,Very Good,I,VS2,61.5,58.0,4.61,4.62,2.84,633
14423,0.34,Good,F,VS2,64.3,53.0,4.44,4.48,2.87,589
14424,0.52,Very Good,D,VS2,63.5,57.0,5.13,5.08,3.24,1828
14425,0.31,Ideal,I,SI2,61.0,56.0,4.39,4.43,2.69,379
14426,1.11,Ideal,G,VS2,62.0,56.0,6.62,6.65,4.12,7472
14427,1.22,Very Good,H,SI1,61.2,60.0,6.83,6.9,4.2,6071
14428,0.39,Premium,E,VS1,59.6,60.0,4.75,4.72,2.82,1097
14429,0.45,Very Good,F,VS1,62.1,59.0,4.85,4.81,3.0,1179
14430,0.52,Good,D,VS2,63.5,57.0,5.08,5.13,3.24,1701
14431,0.32,Premium,E,VS2,60.5,59.0,4.39,4.43,2.67,702
14432,1.2,Very Good,F,SI2,62.8,55.0,6.74,6.8,4.25,6085
14433,0.51,Premium,E,I1,58.0,60.0,5.29,5.23,3.05,826
14434,1.91,Fair,H,SI2,64.6,56.0,7.76,7.7,4.99,6632
14435,1.19,Ideal,F,VS2,62.0,57.0,6.76,6.78,4.2,8265
14436,0.6,Premium,E,VS2,62.7,58.0,5.34,5.37,3.36,1819
14437,0.52,Very Good,G,SI1,59.6,62.0,5.18,5.23,3.1,1244
14438,1.03,Premium,H,VS1,59.2,58.0,6.66,6.61,3.92,4874
14439,1.55,Very Good,G,VS1,60.8,60.0,7.46,7.51,4.55,14386
14440,0.58,Ideal,G,VS1,61.8,55.0,5.35,5.39,3.32,1911
14441,1.08,Very Good,H,VS2,58.1,62.0,6.72,6.74,3.91,5524
14442,0.78,Premium,G,SI2,60.6,58.0,6.02,5.99,3.64,2486
14443,0.9,Premium,H,VS1,62.9,58.0,6.12,6.06,3.83,4234
14444,0.43,Ideal,D,VS2,60.7,57.0,4.91,4.88,2.97,1129
14445,0.98,Good,H,SI2,57.9,56.0,6.51,6.47,3.76,2898
14446,1.64,Premium,H,SI1,59.3,61.0,7.68,7.64,4.54,11159
14447,0.34,Ideal,F,VVS1,61.4,55.0,4.52,4.54,2.78,919
14448,0.57,Very Good,E,SI2,59.7,57.0,5.4,5.48,3.25,1244
14449,0.97,Very Good,H,SI1,62.8,55.0,6.25,6.3,3.94,4404
14450,0.33,Ideal,I,IF,62.1,55.0,4.41,4.44,2.75,694
14451,0.38,Ideal,F,SI2,62.0,55.0,4.67,4.69,2.9,568
14452,1.04,Ideal,H,SI1,61.9,57.0,6.49,6.46,4.01,4515
14453,0.71,Very Good,E,VS2,62.5,58.0,5.69,5.73,3.57,3344
14454,0.51,Ideal,G,VVS2,62.1,55.5,5.08,5.13,3.18,1794
14455,0.62,Ideal,I,VVS2,62.6,57.0,5.47,5.5,3.44,1615
14456,1.01,Premium,G,VS1,62.7,58.0,6.38,6.41,4.01,6499
14457,0.35,Premium,E,VS2,58.9,59.0,4.64,4.59,2.72,984
14458,0.31,Ideal,I,VS2,62.1,54.0,4.35,4.38,2.71,452
14459,1.24,Ideal,H,VS1,62.1,56.0,6.85,6.88,4.26,8299
14460,0.7,Very Good,J,VS2,61.1,61.0,5.64,5.69,3.46,1952
14461,1.5,Premium,E,SI2,58.0,60.0,7.52,7.47,4.35,8190
14462,0.42,Ideal,E,SI2,62.4,55.0,4.77,4.81,2.99,700
14463,0.5,Very Good,D,SI1,58.9,61.0,5.16,5.19,3.05,1436
14464,0.4,Good,D,SI2,64.0,56.0,4.64,4.7,2.99,599
14465,0.31,Ideal,D,VS2,60.7,56.0,4.38,4.35,2.65,942
14466,0.41,Ideal,G,VVS1,61.8,55.0,4.78,4.76,2.95,1230
14467,0.6,Ideal,E,VS2,61.8,56.0,5.41,5.46,3.36,1897
14468,0.93,Fair,H,SI1,64.6,58.0,6.13,6.07,3.94,3750
14469,1.01,Premium,D,VVS2,62.4,58.0,6.44,6.39,4.0,10927
14470,2.02,Ideal,I,SI2,61.7,57.0,8.12,8.05,4.99,13229
14471,0.73,Ideal,G,VVS2,62.2,55.0,5.77,5.74,3.58,3127
14472,0.56,Ideal,D,VS2,61.9,57.0,5.26,5.3,3.27,1963
14473,0.9,Very Good,E,SI1,62.1,59.0,6.13,6.17,3.82,4201
14474,0.52,Good,G,SI1,64.3,61.0,5.01,4.97,3.21,1147
14475,0.56,Good,F,SI1,63.2,56.0,5.24,5.29,3.33,1340
14476,1.31,Premium,J,VS2,62.0,59.0,7.04,6.97,4.34,6822
14477,1.57,Premium,H,VS1,61.7,58.0,7.47,7.56,4.64,10880
14478,1.01,Premium,I,SI2,62.1,59.0,6.39,6.42,3.98,3899
14479,0.92,Ideal,E,SI1,61.4,54.6,6.25,6.29,3.85,4258
14480,1.01,Very Good,E,SI1,63.1,60.0,6.37,6.34,4.01,5002
14481,0.31,Very Good,E,VVS1,62.3,59.0,4.32,4.38,2.71,878
14482,0.31,Ideal,D,VS2,61.2,55.0,4.46,4.36,2.7,942
14483,0.39,Ideal,F,VS2,62.3,55.0,4.69,4.71,2.93,971
14484,1.54,Very Good,I,VS1,61.1,63.0,7.43,7.36,4.52,10349
14485,1.52,Premium,I,VVS2,61.6,58.0,7.41,7.37,4.55,11021
14486,0.32,Ideal,E,VS1,61.5,56.0,4.4,4.38,2.7,972
14487,1.0,Fair,H,VS2,64.8,55.0,6.35,6.28,4.09,3819
14488,0.31,Very Good,H,VVS2,62.8,57.0,4.3,4.33,2.71,625
14489,1.11,Premium,G,SI2,62.3,58.0,6.65,6.61,4.13,4755
14490,0.3,Ideal,G,VVS2,61.5,55.0,4.3,4.32,2.65,684
14491,0.7,Premium,G,IF,62.2,58.0,5.63,5.69,3.52,3591
14492,0.31,Ideal,H,VS2,62.2,55.0,4.39,4.36,2.72,628
14493,0.31,Ideal,D,VS2,62.1,54.0,4.41,4.35,2.72,942
14494,0.5,Ideal,D,VS2,62.6,56.0,5.05,5.08,3.17,1752
14495,0.41,Premium,J,VS1,60.8,61.0,4.79,4.72,2.89,830
14496,0.5,Very Good,F,SI2,62.5,56.0,5.05,5.09,3.17,1020
14497,0.31,Good,I,VS1,63.8,56.0,4.32,4.27,2.74,628
14498,1.08,Premium,I,SI1,62.2,58.0,6.6,6.56,4.09,4476
14499,0.4,Premium,D,VS2,61.7,59.0,4.76,4.73,2.93,1050
14500,0.57,Premium,F,SI1,62.7,59.0,5.3,5.26,3.31,1571
14501,0.5,Premium,E,SI2,61.3,56.0,5.13,5.08,3.13,1240
14502,1.07,Very Good,E,SI2,60.5,61.0,6.55,6.61,3.98,4609
14503,0.97,Ideal,F,I1,60.7,56.0,6.43,6.41,3.9,2856
14504,0.9,Premium,F,SI2,58.5,60.0,6.3,6.25,3.67,2681
14505,1.16,Ideal,I,SI2,62.8,57.0,6.8,6.64,4.22,3605
14506,0.73,Ideal,F,VS2,62.7,58.0,5.72,5.77,3.6,2939
14507,0.31,Ideal,F,VS2,61.8,56.0,4.37,4.33,2.69,802
14508,0.5,Premium,F,SI1,62.5,59.0,5.03,4.99,3.13,1409
14509,0.3,Ideal,H,VS1,62.7,55.0,4.25,4.3,2.68,526
14510,1.32,Premium,H,VS2,61.5,59.0,7.04,7.01,4.32,6505
14511,1.07,Ideal,F,VVS2,60.3,55.0,6.65,6.68,4.02,10093
14512,0.53,Ideal,D,VS2,61.2,55.0,5.25,5.21,3.2,1956
14513,0.3,Premium,G,SI2,62.3,59.0,4.25,4.29,2.66,394
14514,1.51,Premium,H,SI1,62.0,58.0,7.38,7.34,4.56,9511
14515,0.53,Ideal,H,VS1,61.2,56.0,5.23,5.26,3.21,1601
14516,1.51,Ideal,F,VS2,62.2,53.0,7.31,7.35,4.56,13646
14517,0.57,Premium,E,SI1,62.5,57.0,5.28,5.22,3.28,1429
14518,1.0,Very Good,H,VS2,61.3,63.0,6.38,6.4,3.92,5854
14519,0.52,Ideal,G,VS2,61.2,56.0,5.16,5.2,3.17,1586
14520,0.7,Very Good,G,VS1,61.9,57.0,5.68,5.71,3.53,3127
14521,0.32,Ideal,D,VS2,61.5,56.0,4.39,4.42,2.71,758
14522,0.35,Very Good,D,VS2,62.6,56.0,4.48,4.5,2.81,721
14523,1.01,Ideal,F,SI2,60.8,55.0,6.52,6.48,3.95,4197
14524,0.59,Ideal,E,VVS1,60.7,57.0,5.41,5.45,3.29,3422
14525,0.42,Ideal,G,VVS1,62.0,56.0,4.84,4.81,2.99,1235
14526,1.21,Premium,F,VS1,61.6,59.0,6.84,6.77,4.19,9107
14527,1.28,Ideal,G,SI2,61.5,57.0,6.93,7.0,4.28,6412
14528,1.01,Very Good,G,VS1,60.5,60.0,6.44,6.52,3.92,6239
14529,0.74,Good,E,VS2,63.5,56.0,5.75,5.8,3.67,3163
14530,0.35,Ideal,D,SI2,61.8,57.0,4.53,4.57,2.81,522
14531,1.22,Ideal,G,SI2,62.9,56.0,6.86,6.78,4.29,5436
14532,0.5,Ideal,E,VVS2,62.4,54.0,5.11,5.09,3.18,2346
14533,0.41,Very Good,H,VVS2,63.1,58.0,4.71,4.74,2.98,847
14534,1.07,Ideal,G,SI2,61.1,57.0,6.61,6.65,4.05,4021
14535,0.32,Premium,I,VVS2,61.9,59.0,4.35,4.38,2.7,561
14536,0.5,Very Good,D,VS1,62.1,58.0,5.07,5.1,3.16,2068
14537,2.03,Premium,H,SI2,61.6,58.0,8.09,8.17,5.01,15930
14538,0.54,Premium,E,VS2,59.0,60.0,5.38,5.32,3.15,1687
14539,0.7,Very Good,F,SI2,63.2,59.0,5.66,5.61,3.56,1792
14540,1.0,Ideal,H,SI1,61.4,57.0,6.37,6.34,3.9,4564
